LVLI_FormID	LVLI_EDID	EntryIndex	LVLO_Reference	COED_ExtraData	LVOV_ChanceNoneValue	LVOG_ChanceNoneGlobal	LVOC_ChanceNoneCurve	LVIV_Quantity	LVIG_QuantityGlobal	LVIT_QuantityCurve	LVLV_MinimumLevel	LVLG_MinimumLevelGlobal	LVLT_MinimumLevelCurve	CondCount	Cond1	Cond2	Cond3	Cond4	Cond5	Cond6	Cond7	Cond8	Cond9	Cond10
0048792C	LPI_BobbyPin	0	0000000A:BobbyPin:MISC		0.000000			1.000000			1.000000			0										
0048D2B7	ATX_LL_Armor_PowerArmor_PlagueRider_Set_A	0	0048D274:ATX_Armor_PowerArmor_PlagueRider_ArmLeft:ARMO		0.000000			0.000000			1.000000			0										
0048D2B7	ATX_LL_Armor_PowerArmor_PlagueRider_Set_A	1	0048D275:ATX_Armor_PowerArmor_PlagueRider_ArmRight:ARMO		0.000000			1.000000			1.000000			0										
0048D2B7	ATX_LL_Armor_PowerArmor_PlagueRider_Set_A	2	0048D276:ATX_Armor_PowerArmor_PlagueRider_Helmet:ARMO		0.000000			1.000000			1.000000			0										
0048D2B7	ATX_LL_Armor_PowerArmor_PlagueRider_Set_A	3	0048D277:ATX_Armor_PowerArmor_PlagueRider_LegLeft:ARMO		0.000000			1.000000			1.000000			0										
0048D2B7	ATX_LL_Armor_PowerArmor_PlagueRider_Set_A	4	0048D278:ATX_Armor_PowerArmor_PlagueRider_LegRight:ARMO		0.000000			1.000000			1.000000			0										
0048D2B7	ATX_LL_Armor_PowerArmor_PlagueRider_Set_A	5	0048D279:ATX_Armor_PowerArmor_PlagueRider_Torso:ARMO		0.000000			1.000000			1.000000			0										
0048FFE0	LL_Tutorial_Crafting_Materials_FirstTime	0	001BF72E:c_Adhesive_scrap:MISC		0.000000			2.000000			1.000000			0										
0048FFE0	LL_Tutorial_Crafting_Materials_FirstTime	1	000AEC5F:c_Cloth_scrap:MISC		0.000000			3.000000			1.000000			0										
0048FFE0	LL_Tutorial_Crafting_Materials_FirstTime	2	0006907E:c_Gears_scrap:MISC		0.000000			1.000000			1.000000			0										
0048FFE0	LL_Tutorial_Crafting_Materials_FirstTime	3	00106D98:c_Rubber_scrap:MISC		0.000000			2.000000			1.000000			0										
0048FFE0	LL_Tutorial_Crafting_Materials_FirstTime	4	000731A4:c_Steel_scrap:MISC		0.000000			20.000000			1.000000			0										
0048FFE0	LL_Tutorial_Crafting_Materials_FirstTime	5	001BF732:c_Oil_scrap:MISC		0.000000			1.000000			1.000000			0										
0048FFE0	LL_Tutorial_Crafting_Materials_FirstTime	6	00069081:c_Screws_scrap:MISC		0.000000			3.000000			1.000000			0										
0048FFE0	LL_Tutorial_Crafting_Materials_FirstTime	7	00069082:c_Springs_scrap:MISC		0.000000			1.000000			1.000000			0										
0048FFE0	LL_Tutorial_Crafting_Materials_FirstTime	8	0006907F:c_Plastic_scrap:MISC		0.000000			5.000000			1.000000			0										
0048FFE0	LL_Tutorial_Crafting_Materials_FirstTime	9	000AEC64:c_Leather_scrap:MISC		0.000000			4.000000			1.000000			0										
0048FFE0	LL_Tutorial_Crafting_Materials_FirstTime	10	000731A3:c_Wood_scrap:MISC		0.000000			5.000000			1.000000			0										
00490063	ATX_LL_Armor_PowerArmor_PaleRider_LegLeft	0	00490056:ATX_Armor_PowerArmor_PaleRider_LegLeft:ARMO		0.000000			1.000000			1.000000			0										
00490064	ATX_LL_Armor_PowerArmor_PaleRider_LegRight	0	00490057:ATX_Armor_PowerArmor_PaleRider_LegRight:ARMO		0.000000			1.000000			1.000000			0										
00490065	ATX_LL_Armor_PowerArmor_PaleRider_Mods_Headlamp	0	00490072:ATX_miscmod_PA_PaleRider_Helmet_Headlamp_Blue:MISC		0.000000			1.000000			1.000000			0										
00490065	ATX_LL_Armor_PowerArmor_PaleRider_Mods_Headlamp	1	00490073:ATX_miscmod_PA_PaleRider_Helmet_Headlamp_Bright:MISC		0.000000			1.000000			1.000000			0										
00490065	ATX_LL_Armor_PowerArmor_PaleRider_Mods_Headlamp	2	00490074:ATX_miscmod_PA_PaleRider_Helmet_Headlamp_Purple:MISC		0.000000			1.000000			1.000000			0										
00490065	ATX_LL_Armor_PowerArmor_PaleRider_Mods_Headlamp	3	00490075:ATX_miscmod_PA_PaleRider_Helmet_Headlamp_RedTactical:MISC		0.000000			1.000000			1.000000			0										
00490065	ATX_LL_Armor_PowerArmor_PaleRider_Mods_Headlamp	4	00490076:ATX_miscmod_PA_PaleRider_Helmet_Headlamp_VaultBoy:MISC		0.000000			1.000000			1.000000			0										
00490062	ATX_LL_Armor_PowerArmor_PaleRider_Helmet	0	00490055:ATX_Armor_PowerArmor_PaleRider_Helmet:ARMO		0.000000			1.000000			1.000000			0										
00490098	ATX_LL_Armor_PowerArmor_PaleRider_Set_A	0	00490060:ATX_LL_Armor_PowerArmor_PaleRider_ArmLeft:LVLI		0.000000			0.000000			1.000000			0										
00490098	ATX_LL_Armor_PowerArmor_PaleRider_Set_A	1	00490061:ATX_LL_Armor_PowerArmor_PaleRider_ArmRight:LVLI		0.000000			1.000000			1.000000			0										
00490098	ATX_LL_Armor_PowerArmor_PaleRider_Set_A	2	00490062:ATX_LL_Armor_PowerArmor_PaleRider_Helmet:LVLI		0.000000			1.000000			1.000000			0										
00490098	ATX_LL_Armor_PowerArmor_PaleRider_Set_A	3	00490063:ATX_LL_Armor_PowerArmor_PaleRider_LegLeft:LVLI		0.000000			1.000000			1.000000			0										
00490098	ATX_LL_Armor_PowerArmor_PaleRider_Set_A	4	00490064:ATX_LL_Armor_PowerArmor_PaleRider_LegRight:LVLI		0.000000			1.000000			1.000000			0										
00490098	ATX_LL_Armor_PowerArmor_PaleRider_Set_A	5	00490067:ATX_LL_Armor_PowerArmor_PaleRider_Torso:LVLI		0.000000			1.000000			1.000000			0										
00490060	ATX_LL_Armor_PowerArmor_PaleRider_ArmLeft	0	00490053:ATX_Armor_PowerArmor_PaleRider_ArmLeft:ARMO		0.000000			1.000000			1.000000			0										
00490066	ATX_LL_Armor_PowerArmor_PaleRider_Mods_Helmet	0	001B1FFE:LL_Armor_PowerArmor_T51_Mods_Headlamp:LVLI		0.000000			1.000000			14.000000			0										
00490066	ATX_LL_Armor_PowerArmor_PaleRider_Mods_Helmet	1	00183582:miscmod_PA_T51_Helmet_Misc_Recon:MISC		0.000000			1.000000			19.000000			0										
00490061	ATX_LL_Armor_PowerArmor_PaleRider_ArmRight	0	00490054:ATX_Armor_PowerArmor_PaleRider_ArmRight:ARMO		0.000000			1.000000			1.000000			0										
00490067	ATX_LL_Armor_PowerArmor_PaleRider_Torso	0	00490058:ATX_Armor_PowerArmor_PaleRider_Torso:ARMO		0.000000			1.000000			1.000000			0										
00491DD3	MTR08_LLS_Base_Great	0	000158BE:MTR08_LLS_Base_Concrete:LVLI		0.000000			1.000000			1.000000			0										
00491DD3	MTR08_LLS_Base_Great	1	000158BD:MTR08_LLS_Base_Lead:LVLI		0.000000			3.000000			1.000000			0										
00491DD3	MTR08_LLS_Base_Great	2	000158AF:MTR08_LLS_Base_Steel:LVLI		0.000000			3.000000			1.000000			0										
00491DD3	MTR08_LLS_Base_Great	3	000156CF:MTR08_LLS_Base_Aluminum:LVLI		0.000000			1.000000			1.000000			0										
00491DD3	MTR08_LLS_Base_Great	4	000158AE:MTR08_LLS_Base_BlackTitanium:LVLI		0.000000			1.000000			1.000000			0										
00491DD2	MTR08_LLS_Base_Good	0	000158BE:MTR08_LLS_Base_Concrete:LVLI		0.000000			1.000000			1.000000			0										
00491DD2	MTR08_LLS_Base_Good	1	000158BD:MTR08_LLS_Base_Lead:LVLI		0.000000			2.000000			1.000000			0										
00491DD2	MTR08_LLS_Base_Good	2	000158AF:MTR08_LLS_Base_Steel:LVLI		0.000000			2.000000			1.000000			0										
00491DD2	MTR08_LLS_Base_Good	3	000156CF:MTR08_LLS_Base_Aluminum:LVLI		0.000000			1.000000			1.000000			0										
00491DD4	MTR08_LLS_Base_Jackpot	0	000158BE:MTR08_LLS_Base_Concrete:LVLI		0.000000			2.000000			1.000000			0										
00491DD4	MTR08_LLS_Base_Jackpot	1	000158BD:MTR08_LLS_Base_Lead:LVLI		0.000000			3.000000			1.000000			0										
00491DD4	MTR08_LLS_Base_Jackpot	2	000158AF:MTR08_LLS_Base_Steel:LVLI		0.000000			3.000000			1.000000			0										
00491DD4	MTR08_LLS_Base_Jackpot	3	000156CF:MTR08_LLS_Base_Aluminum:LVLI		0.000000			1.000000			1.000000			0										
00491DD4	MTR08_LLS_Base_Jackpot	4	000158AE:MTR08_LLS_Base_BlackTitanium:LVLI		0.000000			1.000000			1.000000			0										
00491DD4	MTR08_LLS_Base_Jackpot	5	000156CE:MTR08_LLS_Base_Gold:LVLI		0.000000			1.000000			1.000000			0										
00492140	LL_Tutorial_Crafting_Materials	0	0049213F:LL_Tutorial_Crafting_Materials_Completed:LVLI		0.000000			1.000000			1.000000			1	Subject.GetValue(00 00 00, 6A 43, Tutorial_Crafting_Materials_PlayerHasAcquired [AVIF:0049213E], 00 00 00 00, -1) 01000001 0.000000									
00492140	LL_Tutorial_Crafting_Materials	1	0048FFE0:LL_Tutorial_Crafting_Materials_FirstTime:LVLI		0.000000			1.000000			1.000000			1	Subject.GetValue(00 00 00, 6A 43, Tutorial_Crafting_Materials_PlayerHasAcquired [AVIF:0049213E], 00 00 00 00, -1) 10000001 0.000000									
0049213F	LL_Tutorial_Crafting_Materials_Completed	0	0006D4B3:Container_Loot_Priority_ToolBox:LVLI		0.000000			1.000000			1.000000			0										
00492181	workshop_LL_Container_WorkshopStashBox_Floor	0	0017DBEB:WorkshopStashBox:CONT		0.000000			1.000000			1.000000			0										
00492181	workshop_LL_Container_WorkshopStashBox_Floor	1	0050C250:ATX_StashBox_NukaCola_01:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_StashBox_NukaCola ""Nuka-Cola Stash Box"" [ENTM:004949C0], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	2	0050EB1E:ATX_StashBox_Rustic_01:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_StashBox_RusticAppalachia ""Appalachia Rustic Stash Box"" [ENTM:004949C1], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	3	0050EB1B:ATX_StashBox_Tech_01:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_StashBox_Tech ""High-Tech Stash Box"" [ENTM:004949C2], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	4	004517AE:ATX_StashBox_Toys_01:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_StashBox_Toys ""Toys Stash Box"" [ENTM:004949C3], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	5	004517AC:ATX_StashBox_VaultTec_01:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_StashBox_VaultTec ""Vault-Tec Stash Box"" [ENTM:004949C4], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	6	00467582:ATX_StashBox_Ornate:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_StashBox_Ornate ""Ornate Stash Box"" [ENTM:0046EB85], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	7	00467583:ATX_StashBox_PrincessCastle:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_StashBox_PrincessCastle ""Princess Castle Box"" [ENTM:0046EB9F], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	8	00467584:ATX_StashBox_Unstoppables:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_StashBox_Unstoppables ""Unstoppables! Stash Box"" [ENTM:0046EBA0], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	9	00538628:ATX_MoleMiner_StashBox:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_StashBox_MoleMiner ""Mole Miner Stash Box"" [ENTM:00538626], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	10	003FA7B2:PioneerScout_StashBox:CONT		0.000000			1.000000			1.000000			1	Subject.HasLearnedRecipe(00 00 00, 00 00, workshop_co_CondProxy_Container_PioneerScout_StashBox [COBJ:00424729], 00 00 00 00, -1) 10000000 1.000000									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	11	0056EFD2:ATX_StashBox_ArmyTheme_01:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_StashBox_Army ""Army Stash Box"" [ENTM:00572578], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	12	0056744A:ATX_StashBox_Communist:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_StashBox_Communist ""Red Menace Stash Box"" [ENTM:00586A1B], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	13	0058645E:ATX_WST_DLX_StashBox_Raider:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_Upgrade2020_WST_ENTM_CAMP_StashBox_Raider ""Raider Stash Box"" [ENTM:005918E2], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	14	00593D28:ATX_WST_DLX_StashBox_Settler:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_Upgrade2020_WST_ENTM_CAMP_StashBox_Settler ""Settler Stash Box"" [ENTM:005918E7], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	15	005A242F:ATX_StashBox_Responder:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_StashBox_Responders ""Responders Stash Box"" [ENTM:005A265A], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	16	005A5AD5:ATX_StashBox_RedRocket:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_StashBox_RedRocket ""Red Rocket Stash Box"" [ENTM:005AC7FA], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	17	005AD97E:SCORE_S1_StashBox_Footlocker_Military:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, SCORE_S2_ENTM_CAMP_StashBox_MilitaryFootLocker ""Military Foot Locker Stash Box"" [ENTM:005AD5C0], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	18	005C766C:ATX_StashBox_FusionFlea:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_StashBox_FusionFlea ""Fusion Flea Stash Box"" [ENTM:00479911], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	19	005C8A40:ATX_StashBox_CommunistMilitarySafe:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_StashBox_CommunistMilitarySafe ""Communist Military Safe"" [ENTM:005D0928], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	20	005D0F11:StashBox_Trunk_Vault94:CONT		0.000000			1.000000			1.000000			1	Subject.HasLearnedRecipe(00 00 00, 00 00, workshop_co_CondProxy_Container_StashBox_Vault94 [COBJ:005D0F19], 00 00 00 00, -1) 10000000 1.000000									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	21	005DC187:ATX_StashContainer_Coffin:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_StashBox_Coffin ""Coffin Stash Box"" [ENTM:005E485B], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	22	005EE3E4:ATX_StashBox_BOS_Locker:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_Upgrade2020_BoS_ENTM_CAMP_StashBox_BoSBarracksLocker ""Brotherhood Barracks Locker"" [ENTM:005EF0C3], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	23	005F0032:ATX_StashBox_SheltersVaultTecLockerBayDUPLICATE000:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_StashBox_SheltersVaultTecLockerBay ""Vault-Tec Locker Bay"" [ENTM:005EF0C9], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	24	005F0D20:ATX_StashBox_SecretStash:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_StashBox_SecretStash ""Secret Bookcase Stash Box"" [ENTM:005F9958], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	25	006088D1:ATX_StashBox_BoSHighTech:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_StashBox_BoSHighTech ""Brotherhood High Tech Stash Box"" [ENTM:0060DF5B], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	26	006342ED:Zetan_StashBox:CONT		0.000000			1.000000			1.000000			1	Subject.HasLearnedRecipe(00 00 00, 00 00, workshop_co_CondProxy_Container_StashBox_Zetan [COBJ:006342EC], 00 00 00 00, -1) 10000000 1.000000									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	27	00665283:ATX_StashBox_Hoard:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_StashBox_Hoard ""Hoard Stash Box"" [ENTM:006677DA], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	28	006904AA:SCORE_S12_StashBox_VaultTecTools:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, SCORE_S12_ENTM_CAMP_StashBox_VaultTecTools ""Vault-Tec Tools Stash Box"" [ENTM:006904AB], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	29	006909C4:ATX_StashBox_BlueRidgeCaravan:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_StashBox_BlueRidgeCaravan ""Blue Ridge Caravan Stash Box"" [ENTM:006CA245], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	30	006867A1:Moon_BlueRidge_StashBox:CONT		0.000000			1.000000			1.000000			1	Subject.HasLearnedRecipe(00 00 00, 00 00, MOON_General_Workshop_CO_BlueRidgeStashBox [COBJ:00691D15], 00 00 00 00, -1) 10000000 1.000000									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	31	006F650A:SCORE_S15_Stashbox_PirateChest:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, SCORE_S15_ENTM_CAMP_Stashbox_PirateChest ""Pirate Chest Stash Box"" [ENTM:006F650F], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	32	006F0DEB:ATX_Stashbox_Armoire:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_Stashbox_Armoire ""Armoire Stash Box"" [ENTM:006F0DEC], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	33	006F68E7:ATX_Stashbox_HelvetiaNightstand:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_Stashbox_HelvetiaNightstand ""Helvetia Nightstand Stash Box"" [ENTM:006F68E9], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	34	006FB51E:ATX_Stashbox_WickerBasket:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_Stashbox_WickerBasket ""Wicker Basket Stash Box"" [ENTM:006FB51F], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	35	007479E4:SCORE_S16_Stashbox_WorldofCryptidsTrunk:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, SCORE_S16_ENTM_CAMP_Stashbox_WorldofCryptidsTrunk ""World of Cryptids Trunk"" [ENTM:007479E5], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	36	007605DA:XPD_AC_Stashbox_SuspiciousTrunk:CONT		0.000000			1.000000			1.000000			1	Subject.HasLearnedRecipe(00 00 00, 00 00, workshop_XPD_AC_co_CondProxy_Container_StashBox_SuspiciousTrunk [COBJ:007605D6], 00 00 00 00, -1) 10000000 1.000000									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	37	007695FE:SCORE_S16_Stashbox_SpringCleaningTrashBin:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, SCORE_S16_ENTM_CAMP_Stashbox_SpringCleaningTrashBin ""R.I.P. Daring Trash Bin"" [ENTM:00769600], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	38	0076F4A5:SCORE_S17_Stashbox_HollowStump_CutLogStump:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, SCORE_S17_ENTM_CAMP_Stashbox_HollowStumps ""Hollow Stump Stashboxes"" [ENTM:0076F4AB], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	39	0076F4A7:SCORE_S17_Stashbox_HollowStump_GenericStump2:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, SCORE_S17_ENTM_CAMP_Stashbox_HollowStumps ""Hollow Stump Stashboxes"" [ENTM:0076F4AB], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	40	0076F4A6:SCORE_S17_Stashbox_HollowStump_GenericStump1:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, SCORE_S17_ENTM_CAMP_Stashbox_HollowStumps ""Hollow Stump Stashboxes"" [ENTM:0076F4AB], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	41	007700F2:SCORE_S17_Stashbox_PicnicBasket:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, SCORE_S17_ENTM_CAMP_Stashbox_PicnicBasket ""Picnic Basket Stashbox"" [ENTM:007700F7], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	42	0079ACF2:SCORE_S19_StashBox_OrbitalDropCrate:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, SCORE_S19_ENTM_CAMP_Stashbox_OrbitalDropCrate ""Orbital Drop Crate Stashbox"" [ENTM:0079ACF3], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	43	00808431:SCORE_S21_Fishing_StashBox_Seaweed:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, SCORE_S21_ENTM_CAMP_StashBox_Seaweed ""Seaweed Stash Box"" [ENTM:00808433], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	44	0082E189:SCORE_S22_StashBox_H&HTools:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, SCORE_S22_ENTM_CAMP_StashBox_H&HTools ""H&H Tools Stash Box"" [ENTM:0082E180], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	45	00774574:ATX_Stashbox_EquipmentShed:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_Stashbox_EquipmentShed ""Equipment Shed Stash Box"" [ENTM:00774575], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	46	00787EDD:ATX_Stashbox_CowSpotsPorch:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_Stashbox_CowSpotsPorch ""Cow Spots Porch Stash Box"" [ENTM:00787EEA], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	47	0078DB45:ATX_Stashbox_SlocumsJoeTrashBin:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_Stashbox_SlocumsJoeTrashBin ""Slocum's Joe Trash Bin Stash Box"" [ENTM:0078DB4E], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	48	00799F94:ATX_Stashbox_TipJar:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_Stashbox_TipJar ""Tip Box Stash Box"" [ENTM:00799F96], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	49	0079A0B3:ATX_Stashbox_HopeChest:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_Stashbox_HopeChest ""Hope Chest Stash Box"" [ENTM:0079A0C0], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	50	007B28AC:ATX_Stashbox_ToxicTincturesCabinet:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_Stashbox_ToxicTincturesCabinet ""Toxic Tinctures Cabinet  Stash Box"" [ENTM:007B28CB], 00 00 00 00, -1) 10000000 1.000000"									
00492181	workshop_LL_Container_WorkshopStashBox_Floor	51	007D70D0:ATX_Stashbox_RotanTackle:CONT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_Stashbox_RotanTackle ""Rotan Tackle Stash Box"" [ENTM:007D70D1], 00 00 00 00, -1) 10000000 1.000000"									
