season	page	unlockRank	slot	name	qty	cost	isFirst	formId	wikiIcon	notes
19	B1	100	7	Catctus Scratching Post		100		007A27AD	score_s19_camp_camppets_idlefurniture_catcutsscratchingpost_l.webp	
19	B1	100	8	Dog Leaf Pile		100		007A27AC	score_s19_camp_camppets_idlefurniture_dogleafpile_l.webp	
19	B1	100	9	White Enclave Flag		100		007A9DAF	score_s19_camp_floordecor_enclaveflag_white_l.webp	
19	B1	100	10	"""Science Officer"" Player Title Suffix"		80		007A95CA	score_s19_playertitles_suffix_scienceofficer.webp	
19	B2	150	1	Atoms	100	250			Score currency atoms l.webp	
19	B2	150	2	Basic Repair Kit	5	75		0041ADED	Atx utility repairkit basic l.webp	
19	B2	150	3	Carry Weight Booster	5	75		005FD9AC	Score utility carryweight l.webp	
19	B2	150	4	Gold Bullion	100	75		005AD5B2	Score currency bullion l.webp	
19	B2	150	5	Legendary Modules	10	75		005EE7EF	Score game legendarymodule l.webp	
19	B2	150	6	Legendary Scrip	100	75		005AD5B1	Score currency scrip l.webp	
19	B2	150	7	Lunchboxes	5	75		005AD5B0	Atx store lunchbox001 l.webp	
19	B2	150	8	Mystery Bobblehead	3	75		0072D4FD	SCORE Utility MysteryBobblehead L.webp	
19	B2	150	9	Perk Coins	25	75		005EE7F0	Score currency perkcoin l.webp	
19	B2	150	10	Scout's Banner	5	75		0067A855	SCORE COEN Utility Banner L.webp	
20	1	0	1	5% S.C.O.R.E. Boost		0	TRUE	0079C879	score_account_scoreboost_l.webp	
20	1	0	2	Irradiated Paint (Western Revolver)		35		007AD3FC	score_s20_skin_weaponskin_westernrevolver_irradiated_l.webp	
20	1	0	3	Glowing Ghoul Mask		50		007AD4B8	score_s20_apparel_headwear_glowingghoulmask_l.webp	
20	1	0	4	Action Ghoul Girl Player Icon		15	TRUE	007D0ECC	atx_playericon_s20_actionghoulgirl.webp	
20	1	0	5	Atoms	200	15	TRUE		Score currency atoms l.webp	
20	1	0	6	Ghoul Signs		30		007ADCA5	score_s20_camp_walldecor_ghoulsign_l.webp	
20	1	0	7	Radium Armor Paint (Robot)		40	TRUE	007AEDC4	score_s20_skin_armorskin_robot_radium_l.webp	
20	1	0	8	Lunchboxes	5	15		005AD5B0	Atx store lunchbox001 l.webp	
20	2	7	1	"""Abominable"" Player Title Prefix"		20	TRUE	007D2A1E	score_s20_playertitles_prefix_abominable.webp	
20	2	7	2	Miniature Ghoul Vault Boy Statue		30		007D18CE	score_s20_camp_floordecor_statue_miniature_ghoul_vaultboy_l.webp	
20	2	7	3	"Glow of the Ghoul ""Resurrection"" Poster"		35		007D2A30	score_s20_camp_walldecor_poster_ghoul_01_l.webp	
20	2	7	4	Action Ghouls Photomode Frame		0		007AE748	score_s20_photomode_frame_actionghouls_l.webp	
20	2	7	5	Nosey Glasses		45	TRUE	007AD446	score_s20_apparel_headwear_noseyglasses_l.webp	
20	2	7	6	Action Ghoul Boy Player Icon		20		007D0ECD	atx_playericon_s20_actionghoulboy.webp	
20	2	7	7	Atoms	200	25			Score currency atoms l.webp	
20	3	15	1	Radium Scout Armor Paint		45		007AEDC1	score_s20_skin_armorskin_scout_radium_l.webp	
20	3	15	2	Bathroom Hook		0		007CE306	score_s20_camp_walldecor_bathroomhook_l.webp	
20	3	15	3	Bomb Scientist Player Icon		10	TRUE	007D0ED3	atx_playericon_s20_bombscientist.webp	
20	3	15	4	Atoms	200	15	TRUE		Score currency atoms l.webp	
20	3	15	5	Toxic Embrace Photomode Frame		15		007AE749	score_s20_photomode_frame_toxicembrace_l.webp	
20	3	15	6	Stack of Chems Set		25	TRUE	007ADCA4	score_s20_camp_floordecor_chem_clutter_l.webp	corrected from the in-game screenshot: isFirst - -> TRUE
20	3	15	7	"""Ghoulish"" Player Title Prefix"		20	TRUE	007D2A20	score_s20_playertitles_prefix_ghoulish.webp	
20	3	15	8	Stamps	10	10	TRUE	0066EFB4	SCORE Currency Stamps.webp	
20	3	15	9	SCORE Booster	3	10		0069F2C6	SCORE_Utility_ScoreBooster_L.webp	
20	3	15	10	Goo-Tub		50		007AD447	score_s20_camp_decoration_gootub_l.webp	
20	4	23	1	Battle Diet Player Icon		10	TRUE	007D0ECB	atx_playericon_s20_battlediet.webp	
20	4	23	2	Mutated Guts Loot Bag		45	TRUE	007AE860	score_s20_skin_lootbag_guts_l.webp	
20	4	23	3	Miniature Ghoul Vault Girl Statue		30	TRUE	007D18CF	score_s20_camp_floordecor_statue_miniature_ghoul_vaultgirl_l.webp	
20	4	23	4	"Glow of the Ghoul ""Duty"" Poster"		35		007D2A2E	score_s20_camp_walldecor_poster_ghoul_02_l.webp	
20	4	23	5	Slime Cake		55		007ACF9D	score_s20_camp_utility_slimecake_l.webp	
20	4	23	6	"""Sickly"" Player Title Prefix"		0		007D2A21	score_s20_playertitles_prefix_sickly.webp	
20	4	23	7	Atoms	200	25			Score currency atoms l.webp	
20	5	28	1	Radioac-table		25		007AE640	score_s20_camp_furniture_table_nuclearbarreltable_l.webp	
20	5	28	2	Toxic Gooler Cooler		60	TRUE	007AE651	score_s20_camp_collector_toxicgoo_l.webp	
20	5	28	3	Chemical Barrel Drums		40		007AE562	score_s20_camp_furniture_instrument_chemicalbarreldrum_l.webp	
20	5	28	4	10% S.C.O.R.E. Boost		0	TRUE	0079C87A	score_account_scoreboost_l.webp	
20	6	37	1	Atoms	200	15	TRUE		Score currency atoms l.webp	
20	6	37	2	Ultracite Furniture Set		60		007AECF9	score_s20_camp_furniture_set_ultracitefurnitureset_l.webp	
20	6	37	3	Nuke Fusion Generator		70	TRUE	007ADCA0	score_s20_camp_utility_nukegenerator_l.webp	
20	6	37	4	Breathe It In Player Icon		15		007D0ECE	atx_playericon_s20_breatheitin.webp	
20	6	37	5	"""Irradiated"" Player Title Prefix"		15		007D2A1C	score_s20_playertitles_prefix_irradiated.webp	
20	6	37	6	Gold Bullion	250	10		005AD5B2	Score currency bullion l.webp	corrected from the in-game screenshot: qty 500 -> 250
20	6	37	7	Irradiated Paint (V63 Laser Carbine)		40		007AD3FD	score_s20_skin_weaponskin_v63lasercarbine_irradiated_l.webp	
20	6	37	8	Re-Roller	5	0	TRUE	0068D465	SCORE Utility Reroller L.webp	
20	7	44	1	Radium Civil Engineer Armor Paint		45		007AEDC2	score_s20_skin_armorskin_civilengineer_radium_l.webp	
20	7	44	2	Merc Charmer Helmet		0	TRUE	007D0E1B	score_s20_apparel_headwear_greymerchelmet_l.webp	
20	7	44	3	Irradiated Paint (Gatling Gun)		30	TRUE	007AE538	score_s20_skin_weaponskin_gatlinggun_irradiated_l.webp	
20	7	44	4	"""Ghastly"" Player Title Prefix"		20		007D2A22	score_s20_playertitles_prefix_ghastly.webp	
20	7	44	5	Critter Cooker		50		007AEE0D	score_s20_camp_collector_meatcooker_l.webp	
20	7	44	6	Chem Diet Player Icon		10	TRUE	007D0ECA	atx_playericon_s20_chemdiet.webp	
20	7	44	7	Atoms	200	20			Score currency atoms l.webp	
20	8	52	1	Atoms	200	10	TRUE		Score currency atoms l.webp	
20	8	52	2	Ghoul Vault Girl Statue		40		007CEA8E	score_s20_camp_floordecor_statue_ghoul_vaultgirl_l.webp	corrected from the in-game screenshot: cost 30 -> 40
20	8	52	3	Merc Charmer Blouse Outfit		60	TRUE	007CF23C	score_s20_apparel_outfit_greymerc_blouse_l.webp	
20	8	52	4	"""Rotten"" Player Title Prefix"		20		007D2A1D	score_s20_playertitles_prefix_rotten.webp	
20	8	52	5	Fan The Hammer Player Icon		15		007D0ED1	atx_playericon_s20_wildwesthands.webp	
20	8	52	6	Perk Coins	50	15		005EE7F0	Score currency perkcoin l.webp	
20	8	52	7	Ghoul Vault Boy Statue		40		007D18CD	score_s20_camp_floordecor_statue_ghoul_vaultboy_l.webp	
20	8	52	8	10% S.C.O.R.E. Boost		0	TRUE	0079C87B	score_account_scoreboost_l.webp	
20	9	57	1	Irradiated Paint (.50 Cal Machine Gun)		35		007AD3F9	score_s20_skin_weaponskin_50calmachinegun_irradiated_l.webp	
20	9	57	2	Posing Skeletons		65	TRUE	007AD3E9	score_s20_camp_floordecor_posingskeletons_l.webp	
20	9	57	3	"Glow of the Ghoul ""Last Stand"" Poster"		25		007D2A2F	score_s20_camp_walldecor_poster_ghoul_03_l.webp	
20	9	57	4	Bathroom Urinal		0		007CE308	score_s20_camp_walldecor_bathroomurinalbroken_l.webp	
20	10	64	1	Trick Shot Player Icon		15		007D0ED5	atx_playericon_s20_guntricks.webp	
20	10	64	2	Unfortunate End		0		007AD331	score_s20_camp_floordecor_unfortunateend_l.webp	
20	10	64	3	Radium Recon Armor Paint		45		007AEDC0	score_s20_skin_armorskin_bosinfantry_radium_l.webp	
20	10	64	4	"""Undead"" Player Title Prefix"		15	TRUE	007D2A1A	score_s20_playertitles_prefix_undead.webp	
20	10	64	5	Goo Splatter		60		007AD449	score_s20_camp_walldecor_goosplatter_l.webp	
20	10	64	6	Correct Toilet Paper Holder		25	TRUE	007F55F1	score_s20_camp_walldecor_correctbathroomtoiletpaperholder_l.webp	
20	10	64	7	Merc Charmer Helmet (Hooded)		15	TRUE	007CF23B	score_s20_apparel_headwear_greymerchelmet_hooded_l.webp	
20	11	70	1	Nuclear-Powered Jetpack		75	TRUE	007AEEDA	score_s20_skin_armorskin_jetpack_nuclearpowered_l.webp	
20	11	70	2	Nuclear Waste Flair		0		007AE86C	score_s20_skin_backpackflair_nuclearwaste_l.webp	
20	11	70	3	Atoms	200	25			Score currency atoms l.webp	
20	11	70	4	Mystery Magazine Package	3	10	TRUE	0075887C	Score utility magazinebookbox l.webp	corrected from the in-game screenshot: isFirst - -> TRUE
20	11	70	5	Irradiated Paint (Auto Axe)		40		007AD3FB	score_s20_skin_weaponskin_autoaxe_irradiated_l.webp	
20	12	79	1	Irradiated Paint (Flamer)		30	TRUE	007AD3F8	score_s20_skin_weaponskin_flamer_irradiated_l.webp	
20	12	79	2	Mini Cooling Tower		55		007ADCA3	score_s20_camp_structure_minicoolingtower_l.webp	
20	12	79	3	Radium Secret Service Armor Paint		35	TRUE	007AEDC3	score_s20_skin_armorskin_secretservice_radium_l.webp	
20	12	79	4	Mad Scientist Player Icon		10	TRUE	007D0ED0	atx_playericon_s20_madscientist.webp	
20	12	79	5	Nuclear Pyrotechnic Kit		75		007ADCA1	score_s20_camp_decor_pyrotechnickit_nuclear_l.webp	
20	12	79	6	"""Feral"" Player Title Prefix"		0		007D2A1F	score_s20_playertitles_prefix_feral.webp	
20	12	79	7	Atoms	200	20	TRUE		Score currency atoms l.webp	
20	13	89	1	Ultracite Throne		60		007B3F86	score_s20_camp_furniture_set_ultracitethrone_l.webp	
20	13	89	2	Atoms	200	20			Score currency atoms l.webp	
20	13	89	3	Irradiated Paint (Fat Man)		30	TRUE	007AD3FA	score_s20_skin_weaponskin_fatman_irradiated_l.webp	
20	13	89	4	Ultracite Wall Lights		40	TRUE	007AE535	score_s20_camp_lights_ultracitewalllight_l.webp	
20	13	89	5	Mini Nuke Stein		0		007BA4D7	score_s20_camp_floordecor_stein_mininuke_l.webp	
20	13	89	6	SCORE Booster	3	15		0069F2C6	SCORE_Utility_ScoreBooster_L.webp	
20	13	89	7	Re-Roller	5	15		0068D465	SCORE Utility Reroller L.webp	
20	13	89	8	"""Cannibal"" Player Title Suffix"		15	TRUE	007D2A1B	score_s20_playertitles_suffix_cannibal.webp	
20	13	89	9	Science Monster Player Icon		15		007D0ED2	atx_playericon_s20_sciencemonster.webp	
20	13	89	10	Yellow Vault-Tec Hazmat Suit		40		007AD414	score_s20_apparel_outfit_vaulttecyellow_hazmatsuit_l.webp	
20	14	91	1	Mr. Ghoulie Plushie		0	TRUE	007AE9F9	score_s20_camp_floordecor_plushie_ghoul_mrfuzzy_l.webp	
20	14	91	2	Framed Glow of the Ghoul Wall Art		20		007AE537		"corrected from the in-game screenshot: name ""Glow of the Ghoul"" Movie Projector -> Framed Glow of the Ghoul Wall Art, formId 007CF791 -> 007AE537, wikiIcon score_s20_camp_floordecor_ghoulmovieprojector_l.webp -> -"
20	14	91	3	Metal Barrel Drums		30		007AE561	score_s20_camp_furniture_instrument_metalbarreldrum_l.webp	
20	B1	100	1	Sharpshooter Power Armor Paint		200		007AEDE6	score_s20_skin_powerarmor_model_sharpshooter_l.webp	
20	B1	100	2	Boneyard Planter Kit		150		007AE536	score_20_camp_floordecor_planter_boneyardpatch_l.webp	
20	B1	100	3	Petrified Corpse Target		120		007AE0C4	score_s20_camp_floordecor_shootingtarget_petrifiedcorpse_l.webp	
20	B1	100	4	"""Glow of the Ghoul"" Movie Projector"		120		007CF791	score_s20_camp_floordecor_ghoulmovieprojector_l.webp	
20	B1	100	5	Blue Nuka-Cola Vending Machine		120		007AE539	score_s20_camp_utility_bluenukacolavendingmachine_l.webp	
20	B1	100	6	Irradiated Paint (Railway Rifle)		120		007AD3F7	score_s20_skin_weaponskin_railwayrifle_irradiated_l.webp	
20	B1	100	7	"""Zombie"" Player Title Suffix"		80		007D2A19	score_s20_playertitles_suffix_zombie.webp	
20	B1	100	8	Merc Charmer Outfit		120		007D0E1A	score_s20_apparel_outfit_greymerc_l.webp	
20	B1	100	9	Correct Toilet Paper Holder		80		007F55F1	score_s20_camp_walldecor_correctbathroomtoiletpaperholder_l.webp	
20	B1	100	10	Skeleton Parts		140		007AD3E8	score_s20_camp_floordecor_skeletonparts_l.webp	
20	B2	150	1	Lunchboxes	5	75		005AD5B0	Atx store lunchbox001 l.webp	
20	B2	150	2	Gold Bullion	100	75		005AD5B2	Score currency bullion l.webp	corrected from the in-game screenshot: qty 500 -> 100
20	B2	150	3	Legendary Scrip	100	75		005AD5B1	Score currency scrip l.webp	
20	B2	150	4	Mystery Bobblehead	3	75		0072D4FD	SCORE Utility MysteryBobblehead L.webp	
20	B2	150	5	Atoms	100	250			Score currency atoms l.webp	
20	B2	150	6	Legendary Modules	10	75		005EE7EF	Score game legendarymodule l.webp	
20	B2	150	7	Scout's Banner	5	75		0067A855	SCORE COEN Utility Banner L.webp	
20	B2	150	8	Carry Weight Booster	5	75		005FD9AC	Score utility carryweight l.webp	
20	B2	150	9	Perk Coins	25	75		005EE7F0	Score currency perkcoin l.webp	
20	B2	150	10	Basic Repair Kit	5	75		0041ADED	Atx utility repairkit basic l.webp	
21	1	0	1	Superb Bait	5	20		00811379	Score utility superbbait l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	1	0	2	Hooked Fish Backpack Flair		10		007EDFF8	score_s21_skin_backpack_hookedfish_flair_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	1	0	3	"""Reeling"" Player Title Prefix"		15		00815507	score_s21_playertitles_prefix_reeling.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	1	0	4	Fisher Vault Boy Player Icon		15	TRUE	0081EDF2	atx_playericon_s21_fishervaultboy.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	1	0	5	Atoms	200	20	TRUE		Score currency atoms l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	1	0	6	Hanging Dolphish		55		007EEC01	score_s21_camp_miscstructure_hangingdolphish_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	1	0	7	Ruby Reel Fishing Rod Paint		45	TRUE	0080BD17	score_s21_skin_weaponskin_fishingrod_rubyreelrod_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	1	0	8	5% S.C.O.R.E. Boost		0	TRUE	0079C875	score_account_scoreboost_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	1	0	9	Nuclear Keycard	5	20		005DC2BF	Atx playericon object 09 l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	1	0	10	Hanging Fishing Net		25		007F514B	score_s21_camp_walldecor_fishingnet_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	2	8	1	Baskets of Dead Fish		20		007F514A	score_s21_camp_floordecor_fishbasket_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	2	8	2	Boat Fishing Rod Display		40		007DC657	score_s21_camp_display_weaponrack_fishingroddisplay_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	2	8	3	Spitfire Paint (Ripper)		50		007FA248	score_s21_skin_weaponskin_ripper_spitfire_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	2	8	4	Hanging Buoy		25	TRUE	007F55C5	score_s21_camp_walldecor_hangingbuoy_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	2	8	5	Fish Bones Backpack Flair		10	TRUE	007EDFF7	score_s21_skin_backpack_fishbones_flair_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	2	8	6	Gone Fission Hat		30	TRUE	007DBE0C	score_s21_apparel_headwear_companyfishinghat_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	2	8	7	"""Trawler"" Player Title Suffix"		0		0081550C	score_s21_playertitles_suffix_trawler.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	2	8	8	Atoms	200	25			Score currency atoms l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	3	15	1	Fish of Appalachia: Forest Poster		30		007F180E	score_s21_camp_walldecor_appalachiafishposters_04_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	3	15	2	Atoms	200	20	TRUE		Score currency atoms l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	3	15	3	Seaweed Stash Box		45	TRUE	00808433	score_s21_camp_stashbox_seaweed_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	3	15	4	Spitfire Paint (Gatling Gun)		55		007F625E	score_s21_skin_weaponskin_gatlinggun_spitfire_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	3	15	5	S.C.O.R.E. Booster	3	15		0069F2C6	SCORE_Utility_ScoreBooster_L.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	3	15	6	"""Sturdy"" Player Title Prefix"		10	TRUE	00815508	score_s21_playertitles_prefix_sturdy.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	3	15	7	Snorkel Goggles		0		007DBE0A	score_s21_apparel_headwear_snorkelgoggles_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	4	26	1	Lite Ally: Dottie		60		007FDC19	score_s21_camp_ally_dottie_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	4	26	2	DSSBNUD Poster		30		00803608	score_s21_camp_walldecor_liteallyposterdottie_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	4	26	3	"""Paranoid"" Player Title Prefix"		15	TRUE	00815505	score_s21_playertitles_prefix_paranoid.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	4	26	4	"""Theorist"" Player Title Suffix"		20		0081550B	score_s21_playertitles_suffix_theorist.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	4	26	5	Atoms	200	25			Score currency atoms l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	4	26	6	DSSBNUD Player Icon		15		0081EDF0	atx_playericon_s21_dottiedssbnud.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	4	26	7	DSSBNUD T-Shirt & Jeans Outfit		45		00804723	score_s21_apparel_outfit_dssbnud_tshirtjeans_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	4	26	8	10% S.C.O.R.E. Boost		0	TRUE	0079C875	score_account_scoreboost_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	4	26	9	Superb Bait	5	15		00811379	Score utility superbbait l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	4	26	10	Spitfire Paint (Pepper Shaker)		50	TRUE	007F625C	score_s21_skin_weaponskin_peppershaker_spitfire_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	5	37	1	Dirty Pond		55		007F555B	score_s21_camp_collector_dirtypond_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	5	37	2	Buoy		40	TRUE	007F1F19	score_s21_camp_floordecor_buoy_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	5	37	3	Fishing Nets		0		007F514D	score_s21_camp_floordecor_fishingnets_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	5	37	4	"""Untangled"" Player Title Prefix"		20		00815509	score_s21_playertitles_prefix_untangled.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	5	37	5	Atoms	200	20	TRUE		Score currency atoms l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	5	37	6	The Trip Framed Vinyl Cover		25		007FDEB8	score_s21_camp_walldecor_framedvinylcover02_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	5	37	7	Fake Taxidermy Mermaid		50	TRUE	007DC4EE	score_s21_camp_floordecor_faketaxidermymermaid_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	5	37	8	Triple Threat Player Icon		10		0081EDFD	atx_playericon_s21_triplethreat.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	5	37	9	S.C.O.R.E. Booster	3	10	TRUE	0069F2C6	SCORE_Utility_ScoreBooster_L.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	5	37	10	Gone Fission Camping Cooler		45		007DC658	score_s21_camp_utility_refrigerator_gonefissioncampingcooler_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	6	45	1	Atoms	200	0			Score currency atoms l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	6	45	2	Poseidon Arm Wrestle Machine		50	TRUE	007DBEA9	score_s21_camp_utility_armwrestlemachine_poseidon_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	6	45	3	Ice Breaker		60		007FA409	score_s21_weapons_harpoongun_icebreaker_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	6	45	4	Amphitrite Player Icon		10		0081EDEE	atx_playericon_s21_amphitrite.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	6	45	5	Gone Fission Photomode Frame		15		0080FC1F	score_s21_photomode_frame_gonefission_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	6	45	6	Spitfire Paint (Combat Shotgun)		40	TRUE	007FA249	score_s21_skin_weaponskin_combatshotgun_spitfire_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	6	45	7	Re-Roller	5	10	TRUE	0068D465	SCORE Utility Reroller L.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	6	45	8	Sugar-Free Nukashine	3	15		005FD9A8	Nukashine Bundle Icon.png	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	7	56	1	Snorkel Mask		30		007DBE0B	score_s21_apparel_headwear_snorkelmask_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	7	56	2	Loose Vinyl Records		20	TRUE	007EF096	score_s21_camp_floordecor_loosevinylrecords_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	7	56	3	Crate of Vinyls		25		007EF097	score_s21_camp_floordecor_vinylcrate_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	7	56	4	Fish Pot Player Icon		10		0081EDF3	atx_playericon_s21_fishpot.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	7	56	5	Drowned Chaise Lounge		40		0080BD16	score_s21_camp_furniture_chair_drowned_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	7	56	6	Bottle Clutter Set #1		20		007DBEB6	score_s21_camp_floordecor_bottleclutter01_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	7	56	7	Neon Light Signs		50	TRUE	007F180D	score_s21_camp_lights_wall_neonsign_set.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	7	56	8	Atoms	200	15	TRUE		Score currency atoms l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	7	56	9	10% S.C.O.R.E. Boost		0	TRUE	0079C877	score_account_scoreboost_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	7	56	10	Goo Letter Kit Set		65		0080068C	score_s21_camp_walldecor_letterkit_gooletters_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	8	66	1	Set of Display Fish Hooks		50	TRUE	0080BD18	score_s21_camp_display_fishdisplay_fishhook_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	8	66	2	"""Bobber"" Player Title Suffix"		10	TRUE	00815506	score_s21_playertitles_suffix_bobber.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	8	66	3	Jitter Bells Framed Vinyl Cover		20		007FDEB9	score_s21_camp_walldecor_framedvinylcover01_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	8	66	4	Jitter Bell Player Icon		15		0081EDF7	atx_playericon_s21_jitterbell.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	8	66	5	Drowned Spotlight Lamp		35	TRUE	0080F7EB	score_s21_camp_floordecor_drownedlamp_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	8	66	6	Fishing Rod Baby Rattle Bobber Mod		20		00808432	score_s21_weapons_fishing_mod_fishingrod_weapon_rodbobber_babyrattle_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	8	66	7	Gone Fission Neon Sign		0		0080F7ED	score_s21_camp_lights_wall_fissionsign_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	8	66	8	Atoms	200	25			Score currency atoms l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	8	66	9	Mystery Magazine Package	3	15		0075887C	Score utility magazinebookbox l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	8	66	10	Cannery		60		007B2439	score_s21_camp_machinery_workbench_cannery_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	9	74	1	Taxidermy Shark Jaw		30		007F180F	score_s21_camp_walldecor_taxidermysharkjaw_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	9	74	2	Caps	5000	10		005AD5B3	Score currency caps l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	9	74	3	Chainsaw Vault Girl Player Icon		0		0081EDEF	atx_playericon_s21_chainsawvaultgirl.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	9	74	4	Houseboat Survival Tent		80	TRUE	0081DECE	score_s21_f1_survivaltent_skin_houseboat_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	9	74	5	Atoms	200	10	TRUE		Score currency atoms l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
