ARMO_FormID	ARMO_EDID	ARMO_FULL	KeywordCount	DATA_Value	DATA_Weight	DATA_Health	DAMA_Energy_Amount	DAMA_Energy_Curve	DAMA_Fire_Amount	DAMA_Fire_Curve	DAMA_Cryo_Amount	DAMA_Cryo_Curve	DAMA_Poison_Amount	DAMA_Poison_Curve	DAMA_Rad_Amount	DAMA_Rad_Curve	DAMA_Physical_Amount	DAMA_Physical_Curve	APPR_SlotCount	CVT1_DurabilityMin	CVT2_CondDmgScaleFactor	CVT3_DurabilityMax	ModelCount
005B6D6F	Babylon_Armor_Casual_Underarmor_Denim_Survivors2020	Survivor's Denim	0	0	0.500000	0													0				0
005B73E4	ATX_F1_Clothes_BogWanderer	Bog Wanderer Outfit	0	0	0.100000	0													0				0
005B7519	ATX_Clothes_Flyboy	Flyboy Outfit	0	65	0.100000	0													0				0
005B751A	ATX_Headwear_FlyboyHelmet	Flyboy Helmet	0	0	0.100000	0													0				0
005B7650	Clothes_Strongman	Strongman Outfit	0	10	0.100000	0													0				0
005B767A	ATX_Headwear_Beret_BlackSkull	Black Skull Military Beret	0	0	0.100000	0													0				0
005B767B	ATX_Headwear_Beret_Green	Green Military Beret	0	0	0.100000	0													0				0
005B767C	ATX_Headwear_Beret_Maroon	Maroon Military Beret	0	0	0.100000	0													0				0
005B767D	ATX_Headwear_Beret_Pink	Pink Military Beret	0	0	0.100000	0													0				0
005B767E	ATX_Headwear_Beret_Tan	Tan Military Beret	0	0	0.100000	0													0				0
005B767F	BS00_Headwear_Beret_BOS	Brotherhood Of Steel Beret	0	0	0.100000	0													0				0
005B7680	ATX_Headwear_Beret_BlackEagle	Black Eagle Military Beret	0	0	0.100000	0													0				0
005B7681	ATX_Headwear_Beret_76	Vault 76 Military Beret	0	0	0.100000	0													0				0
005B7682	ATX_Headwear_Beret_Enclave	Enclave Military Beret	0	0	0.100000	0													0				0
005B7683	ATX_Headwear_Beret_Enclave_Gold	Gold Enclave Military Beret	0	0	0.100000	0													0				0
005B7977	ATX_Headwear_GasMaskRaiderSkull_Cap	Officer's Raider Skull Gas Mask	0	0	0.100000	0													0				0
005B7D6A	BS00_Clothes_BOSFatigues_SteelDawn	Steel Dawn Fatigues	0	10	0.100000	0													0				0
005C0E45	Headwear_Beret_BOS_SteelDawn	Steel Dawn Beret	0	0	0.100000	0													0				0
005C4F35	ATX_Clothes_CaptainCosmos_Pink	Pink Captain Cosmos	0	0	0.100000	0													0				0
005C4F36	ATX_Clothes_CaptainCosmos_Blue	Blue Captain Cosmos	0	0	0.100000	0													0				0
005C4F37	ATX_Clothes_CaptainCosmos_Green	Green Captain Cosmos	0	0	0.100000	0													0				0
005C5D77	ATX_Headwear_WVDrifter_Helmet	West Virginia Drifter Helmet	0	0	0.100000	0													0				0
005C5D78	ATX_Clothes_WVDrifter	West Virginia Drifter Outfit	0	65	0.100000	0													0				0
005C5F57	ATX_Clothes_TheQuack	The Quack Outfit	0	0	0.100000	0													0				0
005C5FCD	ATX_Headwear_TheQuackMask	The Quack Mask	0	0	0.100000	0													0				0
005C6602	SkinShieldedSuperMutant		0	0	0.000000	0													0				0
005C7660	ATX_Clothes_Grelok	Grelok Outfit	0	0	0.100000	0													0				0
005C7661	ATX_Headwear_Grelok_Hood	Grelok Hood	0	0	0.100000	0													0				0
005CB3E4	ATX_Clothes_KidsOutfit01_redshirt_NONPLAYABLE	Child Shirt and Jeans	0	0	0.100000	0													0				0
005CB9DD	ATX_Clothes_MothmanHunter	Mothman Hunter Outfit	0	65	0.100000	0													0				0
005CB9DE	ATX_Headwear_MothmanHunter_Goggles	Mothman Hunter Goggles	0	0	0.100000	0													0				0
005CB9DF	ATX_Headwear_MothmanHunter_Hat	Mothman Hunter Hat	0	0	0.100000	0													0				0
005CB9ED	ATX_Clothes_PrewarShortSleevesAndSlacks_BlueAndTan_NOTPLAYABLE		0	0	1.000000	0													0				0
005CBA0B	Headwear_ChallyMascot	Chally the Moo-Moo Mask	0	5	0.100000	0													0				0
005CBA0C	Clothes_ChallyMascot	Chally the Moo-Moo Outfit	0	10	0.100000	0													0				0
005CBE51	ATX_Headwear_GasMaskRaiderSkull_Cap_Commie	Communist Officer's Raider Skull Gas Mask	0	0	0.100000	0													0				0
005CBE5A	ATX_Clothes_ChallyMascot_Clean	Chally Outfit Clean	0	10	0.100000	0													0				0
005CBE5B	ATX_Headwear_ChallyMascot_Clean	Chally Mask Clean	0	5	0.100000	0													0				0
005CC205	BS01_DailyOps_Clothes_GhillieSuit_Outfit_NONPLAYABLE	Ghillie Suit	0	0	0.100000	0													0				0
005CC206	BS01_Headwear_Eyepatch_VernonDodge_NONPLAYABLE	Black Eyepatch	0	0	0.100000	0													0				0
005D000F	SCORE_S2_Clothes_RedViper	Red Viper Fatigues	0	0	0.100000	0													0				0
005D0010	SCORE_S2_Headwear_Redviper_Hat	Red Viper Hat	0	0	0.100000	0													0				0
005D004C	ATX_Headwear_TankerHelmet	Tanker Helmet	0	0	0.100000	0													0				0
005D004D	F1_SCORE_S3_Headwear_TankerHelmet_ArmorAce	American Tank Helmet	0	0	0.100000	0													0				0
005D0072	ATX_Clothes_TheQuack_NONPLAYABLE	The Quack Outfit	0	0	0.100000	0													0				0
005D0073	ATX_Headwear_TheQuackMask_NONPLAYABLE	The Quack Mask	0	0	0.100000	0													0				0
005D032E	ATX_QC20_Headwear_SheepsquatchMascotHead_Demonic	Beelzebilly Head	0	0	0.100000	0													0				0
005D032F	ATX_QC20_Clothes_SheepsquatchMascotOutfit_Demonic	Beelzebilly Suit	0	0	0.100000	0													0				0
005D052C	Headwear_GraftonMonsterHead	Grafton Monster Mask	0	5	0.100000	0													0				0
005D2A0E	Clothes_DeathclawHunter	Deathclaw Hunter Outfit	0	65	0.100000	0													0				0
005D2A0F	Headwear_DeathclawHunter_Hat	Deathclaw Hunter Hat	0	0	0.100000	0													0				0
005D2C65	ATX_WST_DLX_Clothes_Settler_Mechanic_NONPLAYABLE	Settler Mechanic Outfit	0	10	0.100000	0													0				0
005D7F4D	SCORE_S2_Headwear_Beret_PowerPatrol	Power Patrol Red Beret	0	0	0.100000	0													0				0
005D7F4E	SCORE_S2_Clothes_PowerPatrol	Power Patrol Fatigues	0	0	0.100000	0													0				0
005D86EC	ATX_F1_Headwear_SpecOps_Grey	Brotherhood Tactical Ops Mask	0	0	0.100000	0													0				0
005D86ED	Headwear_SpecOps_BOS	Brotherhood Special Ops Mask	0	0	0.100000	0													0				0
005D86EE	Clothes_SpecOps_BOS	Brotherhood Special Ops Suit	0	65	0.100000	0													0				0
005D86EF	ATX_F1_Clothes_SpecOps_Grey	Brotherhood Tactical Ops Suit	0	0	0.100000	0													0				0
005D87CD	BS01_Armor_Combat_Torso_Shin_NONPLAYABLE	Combat Armor Chest Piece	0	60	7.000000	100													0	Durability_Armor_Combat_Min	ConditionDamageScaleFactor_Armor_Combat	Durability_Armor_Combat_Max	0
005D898C	BS01_Armor_Combat_Arms_Rahmani_NONPLAYABLE	Combat Armor Right Arm	0	60	2.750000	0													0				0
005D949E	ATX_Clothes_Subjugator	The Subjugator Outfit	0	0	0.100000	0													0				0
005D949F	ATX_Headwear_Subjugator_Mask	The Subjugator Mask	0	0	0.100000	0													0				0
005DC5AC	Clothes_SpecOps_BOS_NONPLAYABLE	Brotherhood Special Ops Suit	0	65	0.100000	0													0				0
005DC6E5	ATX_Headwear_MilitaryUtilityCap_Green	Green Military Utility Cap	0	0	0.100000	0													0				0
005DC6E6	ATX_Headwear_MilitaryUtilityCap_Tan	Tan Military Utility Cap	0	0	0.100000	0													0				0
005DC6EA	ATX_Headwear_MilitaryUtilityCap_Camo	Camo Military Utility Cap	0	0	0.100000	0													0				0
005DC820	DELETED_SkinSuperMutantBoss_DailyOps		0	0	0.000000	0													0				0
005DC92A	ATX_DLC05_SkinArmorRackSkin_Clean		0	0	0.000000	0													0				0
005DCA95	ATX_Headwear_GhoulMask	Feral Ghoul Mask	0	0	0.100000	0													0				0
005DD0B7	ATX_F1_Armor_Casual_Underarmor_MummyCostume	Mummy Underarmor	0	0	0.500000	0													0				0
005DD0B8	ATX_F1_Headwear_MummyMask	Mummy Mask	0	0	0.100000	0													0				0
005DD136	ATX_Headwear_RobberHat	Wasteland Bandit Cap	0	0	0.100000	0													0				0
005DD137	ATX_Armor_Casual_Underarmor_RobberCostume	Wasteland Bandit Underarmor	0	0	0.500000	0													0				0
005DD138	ATX_Headwear_RobberMask	Wasteland Bandit Mask	0	0	0.100000	0													0				0
005DD335	Armor_BOSInfantry_ArmLeft	Brotherhood Recon Left Arm	0	60	1.270000	100													0	Durability_Armor_Combat_Min	ConditionDamageScaleFactor_Armor_Combat	Durability_Armor_Combat_Max	0
005DD336	Armor_BOSInfantry_ArmRight	Brotherhood Recon Right Arm	0	60	1.270000	100													0	Durability_Armor_Combat_Min	ConditionDamageScaleFactor_Armor_Combat	Durability_Armor_Combat_Max	0
005DD337	Armor_BOSInfantry_LegRight	Brotherhood Recon Right Leg	0	25	1.270000	100													0	Durability_Armor_Combat_Min	ConditionDamageScaleFactor_Armor_Combat	Durability_Armor_Combat_Max	0
005DD338	Armor_BOSInfantry_LegLeft	Brotherhood Recon Left Leg	0	25	1.270000	100													0	Durability_Armor_Combat_Min	ConditionDamageScaleFactor_Armor_Combat	Durability_Armor_Combat_Max	0
005DD339	Armor_BOSInfantry_Torso	Brotherhood Recon Chest Piece	0	60	2.600000	100													0	Durability_Armor_Combat_Min	ConditionDamageScaleFactor_Armor_Combat	Durability_Armor_Combat_Max	0
005DD698	Headwear_Clothes_BOSInfantry_Helmet	Brotherhood Recon Helmet	0	150	0.100000	0													0				0
005E4141	Clothes_FieldSurgeon_NONPLAYABLE	FieldSurgeon Outfit	0	35	0.100000	0													0				0
005E4142	BS01_Armor_Combat_FieldSurgeon_NONPLAYABLE	Combat Armor Chest Piece	0	60	7.000000	100													0	Durability_Armor_Combat_Min	ConditionDamageScaleFactor_Armor_Combat	Durability_Armor_Combat_Max	0
005E41E0	ATX_Clothes_Psycho	Cuddles the Clown Outfit	0	0	0.100000	0													0				0
005E41E1	ATX_Headwear_Psycho	Cuddles the Clown Mask	0	0	0.100000	0													0				0
005E489B	ATX_Clothes_RobberCostume	Wasteland Bandit Costume	0	0	0.100000	0													0				0
005E489C	ATX_F1_Clothes_MummyCostume	Mummy Costume	0	0	0.100000	0													0				0
005E4986	ATX_Clothes_FeralGhoulCostume	Feral Ghoul Costume	0	0	0.100000	0													0				0
005E8B3A	ATX_Headwear_Veteran_BalaclavaGoggles	Mountain Scout Goggles	0	0	0.100000	0													0				0
005E9465	CreatureClothes_ScientistScorched	Scientist Scorched	0	0	0.100000	0													0				0
005EA054	CreatureClothes_EnclaveScorched	Enclave Scorched	0	0	0.100000	0													0				0
005EAC65	ATX_Mannequin_DrBones		0	0	0.000000	0													0				0
005EC2AD	Clothes_PantSuit_Tulip	Tulip Sky Blue Pant Suit	0	0	0.100000	0													0				0
005EC39A	MQ06_Armor_CaveDivingSuit	Cave Diving Suit	0	35	2.000000	100													0	Durability_Armor_Leather_Min	ConditionDamageScaleFactor_Armor_Leather	Durability_Armor_Leather_Max	0
005ECBD2	Armor_HazmatSuit_SwampCamo	Swamp Camo Hazmat Suit	0	85	2.000000	100													0	Durability_Armor_Leather_Min	ConditionDamageScaleFactor_Armor_Leather	Durability_Armor_Leather_Max	0
005ECBDE	ATX_Clothes_Chef_2_Outfit_NONPLAYABLE	Grillmaster's Outfit	0	0	0.100000	0													0				0
005ED046	BS01_Armor_PowerArmor_BOSPaladinRahmani_ArmLeft_NONPLAYABLE	BoS Arm Left	0	0	99.000000	0													0				0
005ED047	BS01_Armor_PowerArmor_BOSPaladinRahmani_ArmRight_NONPLAYABLE	BoS Arm Right	0	0	99.000000	0													0				0
005ED048	BS01_Armor_PowerArmor_BOSPaladinRahmani_Helmet_NONPLAYABLE	BoS Helm	0	0	99.000000	0													0				0
005ED049	BS01_Armor_PowerArmor_BOSPaladinRahmani_LegLeft_NONPLAYABLE	BoS Left Leg	0	0	99.000000	0													0				0
005ED04A	BS01_Armor_PowerArmor_BOSPaladinRahmani_LegRight_NONPLAYABLE	BoS Right Leg	0	0	99.000000	0													0				0
005ED04B	BS01_Armor_PowerArmor_BOSPaladinRahmani_Torso_NONPLAYABLE	BoS Chest Piece	0	0	99.000000	0													0				0
005ED04C	BS01_Armor_PowerArmor_BOSKnightShin_ArmLeft_NONPLAYABLE	BoS Left Arm	0	0	99.000000	0													0				0
005ED04D	BS01_Armor_PowerArmor_BOSKnightShin_ArmRight_NONPLAYABLE	BoS Right Arm	0	0	99.000000	0													0				0
005ED04E	BS01_Armor_PowerArmor_BOSKnightShin_Helmet_NONPLAYABLE	BoS Helm	0	0	99.000000	0													0				0
005ED04F	BS01_Armor_PowerArmor_BOSKnightShin_LegLeft_NONPLAYABLE	BoS Left Leg	0	0	99.000000	0													0				0
005ED050	BS01_Armor_PowerArmor_BOSKnightShin_LegRight_NONPLAYABLE	BoS Right leg	0	0	99.000000	0													0				0
005ED051	BS01_Armor_PowerArmor_BOSKnightShin_Torso_NONPLAYABLE	BoS Chest Piece	0	0	99.000000	0													0				0
005ED79C	BS01_MQ07_Armor_PowerArmor_X01_ArmLeft_UNPLAYABLE	Scorched X-01 Left Arm	0	200	13.000000	0													0				0
005ED79D	BS01_MQ07_Armor_PowerArmor_X01_ArmRight_UNPLAYABLE	Scorched X-01 Right Arm	0	200	13.000000	0													0				0
005ED79E	BS01_MQ07_Armor_PowerArmor_X01_Helmet_UNPLAYABLE	Scorched X-01 Helm	0	140	12.000000	0													0				0
005ED79F	BS01_MQ07_Armor_PowerArmor_X01_LegLeft_UNPLAYABLE	Scorched X-01 Left Leg	0	200	15.000000	0													0				0
005ED7A0	BS01_MQ07_Armor_PowerArmor_X01_LegRight_UNPLAYABLE	Scorched X-01 Right Leg	0	200	15.000000	0													0				0
005EDFDE	BS01_MQ07_Armor_PowerArmor_X01_Torso_UNPLAYABLE	Scorched X-01 Torso	0	280	19.000000	0													0				0
005EED5B	Armor_BOSInfantry_ArmLeft_NONPLAYABLE	Brotherhood Recon Left Arm	0	60	2.750000	0													0				0
005EED5C	Armor_BOSInfantry_ArmRight_NONPLAYABLE	Brotherhood Recon Right Arm	0	60	2.750000	0													0				0
005EED5D	Armor_BOSInfantry_LegLeft_NONPLAYABLE	Brotherhood Recon Left Leg	0	25	3.000000	0													0				0
005EED5E	Armor_BOSInfantry_LegRight_NONPLAYABLE	Brotherhood Recon Right Leg	0	25	3.000000	0													0				0
005EED5F	Armor_BOSInfantry_Torso_NONPLAYABLE	Brotherhood Recon Chest Piece	0	60	7.000000	0													0				0
005EED60	Headwear_Clothes_BOSInfantry_Helmet_NONPLAYABLE	Brotherhood Recon Helmet	0	150	0.100000	0													0				0
005EF2A4	SCORE_S3_Clothes_KDInkwell	K.D. Inkwell Outfit	0	0	0.100000	0													0				0
005EFA68	Underarmor_BOS_Infantry	Brotherhood of Steel Infantry Uniform	0	10	0.500000	0													0				0
005EFA69	Headwear_BOS_InfantryHood	Brotherhood of Steel Infantry Hood	0	0	0.100000	0													0				0
005EFC5A	BS01_Armor_PowerArmor_BOSKnightShin_ArmLeft	BoS Left Arm	0	0	99.000000	0													0				0
005EFC5B	BS01_Armor_PowerArmor_BOSKnightShin_ArmRight	BoS Right Arm	0	0	99.000000	0													0				0
005EFC5C	BS01_Armor_PowerArmor_BOSKnightShin_LegLeft	BoS Left Leg	0	0	99.000000	0													0				0
005EFC5D	BS01_Armor_PowerArmor_BOSKnightShin_LegRight	BoS Right Leg	0	0	99.000000	0													0				0
005EFC5E	BS01_Armor_PowerArmor_BOSKnightShin_Torso	BoS Chest Piece	0	0	99.000000	0													0				0
005EFEB6	ATX_F1_Underarmor_BOS_Infantry_Camo	BOS Camouflage Infantry Uniform	0	0	0.500000	0													0				0
005EFEB7	ATX_F1_Headwear_BOS_InfantryHood_Camo	BOS Camouflage Infantry Hood	0	0	0.100000	0													0				0
005EFF97	ATX_Headwear_GasMask_Bone	Bone Gas Mask	0	0	0.100000	0													0				0
005F0BB8	ATX_Clothes_Enclave_IntelOfficer	Enclave Intel Officer Uniform	0	50	0.100000	0													0				0
005F0BB9	ATX_Headwear_Enclave_IntelOfficer_Hat	Enclave Intel Officer Hat	0	15	0.100000	0													0				0
005F0CE1	ATX_Headwear_TallTopHat_Ribbon	Ribbon Tall Top Hat	0	0	0.100000	0													0				0
005F0CE2	ATX_Headwear_TallTopHat	Tall Top Hat	0	0	0.100000	0													0				0
005F0FB7	ATX_Headwear_TreetopDaredevil_Lumberjack	Treetop Daredevils Hat	0	0	0.100000	0													0				0
005F0FB8	ATX_Clothes_TreetopDaredevil_Lumberjack	Treetop Daredevils Outfit	0	0	0.100000	0													0				0
005F5E14	BS02_MQ03_Clothes_BrotherhoodCivvies_NONPLAYABLE	Brotherhood Civvies	0	65	0.100000	0													0				0
005F5F9E	Headwear_Fasnacht_Mask_Brahmin	Fasnacht Brahmin Mask	0	10	0.100000	0													0				0
005F5F9F	ATX_Headwear_Fasnacht_Mask_Buffoon	Fasnacht Blissful Buffoon Mask	0	0	0.100000	0													0				0
005F5FA0	ATX_Headwear_Fasnacht_Mask_Demon_v2	Fasnacht Blue Demon Mask	0	0	0.100000	0													0				0
005F5FA1	Headwear_Fasnacht_Mask_Jester	Fasnacht Buffoon Mask	0	10	0.100000	0													0				0
005F5FA2	ATX_Headwear_Fasnacht_Mask_Brahmin_v2	Fasnacht Bucking Brahmin Mask	0	0	0.100000	0													0				0
005F5FA3	Headwear_Fasnacht_Mask_Demon	Fasnacht Demon Mask	0	10	0.100000	0													0				0
005F6C24	ATX_Clothes_SuperMutantOutfit	Super Mutant Outfit	0	0	0.100000	0													0				0
005F6C25	ATX_Headwear_SuperMutant_Helm	Super Mutant Helm	0	0	0.100000	0													0				0
005F86CF	Armor_VaultSuit96_Underarmor_NotPlayable		0	20	1.000000	0													0				0
005F9959	ATX_Headwear_MothmanMaskAlien_NONPLAYABLE	Alien Mothman Mask	0	0	0.100000	0													0				0
005F995A	ATX_Headwear_MothmanGlasses_NONPLAYABLE	Mothman Glasses	0	0	0.100000	0													0				0
005F995B	Babylon_Headwear_GhillieSuit_Helmet_Survivors2020_NONPLAYABLE	Ghillie Suit Hood	0	0	0.100000	0													0				0
005FA272	zzz_deprecated_13		0	0	0.100000	0													0				0
005FA3F6	zzz_deprecated_19		0	65	0.100000	0													0				0
005FA3F8	zzz_deprecated_07		0	0	0.100000	0													0				0
005FA3F9	zzz_deprecated_20		0	0	0.100000	0													0				0
005FA455	zzz_deprecated_15		0	0	0.100000	0													0				0
005FC033	ATX_Headwear_Cowboy_July4th	Rootin' Tootin' Cowboy Hat	0	0	0.100000	0													0				0
005FC034	ATX_Clothes_Cowboy_July4th	Rootin' Tootin' Cowboy Outfit	0	0	0.100000	0													0				0
005FC9A6	Armor_EnclaveScoutUniform_LegRight_Covert	Covert Scout Armor Right Leg	0	90	0.850000	100													0	Durability_Armor_Combat_Min	ConditionDamageScaleFactor_Armor_Combat	Durability_Armor_Combat_Max	0
005FC9A7	Armor_EnclaveScoutUniform_LegLeft_Covert	Covert Scout Armor Left Leg	0	90	0.850000	100													0	Durability_Armor_Combat_Min	ConditionDamageScaleFactor_Armor_Combat	Durability_Armor_Combat_Max	0
005FC9A8	Armor_EnclaveScoutUniform_ArmRight_Covert	Covert Scout Armor Right Arm	0	60	0.850000	100													0	Durability_Armor_Combat_Min	ConditionDamageScaleFactor_Armor_Combat	Durability_Armor_Combat_Max	0
005FC9A9	Armor_EnclaveScoutUniform_ArmLeft_Covert	Covert Scout Armor Left Arm	0	60	0.850000	100													0	Durability_Armor_Combat_Min	ConditionDamageScaleFactor_Armor_Combat	Durability_Armor_Combat_Max	0
005FC9AA	Headwear_EnclaveScoutUniform_Mask_Covert	Covert Scout Armor Mask	0	50	0.100000	0													0				0
005FC9AB	Armor_EnclaveScoutUniform_Torso_Covert	Covert Scout Armor Chest Piece	0	60	1.720000	100													0	Durability_Armor_Combat_Min	ConditionDamageScaleFactor_Armor_Combat	Durability_Armor_Combat_Max	0
005FE792	ATX_Headwear_Beret_ArmorAce	Armor Ace Beret	0	0	0.100000	0													0				0
005FFDE2	ATX_Clothes_RaiderWarlord_Outfit	Raider Warlord Outfit	0	0	0.100000	0													0				0
005FFDE3	ATX_RaiderWarlord_Helmet	Raider Warlord Helmet	0	0	0.100000	0													0				0
005FFF84	ATX_Clothes_Beekeeper	Beekeeper Outfit	0	0	0.100000	0													0				0
005FFF85	ATX_Headwear_BeekeeperHat	Beekeeper Hat	0	0	0.100000	0													0				0
006013EF	ATX_Headwear_MatchstickHat	Matchstick Hat	0	0	0.100000	0													0				0
00602D6B	ATX_Clothes_Icebreaker	Icebreaker Outfit	0	0	0.100000	0													0				0
00602FD7	SkinMoleMinerBossTreasure		0	0	0.000000	0													0				0
006032C1	SCORE_S4_Headwear_Beret_PowerPatrolBlue	Power Patrol Blue Beret	0	0	0.100000	0													0				0
00603AA4	SkinRedRocketRobot		0	0	0.000000	0													0				0
00604159	ATX_Clothes_Garrahan_Employee	Garrahan Employee Outfit	0	0	0.100000	0													0				0
0060415B	ATX_Headwear_Garrahan_Employee_Helmet	Garrahan Employee Helmet	0	0	0.100000	0													0				0
0060502F	SkinRedRocketRobotDUPLICATE000		0	0	0.000000	0													0				0
00605854	zzz_deprecated_10		0	0	0.100000	0													0				0
006058BE	ATX_Headwear_Mobster_Hat_NONPLAYABLE	Mobster Fedora	0	0	0.100000	0													0				0
00606389	zzz_ATX_Armor_BackPack_OreBasket	Standard Backpack	0	0	1.000000	0													0				0
00606402	BS02_Armor_Combat_Torso_Kit_NONPLAYABLE	Combat Armor Chest Piece	0	60	7.000000	100													0	Durability_Armor_Combat_Min	ConditionDamageScaleFactor_Armor_Combat	Durability_Armor_Combat_Max	0
006069F5	Armor_Combat_ArmLeft_SteelDawn_NONPLAYABLE	Steel Dawn Combat Armor Left Arm	0	60	2.750000	100													0	Durability_Armor_Combat_Min	ConditionDamageScaleFactor_Armor_Combat	Durability_Armor_Combat_Max	0
00606B43	ATX_Headwear_Beret_Green_NONPLAYABLE	Green Military Beret	0	0	0.100000	0													0				0
00606B44	Armor_Marine_Underarmor_Wetsuit_NONPLAYABLE	Marine Wetsuit	0	100	2.000000	0													0				0
00606B5A	Armor_RaiderMod_Torso_TallyLang_NONPLAYABLE	Raider Chest Piece	0	50	4.500000	100													0	Durability_Armor_Raider_Min	ConditionDamageScaleFactor_Armor_Raider	Durability_Armor_Raider_Max	0
00606B5B	Armor_RaiderMod_ArmRight_TallyLang_NONPLAYABLE	Raider Right Arm	0	30	2.250000	100													0	Durability_Armor_Raider_Min	ConditionDamageScaleFactor_Armor_Raider	Durability_Armor_Raider_Max	0
00606C91	BS02_MQ03_Clothes_BrotherhoodCivvies	Brotherhood Civvies	0	65	0.100000	0													0				0
00606C92	Clothes_MercenaryOutfit	Mercenary Outfit	0	10	0.100000	0													0				0
00606C93	Clothes_MercenaryOutfit_NONPLAYABLE	Mercenary Outfit	0	10	0.100000	0													0				0
00608CEA	ATX_Clothes_SkullLord	Skull Lord War Suit	0	0	0.100000	0													0				0
00608CEB	ATX_Headwear_SkullLord_Helmet	Skull Lord Helmet	0	0	0.100000	0													0				0
00608CFA	ATX_Headwear_BOSHeadwrap	Brotherhood Headwrap	0	0	0.100000	0													0				0
00608CFB	ATX_Headwear_BOSHeadwrap_Camo	Brotherhood Camo Headwrap	0	0	0.100000	0													0				0
00609C29	Armor_RaiderMod_Torso_TallyBEM01_NONPLAYABLE	Raider Chest Piece	0	50	4.500000	100													0	Durability_Armor_Raider_Min	ConditionDamageScaleFactor_Armor_Raider	Durability_Armor_Raider_Max	0
00609C2A	Armor_RaiderMod_ArmRight_TallyBEM01_NONPLAYABLE	Raider Right Arm	0	30	2.250000	100													0	Durability_Armor_Raider_Min	ConditionDamageScaleFactor_Armor_Raider	Durability_Armor_Raider_Max	0
00609C2B	Armor_RaiderMod_ArmLeft_TallyBEM01_NONPLAYABLE	Raider Left Arm	0	30	2.250000	100													0	Durability_Armor_Raider_Min	ConditionDamageScaleFactor_Armor_Raider	Durability_Armor_Raider_Max	0
00609C2C	Armor_RaiderMod_LegRight_TallyBEM01_NONPLAYABLE	Raider Right Leg	0	34	2.500000	100													0	Durability_Armor_Raider_Min	ConditionDamageScaleFactor_Armor_Raider	Durability_Armor_Raider_Max	0
00609C2D	Armor_PowerArmor_TallyBEM02_Torso_NONPLAYABLE	Raider Power Chest Piece	0	100	14.000000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_Raider	Durability_Armor_Power_Max	0
00609C56	Armor_RaiderMod_Torso_TallyBEF01_NONPLAYABLE	Raider Chest Piece	0	50	4.500000	100													0	Durability_Armor_Raider_Min	ConditionDamageScaleFactor_Armor_Raider	Durability_Armor_Raider_Max	0
00609C57	Armor_RaiderMod_LegRight_TallyBEF01_NONPLAYABLE	Raider Right Leg	0	34	2.500000	100													0	Durability_Armor_Raider_Min	ConditionDamageScaleFactor_Armor_Raider	Durability_Armor_Raider_Max	0
00609C58	Armor_RaiderMod_ArmLeft_TallyBEF01_NONPLAYABLE	Raider Left Arm	0	30	2.250000	100													0	Durability_Armor_Raider_Min	ConditionDamageScaleFactor_Armor_Raider	Durability_Armor_Raider_Max	0
00609C59	Armor_RaiderMod_LegLeft_TallyBEF01_NONPLAYABLE	Raider Left Leg	0	34	2.500000	100													0	Durability_Armor_Raider_Min	ConditionDamageScaleFactor_Armor_Raider	Durability_Armor_Raider_Max	0
00609C5A	Armor_RaiderMod_ArmRight_TallyBEF01_NONPLAYABLE	Raider Right Arm	0	30	2.250000	100													0	Durability_Armor_Raider_Min	ConditionDamageScaleFactor_Armor_Raider	Durability_Armor_Raider_Max	0
00609DC8	zzzClothes_Mercenary02_Outfit	Mercenary 02 Outfit	0	10	0.100000	0													0				0
0060D597	ATX_Clothes_FourthJulyParade_Shorts	Fourth of July Parade Shorts	0	0	0.100000	0													0				0
0060D598	ATX_Clothes_FourthJulyParade_Pants	Fourth of July Parade Pants	0	0	0.100000	0													0				0
0060D599	ATX_Headwear_FourthJulyParade_Hat	Fourth of July Parade Hat	0	0	0.100000	0													0				0
0060D5B5	Armor_PowerArmor_Hellcat_Helmet	Hellcat Helm	0	80	1.090000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_T51	Durability_Armor_Power_Max	0
0060D5B6	Armor_PowerArmor_Hellcat_LegRight	Hellcat Right Leg	0	130	1.090000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_T51	Durability_Armor_Power_Max	0
0060D5B7	Armor_PowerArmor_Hellcat_LegLeft	Hellcat Left Leg	0	130	1.090000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_T51	Durability_Armor_Power_Max	0
0060D5B8	Armor_PowerArmor_Hellcat_Torso	Hellcat Chest Piece	0	180	1.960000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_T51	Durability_Armor_Power_Max	0
0060D5B9	Armor_PowerArmor_Hellcat_ArmLeft	Hellcat Left Arm	0	130	1.090000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_T51	Durability_Armor_Power_Max	0
0060D5BA	Armor_PowerArmor_Hellcat_ArmRight	Hellcat Right Arm	0	130	1.090000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_T51	Durability_Armor_Power_Max	0
