FormID	EDID	FULL	DESC	KeywordCount	KW1	KW2	KW3	KW4	KW5	KW6	KW7	VCRY	DATA_Value	DATA_Weight	BVGO	ReferencedByCount	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6	Ref7	Ref8	Ref9	Ref10	Ref11	Ref12	Ref13	Ref14	Ref15	Ref16	Ref17	Ref18	Ref19	Ref20	Ref21	Ref22	Ref23	Ref24	Ref25	Ref26	Ref27	Ref28	Ref29	Ref30	Ref31	Ref32	Ref33	Ref34	Ref35	Ref36	Ref37	Ref38	Ref39	Ref40	Ref41	Ref42	Ref43
0062FA2C	Test_VHarbison_Quest_Escape_Room_Note01	Read Me. Never Leave Me.	<br>  <p align='center'><font face='$HandwrittenFont' size='30'><b>speak to the proctor</b></font></p>  <p align='center'><font face='$HandwrittenFont' size='20'><i>he is a doctor</i></p>  <p align='center'><font face='$HandwrittenFont'>he has no friends</font></p>  <p align='center'><font face='$HandwrittenFont'>maybe you'll be the first</font>  <p align='center'><font face='$HandwrittenFont'>and stay here forever</font>	0								0000000F:Caps001:CNCY	0	0.000000		0																																											
0062FADB	E07A_Recipe_Backpack_Standard_Material_Cultist	Plan: Cultist Backpack		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	120	0.250000		2	00621C27:E07A_Mothman_LLS_Event_Rewards_Rare:LVLI	0062FADA:co_mod_BackPack_Standard_Material_Cultist:COBJ																																									
00631F3A	SCORE_Recipe_workshop_CAMP_Ally_Daphne_GoldVendor	Plan: Daphne		3	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD	00499F7A:NonPlayerTradable:KYWD					0000000F:Caps001:CNCY	125	0.250000	Econ_GoldVendor_Tier_13 [GLOB:005A5050]	2	005A0AC3:W05_LLV_GoldVendor_Settler_Samuel_6_Ally:LVLI	00631F42:SCORE_workshop_CondProxy_co_CategoryAlly_Daphne_GoldVendor:COBJ																																									
00631F38	SCORE_Recipe_workshop_CAMP_Ally_Maul_GoldVendor	Plan: Maul		3	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD	00499F7A:NonPlayerTradable:KYWD					0000000F:Caps001:CNCY	125	0.250000	Econ_GoldVendor_Tier_13 [GLOB:005A5050]	2	005A0AC3:W05_LLV_GoldVendor_Settler_Samuel_6_Ally:LVLI	00631F41:SCORE_workshop_CondProxy_co_CategoryAlly_Maul_GoldVendor:COBJ																																									
00631F39	SCORE_Recipe_workshop_CAMP_Utility_Collectron_FETCH_GoldVendor	Plan: F.E.T.C.H. Collectron		3	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD	00499F7A:NonPlayerTradable:KYWD					0000000F:Caps001:CNCY	75	0.250000	Econ_GoldVendor_Tier_13 [GLOB:005A5050]	2	005A0AC3:W05_LLV_GoldVendor_Settler_Samuel_6_Ally:LVLI	00631F40:SCORE_workshop_CondProxy_co_CategoryResources_FETCH_GoldVendor:COBJ																																									
00633367	Recipe_Workshop_DefensiveStructures_BarbedWireFence	Plan: Barbed Wire Fences		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	1000	0.250000		3	0063336A:workshop_co_Defense_Fence_BarbedWire:COBJ	0063336B:workshop_co_Defense_Fence_BarbedWire_Gate:COBJ	00792613:LLS_Festive_Rewards_Holiday_Rare_Standard:LVLI																																								
00633365	Recipe_Workshop_WallDecor_WallMountedFan	Plan: Wall Mounted Fan		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	1000	0.250000		2	00633368:workshop_co_CondProxy_WallDecor_WallMountedFan:COBJ	00792613:LLS_Festive_Rewards_Holiday_Rare_Standard:LVLI																																									
00633366	Recipe_Workshop_WallDecor_TatteredCurtains	Plan: Tattered Curtains		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	1000	0.250000		2	00633369:workshop_co_CondProxy_WallDecor_Curtains_Tattered:COBJ	00792613:LLS_Festive_Rewards_Holiday_Rare_Standard:LVLI																																									
0063338D	Recipe_Workshop_Lights_RedRocketGasStationLamp	Plan: Red Rocket Gas Station Lamp		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	1000	0.250000		2	00633390:workshop_co_CondProxy_Lights_Red_Rocket_Gas_Station:COBJ	00792613:LLS_Festive_Rewards_Holiday_Rare_Standard:LVLI																																									
0063338C	Recipe_Workshop_Lights_RedRocketGasPumpWallLight	Plan: Red Rocket Gas Pump Wall Light		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	1000	0.250000		2	0063338E:workshop_co_CondProxy_Lights_Red_Rocket_Gas_Pump:COBJ	00792613:LLS_Festive_Rewards_Holiday_Rare_Standard:LVLI																																									
0063338B	Recipe_Workshop_FloorDecor_Plushie_BehemothBoss	Plan: Behemoth Boss Plushie		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	1000	0.250000		3	0063338F:workshop_co_CondProxy_FloorDecor_Plushie_BehemothBoss:COBJ	00792613:LLS_Festive_Rewards_Holiday_Rare_Standard:LVLI	007AC78E:LL_BoS_Recipes:LVLI																																								
00634B17	Recipe_Workshop_FloorDecor_VintageWaterCooler_2	Plan: Vintage Water Cooler		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	2000	0.250000		1	00634B18:workshop_co_CondProxy_VintageWaterCooler_2:COBJ																																										
0063E33D	XPD_Pitt01_UnionMissiveNote	Union Missive	<font size='20'><font face='$Typewriter_Font'>WHY WE FIGHT    When you feel that the walls are closing in around you, remember WHY WE FIGHT. Look to the left and right at your fellow human being, working in unison to achieve our goal of a peaceful tomorrow for Pittsburgh. Look out the window at the chaos below. We can push back the forces of evil, clean up our city, and restore order, but we need YOU to do it!    Remember the children, hoping for a better world to grow up in. Remember our friends who have lost their freedom to the dominant forces of evil. Remember the dead, who gave their lives so that we could emerge victorious!    The deck has always been stacked against us, but we never go down without a fight! So keep your chin up and soldier on to a BETTER PITTSBURGH!	0								0000000F:Caps001:CNCY	0	0.000000		2	0063E34D::REFR	0063EB0C::REFR																																									
0063E33F	XPD_Pitt01_ChemistsOrdersNote	Chemist's Orders	<font size='20'><p align='center'><font face='$HandwrittenFont'>The boss wants us mixing day and night, no rest. We'll turn those Union rabbits into paste with the weapons we make here, and if that's not reward enough, the bonus is two servants from the pens -- your pick. As for the kill counts, you'll get credit for every bunny our soldiers poach with your weapon. That's the sweetest deal in the Pitt, so make sure you mix your chems right. One wrong dose and the whole operation goes up in toxic, choking smoke. And you with it.<font>	0								0000000F:Caps001:CNCY	0	0.000000		2	0063E347::REFR	0063EB0B::REFR																																									
0063E33C	XPD_Pitt01_ShoppingListNote	Shopping List	<font size='20'><font face='$HandwrittenFont'>Going on a supply run, pick these up if you can find them:  - Cram  - Cola  - Tuna (canned)  - Hope	0								0000000F:Caps001:CNCY	0	0.000000		2	0063E34A::REFR	0063EB07::REFR																																									
0063E341	XPD_Pitt01_CorrespondenceChessNote	Correspondence Chess	1. e4, e5  2. Nf3, d6  3. d4, c6  4. dxe5  1-0	0								0000000F:Caps001:CNCY	0	0.000000		2	0063E348::REFR	0063EB0D::REFR																																									
0063E342	XPD_Pitt01_GettingOutNote	I'm getting out of this town	<font size='18'>I saw it, Marnie. One of those things. I know you don't believe me, but they aren't a myth. They're real. They're stalking us, waiting in the shadows... waiting to pounce.    I'm outta here. Don't know where to, but I can't take it anymore. The rads alone should have done it for me, or the Fanatics, but I tried to hold on, for you. Well there's no more holdin' on.    Maybe out west it's not so bad. Never thought of moving to Topeka before, but hell, it can't be any worse than up here. I'd ask you to come with me, but I know what you'll say, so I won't wait up. Maybe someday we'll meet again, out on the plains or somewhere altogether different. I do hope that's the case.    Until then, don't get eaten.  Ken	0								0000000F:Caps001:CNCY	0	0.000000		2	0063E349::REFR	0063EB09::REFR																																									
0063E340	XPD_Pitt01_WardensNote	Warden's Note	<font size='20'>Sixteen in and ten out in the last five days. I know we're not the Sanctum, but this pace won't cut it. Weapons testing is taking its toll. Too many casualties, too much wasted labor. There just aren't enough captives to go around in this part of town to be wasting them on some "new weapon" when we can just kill Union the old fashioned way. We'll never meet our quota this way, it's a disaster. I'll need to transfer out of labor at this rate, or I'll be the next one in the pens.	0								0000000F:Caps001:CNCY	0	0.000000		2	0063E34B::REFR	0063EB0A::REFR																																									
0063E33E	XPD_Pitt01_SweetBabyBoyNote	My sweet baby boy	<font size='20'><font face='$76HandwrittenNeat_Font'>They took him. Dragged him down to the bowels of the Foundry. I was powerless, you have to believe me! I was so so scared...    I... I didn't even try and stop them. I didn't know what to do. I hid. I told him to hide, but they found him. Why did it have to be him?    I couldn't even cry out. No air in my lungs. What do I do? What do I do?!	0								0000000F:Caps001:CNCY	0	0.000000		2	0063E34C::REFR	0063EB08::REFR																																									
0063EE46	zzz_Recipe_Chems_StimpakExtra	Recipe: Stimpak Extra		3	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD	00499F7A:NonPlayerTradable:KYWD					0000000F:Caps001:CNCY	10	0.250000	Econ_GoldVendor_Tier_02 [GLOB:005A5045]	1	0063EE47:zzz_co_chem_StimpakExtra:COBJ																																										
0062EAFC	recipe_mod_AlienBlaster_AlienMag_DTPoison	Plan: Alien Blaster Poison Mag		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	50	0.250000		2	0062EAFE:co_mod_AlienBlaster_AlienMag_DTPoison:COBJ	00820AAC:E07B_Invaders_LLS_Event_Reward_Uncommon:LVLI																																									
0062EAFB	recipe_mod_AlienBlaster_AlienMag_DTCryo	Plan: Alien Blaster Cryo Mag		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	50	0.250000		2	0062EAFD:co_mod_AlienBlaster_AlienMag_DTCryo:COBJ	00820AAC:E07B_Invaders_LLS_Event_Reward_Uncommon:LVLI																																									
0062FE7D	recipe_mod_AlienRifle_Receiver_DTPoison	Plan: Alien Disintegrator Poison Receiver		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	500	0.250000		3	0062FE83:co_mod_AlienRifle_Receiver_DTPoison:COBJ	0062FEB1:LLV_GoldVendor_AlienRifle_Mods:LVLI	00820AAC:E07B_Invaders_LLS_Event_Reward_Uncommon:LVLI																																								
0062FE7E	Recipe_Weapon_Ranged_AlienRifle	Plan: Alien Disintegrator		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	2667	0.250000		2	0062FE7F:co_Weapon_Ranged_AlienRifle:COBJ	00820AAC:E07B_Invaders_LLS_Event_Reward_Uncommon:LVLI																																									
0062FE7A	recipe_mod_AlienRifle_Receiver_Sniper	Plan: Alien Disintegrator High Powered Receiver		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	500	0.250000		3	0062FE80:co_mod_AlienRifle_Receiver_Sniper:COBJ	0062FEB1:LLV_GoldVendor_AlienRifle_Mods:LVLI	00820AAC:E07B_Invaders_LLS_Event_Reward_Uncommon:LVLI																																								
0062FE7B	recipe_mod_AlienRifle_Receiver_DTCryo	Plan: Alien Disintegrator Cryo Receiver		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	500	0.250000		3	0062FE84:co_mod_AlienRifle_Receiver_DTCryo:COBJ	0062FEB1:LLV_GoldVendor_AlienRifle_Mods:LVLI	00820AAC:E07B_Invaders_LLS_Event_Reward_Uncommon:LVLI																																								
0062FE7C	recipe_mod_AlienRifle_Receiver_Auto	Plan: Alien Disintegrator Automatic Receiver		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	500	0.250000		3	0062FE81:co_mod_AlienRifle_Receiver_Automatic:COBJ	0062FEB1:LLV_GoldVendor_AlienRifle_Mods:LVLI	00820AAC:E07B_Invaders_LLS_Event_Reward_Uncommon:LVLI																																								
00630C6C	Recipe_mod_melee_ElectroEnforcer_Spiked	Plan: Spiked Electro Enforcer		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	500	0.250000		3	00630C6D:co_mod_melee_ElectroEnforcer_Spiked:COBJ	00630C76:LLV_GoldVendor_ElectroEnforcer_Mods:LVLI	00820AAC:E07B_Invaders_LLS_Event_Reward_Uncommon:LVLI																																								
00630C6B	Recipe_Weapon_Melee_ElectroEnforcer	Plan: Electro Enforcer		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	2667	0.250000		2	00630C72:co_Weapon_Melee_ElectroEnforcer:COBJ	00820AAC:E07B_Invaders_LLS_Event_Reward_Uncommon:LVLI																																									
00630C68	Recipe_mod_melee_ElectroEnforcer_Overcharged	Plan: Overcharged Electro Enforcer		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	500	0.250000		3	00630C70:co_mod_melee_ElectroEnforcer_Overcharged:COBJ	00630C76:LLV_GoldVendor_ElectroEnforcer_Mods:LVLI	00820AAC:E07B_Invaders_LLS_Event_Reward_Uncommon:LVLI																																								
00630C69	Recipe_mod_melee_ElectroEnforcer_Poisoned	Plan: Poisoned Electro Enforcer		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	500	0.250000		3	00630C6E:co_mod_melee_ElectroEnforcer_Poisoned:COBJ	00630C76:LLV_GoldVendor_ElectroEnforcer_Mods:LVLI	00820AAC:E07B_Invaders_LLS_Event_Reward_Uncommon:LVLI																																								
00630C6A	Recipe_mod_melee_ElectroEnforcer_Freezing	Plan: Freezing Electro Enforcer		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	500	0.250000		3	00630C6F:co_mod_melee_ElectroEnforcer_Freezing:COBJ	00630C76:LLV_GoldVendor_ElectroEnforcer_Mods:LVLI	00820AAC:E07B_Invaders_LLS_Event_Reward_Uncommon:LVLI																																								
00631D13	zzz_Recipe_Workshop_FloorDecor_Plushie_FlatwoodsMonster	Plan: Flatwoods Monster Plushie		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	50	0.250000		1	00631D14:zzz_workshop_co_CondProxy_FloorDecor_Plushie_FlatwoodsMonster:COBJ																																										
00632210	zzz_Recipe_Workshop_FlatwoodsMonsterTube	Plan: Flatwoods Monster Tube		1	003E1567:ObjectTypeRecipe:KYWD							0000000F:Caps001:CNCY	2000	0.250000		1	00632226:zzz_workshop_co_CondProxy_FlatwoodsMonsterTube:COBJ																																										
00632211	Recipe_Workshop_HumanMaleTube	Plan: Human Tube 1		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	2000	0.250000		2	00632224:workshop_co_CondProxy_HumanMaleTube:COBJ	00820AAC:E07B_Invaders_LLS_Event_Reward_Uncommon:LVLI																																									
0063220E	Recipe_Workshop_ZetanTube	Plan: Alien Tube		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	2000	0.250000		2	00632223:workshop_co_CondProxy_ZetanTube:COBJ	00820AAC:E07B_Invaders_LLS_Event_Reward_Uncommon:LVLI																																									
0063220F	Recipe_Workshop_HumanFemaleTube	Plan: Human Tube 2		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	2000	0.250000		2	00632225:workshop_co_CondProxy_HumanFemaleTube:COBJ	00820AAC:E07B_Invaders_LLS_Event_Reward_Uncommon:LVLI																																									
0063222B	Recipe_Workshop_AlienOperatingBed	Plan: Alien Corpse Operating Bed		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	2000	0.250000		2	0063222C:workshop_co_CondProxy_AlienOperatingBed:COBJ	00820AAC:E07B_Invaders_LLS_Event_Reward_Uncommon:LVLI																																									
00632411	zzz_Recipe_Workshop_WallDecor_TatteredCurtainsDUPLICATE000_Copy01	Plan: Tattered Curtains		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	100	0.250000		1	00632412:zzz_workshop_co_CondProxy_WallDecor_Curtains_Tattered:COBJ																																										
00633643	Recipe_Workshop_FloorDecor_Globe_Mars	Plan: Antique Globe of Mars		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	1000	0.000000		2	00631693:BS02_E01_Metal_LL_Event_Rewards_Rare:LVLI	00633642:workshop_co_CondProxy_Globe_Mars:COBJ																																									
006337D2	Recipe_Workshop_FloorDecor_VintageWaterCooler	Plan: Vintage Water Cooler		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	2000	0.250000		2	006337D3:workshop_co_CondProxy_VintageWaterCooler:COBJ	00792613:LLS_Festive_Rewards_Holiday_Rare_Standard:LVLI																																									
0063383D	Recipe_Tinkers_Souvenir_Stein_AlienCollectable	Plan: Alien Souvenir Beer Stein		3	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD	00499F7A:NonPlayerTradable:KYWD					0000000F:Caps001:CNCY	100	0.250000		2	00621C2C:E07B_Invaders_LL_Event_Rewards_Stein:LVLI	0063383E:co_Tinkers_Souvenir_BeerStein_AlienCollectable:COBJ																																									
006342E9	Recipe_Workshop_Container_StashBox_Zetan	Plan: Alien Stash Box		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	1000	0.250000		2	006342EC:workshop_co_CondProxy_Container_StashBox_Zetan:COBJ	00820AAC:E07B_Invaders_LLS_Event_Reward_Uncommon:LVLI																																									
006342EA	Recipe_Workshop_FloorDecor_Asteroid	Plan: Asteroid		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	1000	0.000000		2	006342EB:workshop_co_FloorDecor_Asteroid:COBJ	00820AAC:E07B_Invaders_LLS_Event_Reward_Uncommon:LVLI																																									
006361C4	Recipe_Armor_Botsmith_Torso	Plan: Botsmith Torso		3	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD	00499F7A:NonPlayerTradable:KYWD					0000000F:Caps001:CNCY	2000	0.250000		2	00631693:BS02_E01_Metal_LL_Event_Rewards_Rare:LVLI	006361CC:co_Armor_Botsmith_Torso:COBJ																																									
006361C5	Recipe_Armor_Botsmith_LegRight	Plan: Botsmith Right Leg		3	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD	00499F7A:NonPlayerTradable:KYWD					0000000F:Caps001:CNCY	1333	0.250000		2	00631693:BS02_E01_Metal_LL_Event_Rewards_Rare:LVLI	006361CB:co_Armor_Botsmith_LegRight:COBJ																																									
006361C6	Recipe_Armor_Botsmith_ArmLeft	Plan: Botsmith Left Arm		3	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD	00499F7A:NonPlayerTradable:KYWD					0000000F:Caps001:CNCY	1333	0.250000		2	00631693:BS02_E01_Metal_LL_Event_Rewards_Rare:LVLI	006361CD:co_Armor_Botsmith_ArmLeft:COBJ																																									
006361C7	Recipe_Armor_Botsmith_ArmRight	Plan: Botsmith Right Arm		3	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD	00499F7A:NonPlayerTradable:KYWD					0000000F:Caps001:CNCY	1333	0.250000		2	00631693:BS02_E01_Metal_LL_Event_Rewards_Rare:LVLI	006361C9:co_Armor_Botsmith_ArmRight:COBJ																																									
006361C8	Recipe_Armor_Botsmith_LegLeft	Plan: Botsmith Left Leg		3	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD	00499F7A:NonPlayerTradable:KYWD					0000000F:Caps001:CNCY	1333	0.250000		2	00631693:BS02_E01_Metal_LL_Event_Rewards_Rare:LVLI	006361CA:co_Armor_Botsmith_LegLeft:COBJ																																									
00636652	Recipe_Workshop_Displays_BeerSteins_Robot	Plan: Robot Beer Steins Display Case		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	100	0.250000		4	0060DC00:ATX_workshop_co_CondProxy_Displays_RobotBeerSteins:COBJ	00631693:BS02_E01_Metal_LL_Event_Rewards_Rare:LVLI	00636653:workshop_co_Displays_BeerSteins_Aluminum:COBJ	006F046E:workshop_co_CondProxy_Display_Stein_Robot:COBJ																																							
0063670B	Recipe_Clothes_FurJacketandJeans_Christmas2019_NW	Plan: Fur-lined Jacket and Jeans		3	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD	00499F7A:NonPlayerTradable:KYWD					0000000F:Caps001:CNCY	100	0.250000		2	00636715:co_CondProxy_Apparel_Outfit_FurJacketAndJeans_Christmas2019:COBJ	0063671E:BS02_SpecialVendor_Minerva_LLS_GoldVendor_Backlog_02:LVLI																																									
006366FD	Recipe_Workshop_FloorDecor_ChristmasTree_Christmas2019_NW	Plan: Holiday Tree		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	1000	0.250000		3	00636717:workshop_co_CondProxy_CAMP_ChristmasTree_Christmas2019:COBJ	0063671E:BS02_SpecialVendor_Minerva_LLS_GoldVendor_Backlog_02:LVLI	00792615:LLS_Festive_Rewards_Holiday_Rare_Chase:LVLI																																								
00636703	Recipe_mod_Combat_Paint_Jack-OLantern_NW	Plan: Combat Armor Jack O' Lantern Paint		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	750	0.250000		3	0058755C:E03A_SpookyScorched_LLS_Rewards_Rare:LVLI	0063670F:co_CondProxy_Apparel_ArmorSkin_Combat_Jack-OLantern:COBJ	0063671E:BS02_SpecialVendor_Minerva_LLS_GoldVendor_Backlog_02:LVLI																																								
006366FF	Recipe_Workshop_WallDecor_Decoration_VTU_Diploma_NW	Plan: Vault-Tec University Diploma		3	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD	00499F7A:NonPlayerTradable:KYWD					0000000F:Caps001:CNCY	1000	0.250000		2	0063671B:workshop_co_CondProxy_CAMP_Decoration_VTUDiploma:COBJ	0063671E:BS02_SpecialVendor_Minerva_LLS_GoldVendor_Backlog_02:LVLI																																									
00636706	Recipe_Workshop_WallDecor_Decoration_VTU_Pennant_NW	Plan: Vault-Tec University Pennant		3	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD	00499F7A:NonPlayerTradable:KYWD					0000000F:Caps001:CNCY	1000	0.250000		2	0063671C:workshop_co_CondProxy_CAMP_Decoration_VTUPennant:COBJ	0063671E:BS02_SpecialVendor_Minerva_LLS_GoldVendor_Backlog_02:LVLI																																									
00636708	Recipe_Headwear_HalloweenCostume02Glow_Skeleton_Helmet_NW	Plan: Glowing Skeleton Hood		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	100	0.250000		3	0058755C:E03A_SpookyScorched_LLS_Rewards_Rare:LVLI	0063670D:co_CondProxy_Clothes_Headwear_HalloweenCostume02Glow_Skeleton_Helmet:COBJ	0063671E:BS02_SpecialVendor_Minerva_LLS_GoldVendor_Backlog_02:LVLI																																								
00636704	Recipe_mod_Rifle_Paint_WrappingPaper_Christmas2019_NW	Plan: Hunting Rifle Wrapping Paper Paint		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	750	0.250000		3	0063671A:co_CondProxy_WeaponSkin_WrappingPaperRifle_Christmas2019:COBJ	0063671E:BS02_SpecialVendor_Minerva_LLS_GoldVendor_Backlog_02:LVLI	00792615:LLS_Festive_Rewards_Holiday_Rare_Chase:LVLI																																								
00636701	Recipe_mod_AssaultRifle_Paint_Bats_NW	Plan: Assault Rifle Bat Paint		3	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD	00499F7A:NonPlayerTradable:KYWD					0000000F:Caps001:CNCY	750	0.250000		3	0058755C:E03A_SpookyScorched_LLS_Rewards_Rare:LVLI	00636711:co_CondProxy_mod_AssaultRifle_Weapon_Paint_Babylon_Bats:COBJ	0063671E:BS02_SpecialVendor_Minerva_LLS_GoldVendor_Backlog_02:LVLI																																								
006366FC	Recipe_Workshop_FloorDecor_WrappedPresents_Christmas2019_NW	Plan: Wrapped Presents		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	1000	0.250000		3	00636719:workshop_co_CondProxy_CAMP_WrappedPresents_Christmas2019:COBJ	0063671E:BS02_SpecialVendor_Minerva_LLS_GoldVendor_Backlog_02:LVLI	00792615:LLS_Festive_Rewards_Holiday_Rare_Chase:LVLI																																								
006366FE	Recipe_mod_CombatRifle_Paint_Jack-OLantern_NW	Plan: Combat Rifle Jack O' Lantern Paint		3	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD	00499F7A:NonPlayerTradable:KYWD					0000000F:Caps001:CNCY	750	0.250000		3	0058755C:E03A_SpookyScorched_LLS_Rewards_Rare:LVLI	00636712:co_CondProxy_mod_CombatRifle_Paint_JackoLantern:COBJ	0063671E:BS02_SpecialVendor_Minerva_LLS_GoldVendor_Backlog_02:LVLI																																								
00636709	Recipe_Clothes_HalloweenCostume02Glow_Skeleton_NW	Plan: Glowing Skeleton Costume		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	100	0.250000		3	0058755C:E03A_SpookyScorched_LLS_Rewards_Rare:LVLI	0063670E:co_CondProxy_Clothes_Outfit_HalloweenCostume02Glow_Skeleton:COBJ	0063671E:BS02_SpecialVendor_Minerva_LLS_GoldVendor_Backlog_02:LVLI																																								
0063670C	Recipe_Workshop_WallDecor_Decoration_VTU_Poster_NW	Plan: Vault-Tec University Poster		3	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD	00499F7A:NonPlayerTradable:KYWD					0000000F:Caps001:CNCY	1000	0.250000		2	0063671D:workshop_co_CondProxy_CAMP_Decoration_VTUPoster:COBJ	0063671E:BS02_SpecialVendor_Minerva_LLS_GoldVendor_Backlog_02:LVLI																																									
00636705	Recipe_Headwear_Beanie_Christmas2019_NW	Plan: Nuclear Winter Beanie		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	100	0.250000		3	00636714:co_CondProxy_Apparel_Headwear_Beanie_Christmas2019:COBJ	0063671E:BS02_SpecialVendor_Minerva_LLS_GoldVendor_Backlog_02:LVLI	00792615:LLS_Festive_Rewards_Holiday_Rare_Chase:LVLI																																								
