FURN_FormID	FURN_EDID	FURN_FULL	XALG_Flags	KeywordCount	PropCount
0047F436	SCORE_S11_WorkshopNpcBedSleepingBagSleep01_NukaCola	Nuka Cola Sleeping Bag	Premium	0	0
0047F43B	ATX_WorkshopNpcBedSleepingBagSleep01_AmericanFlag	American Flag Sleeping Bag	Premium	0	0
0047F43C	ATX_WorkshopNpcBedSleepingBagSleep01_LegendofMothman	Legend of Mothman Sleeping Bag	Premium	0	0
0047F43D	WorkshopNpcBedSleepingBagSleep01_Poodle	Poodle Sleeping Bag		0	0
0047F43E	WorkshopBedSleepingBagSleep01_PrincessCastle	Sleeping Bag		0	0
0047F99A	DELETED_UD001WallmountKeypad	Keypad		0	0
00482C7C	ATX_WorkshopNpcBedSleepingBagSleep01_Grognak	Grognak Sleeping Bag	Premium	0	0
00482C7D	ATX_WorkshopNpcBedSleepingBagSleep01_MantaMan	Manta Man Sleeping Bag	Premium	0	0
00482C7E	ATX_WorkshopNpcBedSleepingBagSleep01_MistressofMistery	Mistress of Mystery Sleeping Bag	Premium	0	0
00482C7F	ATX_TP_WorkshopNpcBedSleepingBagSleep01_NukaColaQuantum	Nuka-Cola Quantum Sleeping Bag	Premium	0	0
00482C80	ATX_TP_WorkshopNpcBedSleepingBagSleep01_RedRocket	Red Rocket Sleeping Bag	Premium	0	0
00487834	BoSPowerArmorFurnitureKnight_NotPlayable	Power Armor		0	0
0048C04B	ATX_Bed_FourPosterCanopy	Four Poster Bed	Premium	0	0
0048D2B5	ATX_PowerArmorFurniture_PlagueRider_Full	Power Armor	Premium	0	0
00490096	ATX_PowerArmorFurniture_PaleRider_Full	Power Armor	Premium	0	0
00490B89	NPCBabylonFancyBed_Full	Bed		0	0
00492184	ATX_WorkbenchWeapons_A_VaultTec	Weapons Workbench - Vault-Tec	Premium	0	0
00492186	ATX_WorkbenchArmor_A_VaultTec	Armor Workbench - Vault-Tec	Premium	0	0
00495073	ATX_Bed_PrincessCastle01	Princess Castle Bed	Premium	0	0
004E0FA9	Instrument_MouthHarp	Mouth Harp		0	0
004F5485	AmbushSpawn_SpecialScorchBeastFissure02_noGeo		Visible Distant	0	0
004F944A	ATX_PowerArmorFurniture_WarRider_Full	Power Armor	Premium	0	0
004F9D7F	76Trailer_IntroVaultExit_Seat01			0	0
004F9D80	76Trailer_IntroVaultExit_Seat02			0	0
004F9D81	76Trailer_IntroVaultExit_Seat03			0	0
004F9D82	76Trailer_IntroVaultExit_Seat04			0	0
004F9D83	76Trailer_IntroVaultExit_Seat05			0	0
004F9D84	76Trailer_IntroVaultExit_Seat06			0	0
004F9D85	76Trailer_IntroVaultExit_Seat07			0	0
004F9D86	76Trailer_IntroVaultExit_Seat08			0	0
004F9D87	76Trailer_IntroVaultExit_Seat09			0	0
004F9D88	76Trailer_IntroVaultExit_Seat10			0	0
004FB653	76Trailer_IntroArmy_Standing01			0	0
004FB655	76Trailer_IntroArmy_Standing02			0	0
004FC3EB	76Trailer_IntroStandee01			0	0
004FC3EC	76Trailer_IntroStandee02			0	0
004FC416	DeathclawAmbushBurrow			0	0
004FCB41	76Trailer_IntroPicnicNuke_Seat01			0	0
004FCB42	76Trailer_IntroPicnicNuke_Seat02			0	0
004FCB43	76Trailer_IntroPicnicNuke_Seat03			0	0
004FCB44	76Trailer_IntroPicnicNuke_Seat04			0	0
004FCB45	76Trailer_IntroPicnicNuke_Seat05			0	0
004FCB46	76Trailer_IntroPicnicNuke_Seat06			0	0
0050CD22	76Trailer_IntroPicnic_Seat01			0	0
0050CD23	76Trailer_IntroPicnic_Seat02			0	0
0050CD24	76Trailer_IntroPicnic_Seat03			0	0
0050CD25	76Trailer_IntroPicnic_Seat04			0	0
0050CD26	76Trailer_IntroPicnic_Seat05			0	0
0050CD27	76Trailer_IntroPicnic_Seat06			0	0
0050CD2D	76Trailer_IntroReactorWorker_Seat01			0	0
0050CD2E	76Trailer_IntroReactorWorker_Seat02			0	0
0050CD2F	76Trailer_IntroReactorWorker_Seat03			0	0
0050CD30	76Trailer_IntroReactorWorker_Seat04			0	0
0050CD31	76Trailer_IntroReactorWorker_Seat05			0	0
0050DCD1	WhiteSpring_Stone_Bench02	Bench		0	0
0050FED7	PowerArmorFurniture_Excavator_Partial	Power Armor		0	0
0050FED8	PowerArmorFurniture_Raider_Partial	Power Armor		0	0
0050FED9	PowerArmorFurniture_T45_Full	Power Armor		0	0
0050FEDA	PowerArmorFurniture_T45_Partial	Power Armor		0	0
0050FEDB	PowerArmorFurniture_T51_Partial	Power Armor		0	0
0050FEDC	PowerArmorFurniture_T60_Partial	Power Armor		0	0
0050FEDD	PowerArmorFurniture_T60_President_Partial	Power Armor		0	0
0050FEDE	PowerArmorFurniture_Ultracite_Partial	Power Armor		0	0
0050FEDF	PowerArmorFurniture_X01_Enclave_Partial	Power Armor		0	0
0050FEE0	PowerArmorFurniture_X01_Partial	Power Armor		0	0
00512DA2	76Trailer_IntroCouple01			0	0
00512DA7	76Trailer_IntroCouple02			0	0
0051B4D4	PowerArmorFurniture_FrameOnly	Power Armor		0	0
0051B4D5	PowerArmorFurniture_Raider_Partial_MTNZ04	Power Armor		0	0
00525DCC	TEST_PowerArmorFurniture_T51_Military_Full	Power Armor		0	0
00525DCD	TEST_PowerArmorFurniture_T51_VIMRED_Full	Power Armor		0	0
00525DCE	TEST_PowerArmorFurniture_T51_VIMGREEN_Full	Power Armor		0	0
00525DCF	TEST_PowerArmorFurniture_T51_SUGARBOMBS_Full	Power Armor		0	0
00525DD0	TEST_PowerArmorFurniture_T60-AtomCat_Full	Power Armor		0	0
00525DD1	TEST_PowerArmorFurniture_T60-HotRod2_Full	Power Armor		0	0
0052684C	MTR05_NPCWallmountKeypad	Keypad		0	0
005277DE	AmbushSpawn_SpecialScorchBeastFissure03			0	0
0052865B	PowerArmorFurniture_X01_HotRod1_Full	Power Armor		0	0
0052865C	PowerArmorFurniture_X01_HotRod2_Full	Power Armor		0	0
0052865D	PowerArmorFurniture_X01_HotRod3_Full	Power Armor		0	0
0052865E	POST_PowerArmorFurniture_X01_NukaQuantum_Full	Power Armor		0	0
0052A8F9	CharGen_Instrument_AcousticGuitar	Acoustic Guitar		0	0
0052B7A2	TestScriptActivateChair	Test Activate Script Chair		0	0
0052EF03	HandyMarkerSweeping			0	0
00530639	EyebotScanRaised			0	0
00535C67	BabylonPowerArmorFurniture	Power Armor		0	0
00539627	FlagWaving	American Flag		0	0
0053AF28	PowerArmorFurniture_Vault94_Full	Power Armor		0	0
0053C30C	ACDuctLowSideways_Enter			0	0
0053C52C	DLC06WorkshopPowerbike01_NoDamage	Power Cycle 1000		0	0
0053E856	ACDuctHighBottom_ItemDrop			0	0
005441D0	ATX_Bed_Babylon_HospitalBed_Clean	Clean Hospital Bed	Premium	0	0
005485C8	PowerArmorFurniture_T65_Full	Power Armor		0	0
0054ADD8	ATX_Chair_Wooden_July4th	July 4th Wooden Chair	Premium	0	0
0054F1A0	W05_MQ_003P_Sol_NPCWoundedSitTalking			0	0
0054FFBE	ACDuctLowSideways_Exit			0	0
0054FFDE	W05_MQ_003P_Muscle_NpcStoolDinerIntSit01_Sol	Stool		0	0
005527C3	ATX_CollectronPod_FreeStates	Free States Collectron Station		0	0
005527C4	ATX_CollectronPod_Gold	Scavenging Station		0	0
005527C5	ATX_CollectronPod_Silver	Scavenging Station		0	0
00552A84	E02A_Meat_BBQ_CookingSpit	Grahm's Meat Spit		0	0
00553577	ACDuctLowSideways_Peek			0	0
0055393D	ACDuctHighSideways_Exit			0	0
005541FB	ATX_MrFuzzy_Ride	Mr. Fuzzy Ride	Premium	0	0
005562AE	ATX_High_Tech_BBQ_Grill_Silver	Silver BBQ Grill	Premium	0	0
005562AF	ATX_High_Tech_BBQ_Grill_Black	Black BBQ Grill	Premium	0	0
00556F1C	High_Tech_BBQ_Grill_SuperMutant	Super Mutant Grill	Premium	0	0
0055A338	Instrument_Theremin	Theremin	Premium	0	0
0055AB8F	ATX_CoinOp_Rocket_Ride	Mr. Rocket	Premium	0	0
0055ADA6	W05_MQ_004P_Crane_CranePrisonerShackles			0	0
0055B271	NPCBerryGatheringChild			0	0
0055B272	NPCHandRailAChild			0	0
0055B273	NPCInvChairSitChild			0	0
0055CCF2	PowerArmorFurniture_T60_Raider	Power Armor		0	0
0055CCF3	PowerArmorFurniture_T60_Full2	Power Armor		0	0
0055F6D2	COMP_Furniture_CampObject_Astronaut_Console	U.S.S.A. Console		0	0
00564B48	TestAmbushWendigoFromTree			0	0
0056743C	Workshop_HighTechBench_Clean	Bench		0	0
0056743D	Workshop_HighTechBench_Dirty	Bench		0	0
0056743E	ATX_Bench_CamdenPark	Bench		0	0
00567443	ATX_Bench_CamdenPark_Red	Bench		0	0
00567444	ATX_Bench_CamdenPark_Blue	Bench		0	0
00567445	ATX_Bench_CamdenPark_White	Bench		0	0
0056744C	SCORE_S2_Furniture_Weightbench	Weight Bench	Premium	0	0
005698B4	ATX_CollectronPod_Raider	Raider Collectron Station		0	0
0056A24D	InvisibleProtectronPod01			0	0
0056BEB3	W05_MQS_203P_FlagWaving	American Flag		0	0
0056E99D	NPCRadstagDress	Radstag Dressing		0	0
0056F0A5	TestBardInvisibleBed	Sleeping Bag		0	0
0056F0A8	TestBardInvisibleChair	Chair		0	0
0056FBA4	COMP_Furniture_CampObject_RaiderPunk_ChairWithRadio	Raider Punk's Radio		0	0
00570BD4	MSilo_Residential_GailBiometricScanner			0	0
00572541	NPC_Binoculars			0	0
00572577	NPC_LookingIntoTheDistance			0	0
00572642	NPC_BlueprintScribble			0	0
0057264F	NPC_Dizzy			0	0
00573FEB	NPC_ChoppingWood	Wood Splitting Stump		0	0
0057469B	COMP_Furniture_CampObject_Beckett_Bar	Beckett's Bar		0	0
00574CDC	NPC_Robbery	NPC Robbery		0	0
005754EE	TestAmbushSpawnWallHang			0	0
005775E8	PaperMap			0	0
0057E1F2	NPCRewireLow			0	0
0057E1F4	NPCRewireHigh			0	0
00580A5E	LocationCaptiveFurniture			0	0
005856C0	COMP_Furniture_CampObject_Beggar_GroundSit	Beggar's Mat		0	0
005856C7	COMP_Furniture_CampObject_Wanderer_Guitar	Wanderer's Guitar		0	0
0058574C	PowerArmorFurniture_T65	Power Armor		0	0
00585CCE	COMP_Furniture_CampObject_Hunter_ChoppingWood	Hunter's Chopping Block		0	0
00585CE0	COMP_Furniture_CampObject_Scavenger	Forager's Chair		0	0
005867B1	ATX_CollectronPod_Communist	Communist Collectron Station		0	0
00586D85	NPCDenizen_SmokeBreak_Temp			0	0
00586D87	NPCDenizen_FingerGun_Temp			0	0
00586D88	NPCDenizen_KnifeThroat_Temp			0	0
00586DC6	NPCDenizen_DrinkCheers_Temp			0	0
00586DC7	NPCDenizen_DrinkStanding_Temp			0	0
00586DC8	NPCDenizen_DrinkSitting_Temp			0	0
00586DFF	NPCDenizen_Goldpan_Temp			0	0
00586E1A	NPCDenizen_SharpeningKnife_Temp			0	0
00586E23	NPCDenizen_HittingMachine_Temp			0	0
00586E25	NPCDenizen_TendingFire_Temp			0	0
00586E26	NPCDenizen_RoastingFire_Temp			0	0
00586E2E	NPCDenizen_RumageBackpack_Temp			0	0
00586E65	NPCBeerCheer	Cheer with Beer		0	0
00586E67	NPCBoozeSit	Sit and Drink		0	0
00586E69	NPCBoozeStand	Stand with Beer		0	0
00586E6B	NPCFanSelf	Fanning Face		0	0
00586E6D	NPCFireTend	Tending Firepit		0	0
00586E6F	NPCJukeboxJig			0	0
00586E7B	NPCKnifeHone_MustExit	Knife Honing		0	0
00586E7D	NPCKnifeTrick	Knife Trick		0	0
00586E7F	NPCMachineBeat	Beat Machine		0	0
00586E81	NPCMeatRoast	Roasting Meat		0	0
00586E83	NPCRummage	Rummaging		0	0
00586E85	NPCSitSmoke	Sit and Smoke		0	0
00586E87	NPCLeanSmoke	Lean and Smoke		0	0
0058DEEE	AutoDocBrainWaveScanner	Neural Oscillation Scanner		0	0
0058ECB3	F1_SurvivalTentSleepingBag	Sleeping Bag		0	0
0058F26B	W05_PowerArmorFurniture_T51_Settler_Partial	Power Armor		0	0
0058F26C	W05_PowerArmorFurniture_Raider_Partial	Power Armor		0	0
00590433	FloaterAmbush			0	0
00590A1D	NPCGoldPanning	Panning Gold		0	0
0059196A	NPCRemoteDetonator	Remote Detonator		0	0
00592479	LocationWoundedFurniture			0	0
00596F23	WendigoColossusAmbush			0	0
00598DBF	ATX_Chair_Thanksgiving_Feast	Thanksgiving Feast Chair	Premium	0	0
0059BC1D	ATX_MrFuzzy_Ride_Gold	Golden Mr. Fuzzy Ride	Premium	0	0
0059CA08	CommunistPowerArmorFurniture	Power Armor		0	0
0059D357	ATX_GingerbreadChair	Gingerbread Chair	Premium	0	0
0059D35A	ATX_GingerbreadCouch	Gingerbread Couch	Premium	0	0
0059E2F8	DELETED_FloaterAmbush_Flamer			0	0
0059E2F9	DELETED_FloaterAmbush_Freezer			0	0
0059E2FA	DELETED_FloaterAmbush_Gnasher			0	0
0059EA3E	PowerArmorFurniture_BloodEagle_Partial	Power Armor		0	0
0059EDC0	FloaterAmbush_Flamer			0	0
0059EDC1	FloaterAmbush_Gnasher			0	0
0059EDC2	FloaterAmbush_Freezer			0	0
0059EE9D	F1_SurvivalTentSleepingBag_Xmas	Xmas Sleeping Bag		0	0
0059EFC0	W05_MQR_202P_PowerArmorFrameSteelMill	Power Armor Chassis		0	0
005A110F	NPC_BombActivate			0	0
005A1153	ATX_CollectronPod_Santa	Santatron Pod		0	0
005A13D6	F1_SurvivalTentSleepingBag_FirstResponders	Xmas Sleeping Bag		0	0
005A194D	AmbushWendigoFromCave			0	0
005A1A84	F1_SurvivalTentSleepingBag_Responders	Responders Sleeping Bag		0	0
005A1B70	ATX_CoinOp_Rocket_Ride_NukaCola	Nuka-Cola Rocket	Premium	0	0
005A1F1B	ATX_GiddyUPButterCup_Ride	GiddyUpButterCup Ride	Premium	0	0
005A2412	ATX_WorkbenchArmor_A_Responders	Responders Armor Workbench	Premium	0	0
005A2413	ATX_WorkbenchWeapons_A_Responders	Responders Weapons Workbench	Premium	0	0
005A2417	ATX_WorkBenchPowerArmor_Responders	Responders Power Armor Station	Premium	0	0
005A2433	ATX_Bed_Gurney	Gurney Bed	Premium	0	0
005A2436	ATX_Bed_Gurney_Black	Black Gurney Bed	Premium	0	0
005A2437	ATX_Bed_Gurney_Red	Red Gurney Bed	Premium	0	0
005A2498	ATX_Photoboard_Settler	Settler Photo Stand-In	Premium	0	0
005A25F3	ATX_Photoboard_Raider	Raider Photo Stand-In	Premium	0	0
005A2731	RoboBrain_Assembly			0	0
005A2852	ATX_Bed_TwinBed_Vibrating	Sleazy Heart Bed	Premium	0	0
005A28B3	NpcChairAirplaneSit01_EnterExitThroughGeometry	Airplane Seat		0	0
005A28B4	NpcTablePicnicSit01_ThreeSeater01	Picnic Table		0	0
005A28B5	NpcTablePicnicSit01_ThreeSeater02	Picnic Table		0	0
005A29F2	F1_SurvivalTentSleepingBag_Raider	Raider Sleeping Bag		0	0
005A29F3	ATX_WorkshopNpcBedSleepingBagSleep01_Raider	Raider Sleeping Bag	Premium	0	0
005A2A75	E05_Caravan_NPCStandingInvGuardPost			0	0
005A2A76	E05_Caravan_NPCKnifeHone	Knife Honing		0	0
005A2BF8	zzz_ATX_WaterMill_Rustic_Wheel		Premium	0	0
005A2C4B	ATX_Communal_Firepit	Communal Firepit	Premium	0	0
005A2D88	F1_SurvivalTent_Settler_Cot	Cot		0	0
005A32EF	AmbushSpawnGenericFabricator_RaRa			0	0
005A3335	F1_SurvivalTent_Settler_WorkbenchCookingStove_RedEnamel	Cooking Stove - Red Enamel	Fallout 1st	0	0
005A3336	F1_SurvivalTent_Settler_High_Tech_BBQ_Grill_Silver	Silver BBQ Grill		0	0
005A348D	F1_SurvivalTent_Raider_BBQ_Grill_Black	Black BBQ Grill		0	0
005A4F34	W05_MQ_101P_Overseer_Couch	Couch		0	0
005A4F35	W05_Wayward_MortStool	Stool		0	0
005A4F36	W05_MQ_004P_MortPrisonerFurnitureDUPLICATE000			0	0
005A4F37	W05_MQR_201P_WeaselDetonator			0	0
005A4F38	W05_Overseer_SuttonSit	Chair		0	0
005A4F39	W05_MQ_101P_Overseer_officechair	Chair		0	0
005A4F3A	W05_MQ_101P_Overseer_chair	Chair		0	0
005A4F3B	W05_MQR_205P_0250_Scene_LouDetonator	Remote Detonator		0	0
005A4F3C	W05_MQ_001P_StoolDomesticSit01	Stool		0	0
005A4F3D	W05_MQ_002_Radical_RoperLean			0	0
005A4F3E	W05_MQ_102P_A_0300_Scene_MegLookAtPlans			0	0
005A4F3F	W05_MQ_004P_RoperLean			0	0
005A4F40	W05_MQ_001P_Muscle_Stool	Stool		0	0
005A5D54	ATX_KingGrognakThrone	King Grognak Throne	Premium	0	0
005A6ACA	NPCStandHandsUp			0	0
005A7BE8	NpcBenchDinerIntBoothSingleSit01COPY0000	Bench		0	0
005A7BE9	ATX_Booth_RedRocket	Red Rocket Booth	Premium	0	0
005AC8CD	ATX_RedRocket_Stool_Back	Red Rocket Stool	Premium	0	0
005AC8CE	ATX_RedRocket_Stool	Red Rocket Stool	Premium	0	0
005ACB22	ATX_CollectronPod_Fasnacht	Fasnacht Collectron Station		0	0
005AD59B	ATX_WorkbenchPowerArmor_RedRocket	Red Rocket Power Armor Station	Premium	0	0
005ADD9F	ZZZDONOTUSEATX_RedRocketGarageDoor_PowerArmor	Red Rocket Garage Door		0	0
005AE09B	PowerArmorFurniture_BloodEagle_NonPlayable	Power Armor		0	0
005AE6E9	ATX_Army_Theater_Chair	Army Theater Chair	Premium	0	0
005B0193	SCORE_S1_Army_Theater_Chair	Army Theater Chair	Premium	0	0
005B0194	ATX_F1_ATX_Car_BenchSeat	Car Bench Seat Couch	Fallout 1st	0	0
005B2894	ProtectronWeldingHigh			0	0
005B2895	ProtectronWeldingMedium			0	0
005B2896	ProtectronWeldingLow			0	0
005B4A97	ProtectronNailGunHigh			0	0
005B4A98	ProtectronNailGunLow			0	0
005B4A99	ProtectronNailGunMedium			0	0
005B6728	ATX_WorkbenchCookingStove_Minecart	Cooking Stove - Minecart	Premium	0	0
005B70A0	Babylon_CAMP_LogTrophies_Survivors2020	Wasteland Loveseat		0	0
005B7A62	zzzObsolete_ATX_WorkbenchArmor_02_VaultTec	Armor Workbench - Vault-Tec		0	0
005B7D60	ATX_Chair_HuntingLodge	Hunting Lodge Chair	Premium	0	0
005B7D64	ATX_Slocum_Joe_Stool	Slocum Joe Stool	Premium	0	0
005B7D65	ATX_Slocum_Joe_Stool_Back	Slocum Joe Stool	Premium	0	0
005BB456	ATX_WorkbenchArmorV02_VaultTec	Pristine Vault-Tec Armor Workbench	Premium	0	0
005C2DCC	AmbushSpawnMolerat02Short			0	0
005C4208	BS01_COMP_Medic_Furniture_CampObject	Solomon's Medic Station	Premium	0	0
005C4B3B	ATX_CoinOp_Rocket_Ride_Gold	Gold Mr. Rocket	Premium	0	0
005C53AD	ATX_CollectronPod_BoS	BoS Collectron Station		0	0
005C54C9	BS_RE_TravelDWD01_PowerArmor01	Power Armor		0	0
005C70CA	ATX_GrelokThrone	Grelok Throne	Premium	0	0
005C766D	ATX_Chair_HuntingLodgeSet	Hunting Lodge Dining Chair	Premium	0	0
005C766E	ATX_Couch_HuntingLodgeSet	Hunting Lodge Couch	Premium	0	0
005C7679	ATX_Couch_HuntingLodgeSetDUPLICATE000	Hunting Lodge Couch	Premium	0	0
005C767A	ATX_Chair_HuntingLodgeSetDUPLICATE000	Hunting Lodge Chair	Premium	0	0
005C8A3E	Animalistic_Grill_CookingStation	Brahmin Grill		0	0
005D00AC	ATX_CoinOp_Golfcart_Ride	Golf Cart Ride	Premium	0	0
005D00AD	SCORE_S2_Armor_Ace_Laser_Shooting_Gallery	Armor Ace Laser Shooting Gallery	Premium	0	0
005D00AE	ATX_Laser_Light_Shooting_Gallery	Laser Light Duck Shooting Gallery	Premium	0	0
005D00AF	ATX_Reclining_Sofa_GreenHounds	Green Hounds Reclining Sofa Chair	Premium	0	0
005D00B0	ATX_Bed_Hammock	Hammock	Premium	0	0
005D0327	zzz_ATX_Speed_Bag	Speed Bag		0	0
005D0F56	ATX_Vault_Tec_Foosball_PolesA	Vault-Tec Foosball Table		0	0
005D1C15	ATX_Orgatronic	Orgatronic Deluxe	Premium	0	0
005D1F1F	ATX_Bed_Nails	Bed of Nails		0	0
005D22D2	ATX_WorkbenchCookingStove_CowBlue	Blue Brahmin Grill	Premium	0	0
005D80E0	SCORE_S3_Antique_Speed_Bag	Antique Speed Bag	Premium	0	0
005D87B2	ATX_Vault_Tec_Foosball_PolesB	Vault-Tec Foosball Table		0	0
005D8E26	ATX_Reclining_Sofa_BrownHounds	Brown Hounds Reclining Sofa Chair	Premium	0	0
005D98A5	Workshop_Symptomatic	Sympto-matic		0	0
005D992C	zzz_ATX_TrainSet_WestVirginia	West Virginia Train Set		0	0
005DBD85	BoSPowerArmorFurnitureKnight_NoHelmet	Power Armor		0	0
005DBE66	BS01_COMP_Chef_Furniture_CampObject	TEMP - Chef Camp Chair		0	0
005DC5C5	ATX_WorkbenchPowerArmor_Enclave	Enclave Power Armor Station	Premium	0	0
005DC5C6	SCORE_S2_WorkbenchPowerArmor_ArmorAce	Armor Ace Power Armor Station	Premium	0	0
005DCAEB	ATX_Bar_OldWest_Stool	Old West Bar Stool	Premium	0	0
005DD439	DELETE_COMP_Furniture_CampObject_DocSolomon_Station	Doc Solomon's Station		0	0
005E481F	DeathclawPeekIntoDoorwayAmbush			0	0
005E5307	Ambush_CaveCollapsed			0	0
005E896A	zzzWorkshopBedSleepingBagSleep_PrincessCastlePink	Sleeping Bag - Princess Castle Pink		0	0
005E897B	BOSRoundTable	Brotherhood Roundtable		0	0
005EA43B	ATX_WorkbenchCookingFire_WitchesCauldron	Cooking Station - Witch Cauldron	Premium	0	0
005EBFB0	ATX_BoS_Roundtable_Chair	Brotherhood of Steel Chair		0	0
005ECBD7	zzzWorkshop_CrowdBench	Crowd Bench Seats		0	0
005ED052	PowerArmorFurniture_NewBOS_Paladin_Full_NotPlayable	Power Armor		0	0
005ED053	PowerArmorFurniture_NewBOS_Knight_Full_NotPlayable	Power Armor		0	0
005EDDEC	BoS_UltraciteBatteryTable			0	0
005EDEE6	Workshop_ECDBenchLong01	Crowd Bench Seats		0	0
005EDEE7	Workshop_ECDBenchShort01	Crowd Bench Seats		0	0
005EDFDB	ATX_WastelandGong	Wasteland Gong	Premium	0	0
005EDFDF	BS01_MQ07_Armor_PowerArmor_X01_Set_UNPLAYABLE	Power Armor		0	0
005EE94D	BoS_UltraciteBatteryConsole			0	0
005EEC97	BS01_Rahmani_NPCMapLean			0	0
005EED4D	BS01_COMP_Cooking_YasminFurniture_CampObject	Yasmin's Cooking Stove	Premium	0	0
005EF295	Chair_WheelChair	Wheel Chair		0	0
005EF6FA	PowerArmorFurniture_NewBOS_Knight_NoHelmet_NotPlayable	Power Armor		0	0
005EF6FB	PowerArmorFurniture_NewBOS_Paladin_NoHelmet_NotPlayable	Power Armor		0	0
005EF714	ATX_BoS_Roundtable	Brotherhood of Steel Roundtable		0	0
005EF71D	ATX_CharGen_Bed01	Vault Bed	Premium	0	0
005EF785	DestroyTransmitter	Destroy Transmitter Console		0	0
005EFB7B	NpcCouchModernDomesticCleanSitNONPLAYER	Couch		0	0
005EFB7C	NpcChairModernDomesticSit02NONPLAYER	Chair		0	0
005EFB7D	NpcChairModernDomesticSit01NONPLAYER	Chair		0	0
005EFBE9	ATX_MajesticSantaThrone	Majestic Santa Throne	Premium	0	0
005EFCD3	PA_Thinking			0	0
005F10C8	CookingStation_GroceryCartGrill	Grocery Cart Grill		0	0
005F12DE	NPCRifleDrill	NPCRifleDrill		0	0
005F301E	ATX_Chair_Log01	Log Chair	Premium	0	0
005F301F	ATX_Chair_Log02	Log Chair	Premium	0	0
005F30B3	ATX_MechanicalBuckingBrahmin	Mechanical Bucking Brahmin Ride	Premium	0	0
005F3862	ATX_ModularSofaSetEndCap01_Avocado	Avocado Modular Sofa	Premium	0	0
005F3863	ATX_ModularSofaSetEndCap02_Burgundy	Burgundy Modular Sofa	Premium	0	0
005F3864	ATX_ModularSofaSetMiddle_Avocado	Avocado Modular Sofa	Premium	0	0
005F3865	ATX_ModularSofaSetCorner_Avocado	Avocado Modular Sofa	Premium	0	0
005F3A07	ATX_ModularSofaSetCorner_Cream	Cream Modular Sofa	Premium	0	0
005F3A08	ATX_ModularSofaSetEndCap01_Cream	Cream Modular Sofa	Premium	0	0
005F3A09	ATX_ModularSofaSetEndCap02_Cream	Cream Modular Sofa	Premium	0	0
005F3A0A	ATX_ModularSofaSetMiddle_Cream	Cream Modular Sofa	Premium	0	0
005F3A0B	ATX_ModularSofaSetCorner_Burgundy	Burgundy Modular Sofa	Premium	0	0
005F3A0C	ATX_ModularSofaSetEndCap01_Burgundy	Burgundy Modular Sofa	Premium	0	0
005F3A0D	ATX_ModularSofaSetEndCap02_Avocado	Avocado Modular Sofa	Premium	0	0
005F3A0E	ATX_ModularSofaSetMiddle_Burgundy	Burgundy Modular Sofa	Premium	0	0
005F56B2	ATX_ModularSofaSetEndCap01_BlackLeather	Black Leather Modular Sofa	Premium	0	0
005F56B3	ATX_ModularSofaSetEndCap02_BlackLeather	Black Leather Modular Sofa	Premium	0	0
005F56B4	ATX_ModularSofaSetCorner_BlackLeather	Black Leather Modular Sofa	Premium	0	0
005F56B5	ATX_ModularSofaSetMiddle_BlackLeather	Black Leather Modular Sofa	Premium	0	0
005F56CA	SCORE_S2_Furniture_Weightbench_GoldVendor	Weight Bench	Premium	0	0
005F5F92	ATX_Couch_NukaCola_Patio	Nuka-Cola Patio Couch	Premium	0	0
005F5F93	ATX_Chair_NukaCola_Patio	Nuka-Cola Patio Chair	Premium	0	0
005F7ADB	ATX_TrainSet_Nukacola	Nukacola Train Set		0	0
005FAB9B	F1_ATX_Bed_APC	APC Bed		0	0
005FADCF	ATX_Couch_CorvegaCarDinerSeat	Corvega Diner Seat	Premium	0	0
005FB022	zzz_ATX_Trainset_Nukacola	Nuka Cola Train Set		0	0
005FB3CE	BS02_MQ03_Blue_Barstool	Stool		0	0
005FB4F2	BS02_MQ03_Blue_ChargingConsole			0	0
005FB4F3	BS02_MQ03_Blue_KnifeTrick	Knife Trick		0	0
005FBC19	ATX_CollectronPod_NukaCola	Nuka-Cola Collectron Station		0	0
005FD994	ATX_Instrument_DrumSet	Drum Set	Premium	0	0
0060212D	ATX_HotTub	Hot Tub	Premium	0	0
00602562	ATX_HumanSkullDinnerBell	Human Skull Dinner Bell	Premium	0	0
006028C3	BarStool_Drinking	Stool		0	0
0060325B	AmbushSpawnGenericFabricator_Eyebot			0	0
0060381A	PA_StlRgnShinKneel			0	0
0060383F	NPC_MineExplosionReaction			0	0
00603BD3	PA_StlRgnShinExplosion			0	0
00604837	StlRgnWoundedSitting			0	0
00604AB9	StlRgnShinInjured			0	0
00605032	ATX_CollectronRedRocketPump	Red Rocket Collectron Station		0	0
00605801	NPC_JailBars01			0	0
00605C9D	BehemothTestChamberAmbush			0	0
00605EF0	zzzWorkshopCryogenicBed	Cryogenic Bed		0	0
006064F1	NPC_HoleInRockWall			0	0
006069EE	StlRgnMedicFemale			0	0
00606C44	DO_NOT_USE_NPC_HoleInRockWall_TESTING	Hole In Rock Wall		0	0
00609C5B	PowerArmorFurniture_TallyLang_BloodEagle_NonPlayable	Power Armor		0	0
00609D6B	ATX_WorkbenchTinker_MrFuzzy	Mr. Fuzzy Tinker's Workbench	Premium	0	0
00609DC3	PA_StlRgnShinExplosion_TESTINGONLY	PA_ShinExplosion_TEST		0	0
