BPTD_FormID	BPTD_EDID	Model	PartIndex	BPTN_PartName	BPNN_PartNode	BPNT_VATSTarget	DamageMult	PartType	HealthPercent	ActorValue_FormID	ActorValue_EDID	ActorValue_FULL	ToHitChance	ExplosionChancePct	NonLethalDismemberChance	Flags	LimbReplacementScale	RefBy_RACE_FormIDs	RefBy_RACE_EDIDs	RefBy_RACE_Names
0011105E	DLC03_GulperBodyPartData	Actors\Deathclaw\CharacterAssets\skeleton.nif	1	Head	Head	Head	1.250000	Head1	30	0000036C	PerceptionCondition	Head	30	95	0	Severable, Hit Reaction, Explodable, Cut - Meat Cap Sever, On Cripple, Show Cripple Geometry	1.000000	00110D23 | 00111655	DLC03_GulperRace | DLC03_GulperSmallRace	Gulper | Gulper
0011105E	DLC03_GulperBodyPartData	Actors\Deathclaw\CharacterAssets\skeleton.nif	2	Left Arm	LArmUpperArm	LArmForeArm	1.000000	LeftArm1	60	0000036E	LeftAttackCondition	Left Arm	45	50	0	Severable, Explodable, On Cripple, Show Cripple Geometry	1.000000	00110D23 | 00111655	DLC03_GulperRace | DLC03_GulperSmallRace	Gulper | Gulper
0011105E	DLC03_GulperBodyPartData	Actors\Deathclaw\CharacterAssets\skeleton.nif	3	Left Leg	LTHIGH	LCALF	1.000000	LeftLeg1	35	00000370	LeftMobilityCondition	Left Leg	50	50	0	Severable, Explodable, On Cripple, Show Cripple Geometry	1.000000	00110D23 | 00111655	DLC03_GulperRace | DLC03_GulperSmallRace	Gulper | Gulper
0011105E	DLC03_GulperBodyPartData	Actors\Deathclaw\CharacterAssets\skeleton.nif	4	LeftFoot	LToe1	LToe1	1.000000	Left Foot	20	00000370	LeftMobilityCondition	Left Leg	50	0	0		1.000000	00110D23 | 00111655	DLC03_GulperRace | DLC03_GulperSmallRace	Gulper | Gulper
0011105E	DLC03_GulperBodyPartData	Actors\Deathclaw\CharacterAssets\skeleton.nif	5	Right Arm	RArmUpperArm	RArmForeArm	1.000000	RightArm1	60	0000036F	RightAttackCondition	Right Arm	45	50	0	Severable, Explodable, On Cripple, Show Cripple Geometry	1.000000	00110D23 | 00111655	DLC03_GulperRace | DLC03_GulperSmallRace	Gulper | Gulper
0011105E	DLC03_GulperBodyPartData	Actors\Deathclaw\CharacterAssets\skeleton.nif	6	Right Leg	RTHIGH	RCALF	1.000000	RightLeg1	35	00000371	RightMobilityCondition	Right Leg	50	50	0	Severable, Explodable, On Cripple, Show Cripple Geometry	1.000000	00110D23 | 00111655	DLC03_GulperRace | DLC03_GulperSmallRace	Gulper | Gulper
0011105E	DLC03_GulperBodyPartData	Actors\Deathclaw\CharacterAssets\skeleton.nif	7	DeathclawRoot	Root	Root	1.000000	Root	0				0	0	0		1.000000	00110D23 | 00111655	DLC03_GulperRace | DLC03_GulperSmallRace	Gulper | Gulper
0011105E	DLC03_GulperBodyPartData	Actors\Deathclaw\CharacterAssets\skeleton.nif	8	RightFoot	RToe1	RToe1	1.000000	Right Foot	20	00000371	RightMobilityCondition	Right Leg	50	0	0		1.000000	00110D23 | 00111655	DLC03_GulperRace | DLC03_GulperSmallRace	Gulper | Gulper
0011105E	DLC03_GulperBodyPartData	Actors\Deathclaw\CharacterAssets\skeleton.nif	9	Belly	Spine02	Spine02	1.100000	Torso	80	0000036D	EnduranceCondition	Torso	60	100	0	Hit Reaction, Explodable	1.000000	00110D23 | 00111655	DLC03_GulperRace | DLC03_GulperSmallRace	Gulper | Gulper
0011105E	DLC03_GulperBodyPartData	Actors\Deathclaw\CharacterAssets\skeleton.nif	10	Body	SpineRoot	SpineRoot	0.850000	Pelvis	80	0000036D	EnduranceCondition	Torso	60	100	0	Hit Reaction	1.000000	00110D23 | 00111655	DLC03_GulperRace | DLC03_GulperSmallRace	Gulper | Gulper
0011105E	DLC03_GulperBodyPartData	Actors\Deathclaw\CharacterAssets\skeleton.nif	11	Tail	Tail1	Tail5	1.000000	LeftLeg2	35	00000375	AvailableCondition3		100	0	100	Severable	1.000000	00110D23 | 00111655	DLC03_GulperRace | DLC03_GulperSmallRace	Gulper | Gulper
001111B4	DLC03_RadRabbitBodyPartData	Actors\DLC03\RadRabbit\CharacterAssets\skeleton.nif	0	Head	RabbitHead	RabbitHead	1.500000	Head1	25	0000036C	PerceptionCondition	Head	25	0	0		1.000000	001111B3	DLC03_RadRabbitRace	Rabbit
001111B4	DLC03_RadRabbitBodyPartData	Actors\DLC03\RadRabbit\CharacterAssets\skeleton.nif	1	Left Legs	RabbitLUpperArm	RabbitLFormArm	1.000000	LeftLeg2	30	00000370	LeftMobilityCondition	Left Leg	50	0	0		1.000000	001111B3	DLC03_RadRabbitRace	Rabbit
001111B4	DLC03_RadRabbitBodyPartData	Actors\DLC03\RadRabbit\CharacterAssets\skeleton.nif	2	Left Legs	RabbitLLegThi	RabbitLLegCaf	1.000000	LeftLeg1	30	00000370	LeftMobilityCondition	Left Leg	50	0	0		1.000000	001111B3	DLC03_RadRabbitRace	Rabbit
001111B4	DLC03_RadRabbitBodyPartData	Actors\DLC03\RadRabbit\CharacterAssets\skeleton.nif	3	Left Foot	RabbitLLegPalm	RabbitLLegPalm	1.000000	Left Foot	20	00000370	LeftMobilityCondition	Left Leg	50	0	0		1.000000	001111B3	DLC03_RadRabbitRace	Rabbit
001111B4	DLC03_RadRabbitBodyPartData	Actors\DLC03\RadRabbit\CharacterAssets\skeleton.nif	4	Right Legs	RabbitRUpperArm	RabbitRFormArm	1.000000	RightLeg1	30	00000371	RightMobilityCondition	Right Leg	50	0	0		1.000000	001111B3	DLC03_RadRabbitRace	Rabbit
001111B4	DLC03_RadRabbitBodyPartData	Actors\DLC03\RadRabbit\CharacterAssets\skeleton.nif	5	Right Legs	RabbitRLegThi	RabbitRLegCaf	1.000000	RightArm2	30	00000371	RightMobilityCondition	Right Leg	50	0	0		1.000000	001111B3	DLC03_RadRabbitRace	Rabbit
001111B4	DLC03_RadRabbitBodyPartData	Actors\DLC03\RadRabbit\CharacterAssets\skeleton.nif	6	Right Foot	RabbitRLegPalm	RabbitRLegPalm	1.000000	Right Foot	20	00000371	RightMobilityCondition	Right Leg	50	0	0		1.000000	001111B3	DLC03_RadRabbitRace	Rabbit
001111B4	DLC03_RadRabbitBodyPartData	Actors\DLC03\RadRabbit\CharacterAssets\skeleton.nif	7	Torso	RabbitSpine1	RabbitSpine2	1.000000	Torso	80	0000036D	EnduranceCondition	Torso	60	0	0		1.000000	001111B3	DLC03_RadRabbitRace	Rabbit
001111B4	DLC03_RadRabbitBodyPartData	Actors\DLC03\RadRabbit\CharacterAssets\skeleton.nif	8	DLC03_RadRabbitRoot	Root	Root	1.000000	Root	0				0	0	0		1.000000	001111B3	DLC03_RadRabbitRace	Rabbit
00111217	DLC03_MutatedWolfBodyPartData	actors\Dogmeat\CharacterAssets\skeleton.nif	0	Left Legs	Dogmeat_Rear_LLeg1	Dogmeat_Front_LLeg2	1.000000	LeftLeg2	25	00000370	LeftMobilityCondition	Left Leg	50	50	0	Severable, Explodable	1.000000	00111185	MutatedWolfRace	Wolf
00111217	DLC03_MutatedWolfBodyPartData	actors\Dogmeat\CharacterAssets\skeleton.nif	1	Left Legs	Dogmeat_Front_LLeg1	Dogmeat_Front_LLeg2	1.000000	LeftLeg1	25	00000370	LeftMobilityCondition	Left Leg	50	50	0	Severable, Explodable	1.000000	00111185	MutatedWolfRace	Wolf
00111217	DLC03_MutatedWolfBodyPartData	actors\Dogmeat\CharacterAssets\skeleton.nif	2	Left Foot	Dogmeat_Front_LLegAnkle	Dogmeat_Front_LLegAnkle	1.000000	Left Foot	20	00000370	LeftMobilityCondition	Left Leg	50	0	0		1.000000	00111185	MutatedWolfRace	Wolf
00111217	DLC03_MutatedWolfBodyPartData	actors\Dogmeat\CharacterAssets\skeleton.nif	3	Right Legs	Dogmeat_Rear_RLeg1	Dogmeat_Front_RLeg2	1.000000	RightArm2	25	00000371	RightMobilityCondition	Right Leg	50	50	0	Severable, Explodable	1.000000	00111185	MutatedWolfRace	Wolf
00111217	DLC03_MutatedWolfBodyPartData	actors\Dogmeat\CharacterAssets\skeleton.nif	4	Right Legs	Dogmeat_Front_RLeg1	Dogmeat_Front_RLeg2	1.000000	RightArm1	25	00000371	RightMobilityCondition	Right Leg	50	50	0	Severable, Explodable	1.000000	00111185	MutatedWolfRace	Wolf
00111217	DLC03_MutatedWolfBodyPartData	actors\Dogmeat\CharacterAssets\skeleton.nif	5	Right Foot	Dogmeat_Front_RLegAnkle	Dogmeat_Front_RLegAnkle	1.000000	Right Foot	20	00000371	RightMobilityCondition	Right Leg	50	0	0		1.000000	00111185	MutatedWolfRace	Wolf
00111217	DLC03_MutatedWolfBodyPartData	actors\Dogmeat\CharacterAssets\skeleton.nif	6	Head	Dogmeat_Head	Dogmeat_Head	1.500000	Head1	20	0000036C	PerceptionCondition	Head	35	95	0	Severable, Hit Reaction, Explodable, Cut - Meat Cap Sever	1.000000	00111185	MutatedWolfRace	Wolf
00111217	DLC03_MutatedWolfBodyPartData	actors\Dogmeat\CharacterAssets\skeleton.nif	7	DogmeatRoot	Dogmeat_Root	Dogmeat_Root	1.000000	Root	0				0	0	0		1.000000	00111185	MutatedWolfRace	Wolf
00111217	DLC03_MutatedWolfBodyPartData	actors\Dogmeat\CharacterAssets\skeleton.nif	8	Torso	Dogmeat_Spine1	Dogmeat_Spine2	1.000000	Torso	80	0000036D	EnduranceCondition	Torso	60	100	0	Hit Reaction, Hit Reaction - Default, Explodable	1.000000	00111185	MutatedWolfRace	Wolf
00111234	DLC03_RadChickenBodyPartData	Actors\DLC03\RadChicken\CharacterAssets\skeleton.nif	0	Head	Head	Head	1.500000	Head1	25	0000036C	PerceptionCondition	Head	25	0	0		1.000000	00111233 | 00636DDA	RadChickenRace | ZZZ_BossChickenRace	Chicken | Chicken
00111234	DLC03_RadChickenBodyPartData	Actors\DLC03\RadChicken\CharacterAssets\skeleton.nif	1	Left Foot	LeftAnkle	LeftAnkle	1.000000	Left Foot	20	00000370	LeftMobilityCondition	Left Leg	50	0	0		1.000000	00111233 | 00636DDA	RadChickenRace | ZZZ_BossChickenRace	Chicken | Chicken
00111234	DLC03_RadChickenBodyPartData	Actors\DLC03\RadChicken\CharacterAssets\skeleton.nif	2	Left Legs	LeftThigh	LeftAnkle	1.000000	LeftLeg1	30	00000370	LeftMobilityCondition	Left Leg	50	0	0		1.000000	00111233 | 00636DDA	RadChickenRace | ZZZ_BossChickenRace	Chicken | Chicken
00111234	DLC03_RadChickenBodyPartData	Actors\DLC03\RadChicken\CharacterAssets\skeleton.nif	3	Torso	Pelvis	Ribcage	1.000000	Torso	80	0000036D	EnduranceCondition	Torso	60	0	0		1.000000	00111233 | 00636DDA	RadChickenRace | ZZZ_BossChickenRace	Chicken | Chicken
00111234	DLC03_RadChickenBodyPartData	Actors\DLC03\RadChicken\CharacterAssets\skeleton.nif	4	Right Foot	RightAnkle	RightAnkle	1.000000	Right Foot	20	00000371	RightMobilityCondition	Right Leg	50	0	0		1.000000	00111233 | 00636DDA	RadChickenRace | ZZZ_BossChickenRace	Chicken | Chicken
00111234	DLC03_RadChickenBodyPartData	Actors\DLC03\RadChicken\CharacterAssets\skeleton.nif	5	Right Legs	RightThigh	RightAnkle	1.000000	RightLeg1	30	00000371	RightMobilityCondition	Right Leg	50	0	0		1.000000	00111233 | 00636DDA	RadChickenRace | ZZZ_BossChickenRace	Chicken | Chicken
00111234	DLC03_RadChickenBodyPartData	Actors\DLC03\RadChicken\CharacterAssets\skeleton.nif	6	DLC03_RadChickenRoot	Root	Root	1.000000	Root	0				0	0	0		1.000000	00111233 | 00636DDA	RadChickenRace | ZZZ_BossChickenRace	Chicken | Chicken
00111677	DLC03_TurretDefenderBodyPartData	Actors\DLC03\VRDefender\CharacterAssets\Skeleton.nif	0	Barrel	Barrel	Barrel	1.000000	Head1	100	0000036D	EnduranceCondition	Torso	50	100	0	Explodable - Absolute Chance	1.000000			
00111677	DLC03_TurretDefenderBodyPartData	Actors\DLC03\VRDefender\CharacterAssets\Skeleton.nif	1	Body	BODY	BODY	0.500000	Torso	100	00000373	AvailableCondition1		60	100	0	Hit Reaction, Explodable, Explodable - Absolute Chance	1.000000			
00111677	DLC03_TurretDefenderBodyPartData	Actors\DLC03\VRDefender\CharacterAssets\Skeleton.nif	2	Combat Inhibitor	Brain	Brain	0.100000	Brain	5	00000372	BrainCondition	Head Condition	70	100	0	Explodable - Absolute Chance	1.000000			
00111677	DLC03_TurretDefenderBodyPartData	Actors\DLC03\VRDefender\CharacterAssets\Skeleton.nif	3	TurretMountedRoot	Root	Root	1.000000	Root	0				0	0	0		1.000000			
00112A1B	DLC04_CaveCricketBodyPartData	Actors\DLC04\CaveCricket\CharacterAssets\skeleton.nif	0	Head	CCRKT_BN_C_Head	CCRKT_BN_C_Head	1.250000	Head1	10	0000036C	PerceptionCondition	Head	40	100	0	Cut - Meat Cap Sever	1.000000	00112A18	DLC04_CaveCricketRace	Cave Cricket
00112A1B	DLC04_CaveCricketBodyPartData	Actors\DLC04\CaveCricket\CharacterAssets\skeleton.nif	1	Torso	CCRKT_BN_C_Spine1	CCRKT_BN_C_Spine2	0.900000	Torso	80	0000036D	EnduranceCondition	Torso	60	100	0	Explodable	1.000000	00112A18	DLC04_CaveCricketRace	Cave Cricket
00112A1B	DLC04_CaveCricketBodyPartData	Actors\DLC04\CaveCricket\CharacterAssets\skeleton.nif	2	Left Foot	CCRKT_BN_L_Ankle_F	CCRKT_BN_L_Ankle_F	1.000000	Left Foot	15	00000370	LeftMobilityCondition	Left Leg	50	0	0		1.000000	00112A18	DLC04_CaveCricketRace	Cave Cricket
00112A1B	DLC04_CaveCricketBodyPartData	Actors\DLC04\CaveCricket\CharacterAssets\skeleton.nif	3	Left Legs	CCRKT_BN_L_Bicep_B	CCRKT_BN_L_Knee_B	1.000000	LeftLeg3	20	00000370	LeftMobilityCondition	Left Leg	50	50	0	Severable, Explodable, Cut - Meat Cap Sever	1.000000	00112A18	DLC04_CaveCricketRace	Cave Cricket
00112A1B	DLC04_CaveCricketBodyPartData	Actors\DLC04\CaveCricket\CharacterAssets\skeleton.nif	4	Left Legs	CCRKT_BN_L_Bicep_F	CCRKT_BN_L_Knee_F	1.000000	LeftLeg1	20	00000370	LeftMobilityCondition	Left Leg	50	50	0	Severable, Explodable, Cut - Meat Cap Sever	1.000000	00112A18	DLC04_CaveCricketRace	Cave Cricket
00112A1B	DLC04_CaveCricketBodyPartData	Actors\DLC04\CaveCricket\CharacterAssets\skeleton.nif	5	Left Legs	CCRKT_BN_L_Bicep_M	CCRKT_BN_L_Knee_M	1.000000	LeftLeg2	20	00000370	LeftMobilityCondition	Left Leg	50	50	0	Severable, Explodable, Cut - Meat Cap Sever	1.000000	00112A18	DLC04_CaveCricketRace	Cave Cricket
00112A1B	DLC04_CaveCricketBodyPartData	Actors\DLC04\CaveCricket\CharacterAssets\skeleton.nif	6	Right Foot	CCRKT_BN_R_Ankle_F	CCRKT_BN_R_Ankle_F	1.000000	Right Foot	15	00000371	RightMobilityCondition	Right Leg	50	0	0		1.000000	00112A18	DLC04_CaveCricketRace	Cave Cricket
00112A1B	DLC04_CaveCricketBodyPartData	Actors\DLC04\CaveCricket\CharacterAssets\skeleton.nif	7	Right Legs	CCRKT_BN_R_Bicep_B	CCRKT_BN_R_Knee_B	1.000000	RightLeg3	20	00000371	RightMobilityCondition	Right Leg	50	50	0	Severable, Explodable, Cut - Meat Cap Sever	1.000000	00112A18	DLC04_CaveCricketRace	Cave Cricket
00112A1B	DLC04_CaveCricketBodyPartData	Actors\DLC04\CaveCricket\CharacterAssets\skeleton.nif	8	Right Legs	CCRKT_BN_R_Bicep_F	CCRKT_BN_R_Knee_F	1.000000	RightLeg1	20	00000371	RightMobilityCondition	Right Leg	50	50	0	Severable, Explodable, Cut - Meat Cap Sever	1.000000	00112A18	DLC04_CaveCricketRace	Cave Cricket
00112A1B	DLC04_CaveCricketBodyPartData	Actors\DLC04\CaveCricket\CharacterAssets\skeleton.nif	9	Right Legs	CCRKT_BN_R_Bicep_M	CCRKT_BN_R_Knee_M	1.000000	RightLeg2	20	00000371	RightMobilityCondition	Right Leg	50	0	0	Severable, Explodable, Cut - Meat Cap Sever	1.000000	00112A18	DLC04_CaveCricketRace	Cave Cricket
00112A1B	DLC04_CaveCricketBodyPartData	Actors\DLC04\CaveCricket\CharacterAssets\skeleton.nif	10	DLC04_CaveCricketRoot	Root	Root	1.000000	Root	0				0	0	0		1.000000	00112A18	DLC04_CaveCricketRace	Cave Cricket
00112AF9	DLC04_SwarmBodyPartData	Actors\DLC04\Swarm\CharacterAssets\skeleton.nif	0	DLC04_SwarmRoot	Root	Root	1.000000	Root	0				0	0	0		1.000000	00112AF6	DLC04_SwarmRace	Swarm
00112AF9	DLC04_SwarmBodyPartData	Actors\DLC04\Swarm\CharacterAssets\skeleton.nif	1	Flying Ant	Swrm_BN_C_Bott	Swrm_BN_C_Bott	1.000000	LeftArm2	21	000002CB	AttackConditionAlt2		100	100	100	Explodable, Cut - Meat Cap Sever, Explodable - Absolute Chance	1.000000	00112AF6	DLC04_SwarmRace	Swarm
00112AF9	DLC04_SwarmBodyPartData	Actors\DLC04\Swarm\CharacterAssets\skeleton.nif	2	Flying Ant	Swrm_BN_C_Mid	Swrm_BN_C_Mid	1.000000	Head2	21	000002CA	AttackConditionAlt1		100	100	100	Explodable, Cut - Meat Cap Sever, Explodable - Absolute Chance	1.000000	00112AF6	DLC04_SwarmRace	Swarm
00112AF9	DLC04_SwarmBodyPartData	Actors\DLC04\Swarm\CharacterAssets\skeleton.nif	3	Flying Ant	Swrm_BN_C_Top	Swrm_BN_C_Top	1.000000	Head1	21	000002CF	AttackConditionAlt3		100	100	100	Explodable, Cut - Meat Cap Sever, Explodable - Absolute Chance	1.000000	00112AF6	DLC04_SwarmRace	Swarm
00112AF9	DLC04_SwarmBodyPartData	Actors\DLC04\Swarm\CharacterAssets\skeleton.nif	4	TORSO	Swrm_BN_C_Torso	Swrm_BN_C_Torso	1.000000	Torso	0				0	100	100	Hit Reaction - Default, Explodable, Cut - Meat Cap Sever, Explodable - Absolute Chance	1.000000	00112AF6	DLC04_SwarmRace	Swarm
00112AF9	DLC04_SwarmBodyPartData	Actors\DLC04\Swarm\CharacterAssets\skeleton.nif	5	Flying Ant	Swrm_BN_L	Swrm_BN_L	1.000000	LeftArm1	21	0000036E	LeftAttackCondition	Left Arm	100	100	100	Explodable, Cut - Meat Cap Sever, Explodable - Absolute Chance	1.000000	00112AF6	DLC04_SwarmRace	Swarm
00112AF9	DLC04_SwarmBodyPartData	Actors\DLC04\Swarm\CharacterAssets\skeleton.nif	6	Flying Ant	Swrm_BN_R	Swrm_BN_R	1.000000	RightArm1	21	0000036F	RightAttackCondition	Right Arm	100	100	100	Explodable, Cut - Meat Cap Sever, Explodable - Absolute Chance	1.000000	00112AF6	DLC04_SwarmRace	Swarm
00112EF8	DLC04_RadAntBodyPartData	Actors\RadRoach\CharacterAssets\skeleton.nif	0	Left Foot	0LArm3	0LArm3	1.000000	Left Foot	15	00000370	LeftMobilityCondition	Left Leg	50	0	0		1.000000	00112BEC	RadAntRace	Radant
00112EF8	DLC04_RadAntBodyPartData	Actors\RadRoach\CharacterAssets\skeleton.nif	1	Right Foot	0RArm3	0RArm3	1.000000	Right Foot	15	00000371	RightMobilityCondition	Right Leg	50	0	0		1.000000	00112BEC	RadAntRace	Radant
00112EF8	DLC04_RadAntBodyPartData	Actors\RadRoach\CharacterAssets\skeleton.nif	2	Left Legs	2LLeg1	2LLeg2	1.000000	LeftLeg2	15	00000370	LeftMobilityCondition	Left Leg	50	50	0	Severable, Explodable, Cut - Meat Cap Sever	1.000000	00112BEC	RadAntRace	Radant
00112EF8	DLC04_RadAntBodyPartData	Actors\RadRoach\CharacterAssets\skeleton.nif	3	Left Legs	1LLeg1	2LLeg2	1.000000	LeftLeg1	15	00000370	LeftMobilityCondition	Left Leg	50	50	0	Severable, Explodable, Cut - Meat Cap Sever	1.000000	00112BEC	RadAntRace	Radant
00112EF8	DLC04_RadAntBodyPartData	Actors\RadRoach\CharacterAssets\skeleton.nif	4	Left Legs	0LArm1	2LLeg2	1.000000	LeftArm1	15	00000370	LeftMobilityCondition	Left Leg	50	50	0	Severable, Explodable, Cut - Meat Cap Sever	1.000000	00112BEC	RadAntRace	Radant
00112EF8	DLC04_RadAntBodyPartData	Actors\RadRoach\CharacterAssets\skeleton.nif	5	Right Legs	2RLeg1	2RLeg2	1.000000	RightLeg2	15	00000371	RightMobilityCondition	Right Leg	50	0	0	Severable, Explodable, Cut - Meat Cap Sever	1.000000	00112BEC	RadAntRace	Radant
00112EF8	DLC04_RadAntBodyPartData	Actors\RadRoach\CharacterAssets\skeleton.nif	6	Right Legs	1RLeg1	2RLeg2	1.000000	RightLeg1	15	00000371	RightMobilityCondition	Right Leg	50	50	0	Severable, Explodable, Cut - Meat Cap Sever	1.000000	00112BEC	RadAntRace	Radant
00112EF8	DLC04_RadAntBodyPartData	Actors\RadRoach\CharacterAssets\skeleton.nif	7	Right Legs	0RArm1	2RLeg2	1.000000	RightArm1	15	00000371	RightMobilityCondition	Right Leg	50	50	0	Severable, Explodable, Cut - Meat Cap Sever	1.000000	00112BEC	RadAntRace	Radant
00112EF8	DLC04_RadAntBodyPartData	Actors\RadRoach\CharacterAssets\skeleton.nif	8	Head	Head	Head	1.500000	Head1	10	0000036C	PerceptionCondition	Head	40	100	0		1.000000	00112BEC	RadAntRace	Radant
00112EF8	DLC04_RadAntBodyPartData	Actors\RadRoach\CharacterAssets\skeleton.nif	9	Root	Root	Root	1.000000	Root	0				0	0	0		1.000000	00112BEC	RadAntRace	Radant
00112EF8	DLC04_RadAntBodyPartData	Actors\RadRoach\CharacterAssets\skeleton.nif	10	Torso	SPINE1	SPINE1	0.950000	Torso	80	0000036D	EnduranceCondition	Torso	60	100	0	Explodable	1.000000	00112BEC	RadAntRace	Radant
00112F07	DLC04_RadRatBodyPartData	Actors\Molerat\CharacterAssets\Skeleton.nif	0	Left Legs	Back_LLeg1	Back_LLeg1	1.000000	LeftLeg2	30	00000370	LeftMobilityCondition	Left Leg	50	50	0	Severable, Explodable	1.000000	00112B95	DLC04_RadRatRace	Radrat
00112F07	DLC04_RadRatBodyPartData	Actors\Molerat\CharacterAssets\Skeleton.nif	1	Root	Root	Back_LLeg1	1.000000	Root	0				0	0	0		1.000000	00112B95	DLC04_RadRatRace	Radrat
00112F07	DLC04_RadRatBodyPartData	Actors\Molerat\CharacterAssets\Skeleton.nif	2	Right Legs	Back_RLeg1	Back_RLeg1	1.000000	RightLeg2	30	00000371	RightMobilityCondition	Right Leg	50	50	0	Severable, Explodable	1.000000	00112B95	DLC04_RadRatRace	Radrat
00112F07	DLC04_RadRatBodyPartData	Actors\Molerat\CharacterAssets\Skeleton.nif	3	Left Legs	Front_LLeg1	Front_LLeg1	1.000000	LeftLeg1	30	00000370	LeftMobilityCondition	Left Leg	50	50	0	Severable, Explodable	1.000000	00112B95	DLC04_RadRatRace	Radrat
00112F07	DLC04_RadRatBodyPartData	Actors\Molerat\CharacterAssets\Skeleton.nif	4	Left Foot	Front_LLegAnkle	Front_LLegAnkle	1.000000	Left Foot	30	00000370	LeftMobilityCondition	Left Leg	50	0	0		1.000000	00112B95	DLC04_RadRatRace	Radrat
00112F07	DLC04_RadRatBodyPartData	Actors\Molerat\CharacterAssets\Skeleton.nif	5	Right Legs	Front_RLeg1	Front_RLeg1	1.000000	RightLeg1	30	00000371	RightMobilityCondition	Right Leg	50	50	0	Severable, Explodable	1.000000	00112B95	DLC04_RadRatRace	Radrat
00112F07	DLC04_RadRatBodyPartData	Actors\Molerat\CharacterAssets\Skeleton.nif	6	Right Foot	Front_RLegAnkle	Front_RLegAnkle	1.000000	Right Foot	30	00000371	RightMobilityCondition	Right Leg	50	0	0		1.000000	00112B95	DLC04_RadRatRace	Radrat
00112F07	DLC04_RadRatBodyPartData	Actors\Molerat\CharacterAssets\Skeleton.nif	7	Head	Head	Head	1.500000	Head1	25	0000036C	PerceptionCondition	Head	25	100	0	Hit Reaction, Hit Reaction - Default, Explodable, Cut - Meat Cap Sever	1.000000	00112B95	DLC04_RadRatRace	Radrat
00112F07	DLC04_RadRatBodyPartData	Actors\Molerat\CharacterAssets\Skeleton.nif	8	Torso	Pelvis	SPINE2	1.000000	Torso	50	0000036D	EnduranceCondition	Torso	60	100	0	Hit Reaction, Explodable	1.000000	00112B95	DLC04_RadRatRace	Radrat
00112FDB	DLC04_AnimatronicAlienBodyPartData	Actors\DLC04\Animatronic\CharacterAssets\skeleton_alien.nif	0	Body	COM	COM	1.000000	Torso	100	0000036D	EnduranceCondition	Torso	100	100	0	Explodable, Explodable - Absolute Chance	1.000000			
00112FDB	DLC04_AnimatronicAlienBodyPartData	Actors\DLC04\Animatronic\CharacterAssets\skeleton_alien.nif	1		Hand	Hand	1.000000	Head1	5				100	0	0		1.000000			
00112FDB	DLC04_AnimatronicAlienBodyPartData	Actors\DLC04\Animatronic\CharacterAssets\skeleton_alien.nif	2	Root	Root	Root	1.000000	Root	0				0	0	0		1.000000			
00012A88	SnallygasterBodyPartData	Actors\Snallygaster\CharacterAssets\Skeleton.nif	0	Head	C_Head	C_Head	1.350000	Head1	20	0000036C	PerceptionCondition	Head	30	50	0	Severable, Hit Reaction - Default, Explodable, Cut - Meat Cap Sever	1.000000	0000D191	SnallyGasterRace	Snallygaster
00012A88	SnallygasterBodyPartData	Actors\Snallygaster\CharacterAssets\Skeleton.nif	1	Torso	C_Spine1	C_Spine4	1.000000	Torso	80	0000036D	EnduranceCondition	Torso	60	100	0	Hit Reaction, Hit Reaction - Default, Explodable	1.000000	0000D191	SnallyGasterRace	Snallygaster
00012A88	SnallygasterBodyPartData	Actors\Snallygaster\CharacterAssets\Skeleton.nif	2	Left Legs	L_BottomBiceps	L_BottomForearm	1.000000	LeftArm2	25	00000370	LeftMobilityCondition	Left Leg	50	30	0	Severable, Explodable	1.000000	0000D191	SnallyGasterRace	Snallygaster
00012A88	SnallygasterBodyPartData	Actors\Snallygaster\CharacterAssets\Skeleton.nif	3	Left Legs	L_Thigh	L_Calf	1.000000	LeftLeg1	25	00000370	LeftMobilityCondition	Left Leg	45	30	0	Severable, Hit Reaction, Explodable	1.000000	0000D191	SnallyGasterRace	Snallygaster
00012A88	SnallygasterBodyPartData	Actors\Snallygaster\CharacterAssets\Skeleton.nif	4	Left Legs	L_Foot	L_Foot	1.000000	Left Foot	25	00000370	LeftMobilityCondition	Left Leg	45	0	0		1.000000	0000D191	SnallyGasterRace	Snallygaster
00012A88	SnallygasterBodyPartData	Actors\Snallygaster\CharacterAssets\Skeleton.nif	5	Left Arm	L_Biceps	L_Forearm	1.000000	LeftArm1	25	0000036D	EnduranceCondition	Torso	45	30	0	Severable, Explodable	1.000000	0000D191	SnallyGasterRace	Snallygaster
00012A88	SnallygasterBodyPartData	Actors\Snallygaster\CharacterAssets\Skeleton.nif	6	SnallyGasterRoot	Root	Root	1.000000	Root	0				0	0	0		1.000000	0000D191	SnallyGasterRace	Snallygaster
00012A88	SnallygasterBodyPartData	Actors\Snallygaster\CharacterAssets\Skeleton.nif	7	Right Legs	R_BottomBiceps	R_BottomForearm	1.000000	RightArm2	25	00000371	RightMobilityCondition	Right Leg	50	50	0	Severable, Explodable	1.000000	0000D191	SnallyGasterRace	Snallygaster
00012A88	SnallygasterBodyPartData	Actors\Snallygaster\CharacterAssets\Skeleton.nif	8	Right Legs	R_Thigh	R_Calf	1.000000	RightLeg1	25	00000371	RightMobilityCondition	Right Leg	45	30	0	Severable, Explodable	1.000000	0000D191	SnallyGasterRace	Snallygaster
