NPC_FormID	NPC_EDID	NPC_FULL	NPC_SHRT	TPLT_FormID	TPLT_EDID	MerchantFaction_FormID	MerchantFaction_EDID	VendorFlags	BuySellList_FormID	BuySellList_EDID	BuySellList_Sig	MerchantContainerRef_FormID	MerchantContainerBase_FormID	MerchantContainerBase_EDID	PlacementCount
00674969	ATX_COMP_Actor_NukaAgent_Leo	Leo Petrov	Leo	005A1FDE	LCharSettler_Foundation	00674963	ATX_COMP_NukaAgent_VendorFaction					0067C2B6	0067C2B4	ATX_COMP_NukaAgent_VendorChest	1
0068D3DA	ATX_COMP_Actor_StevenScarberry	Steven Scarberry	Steven	005A1FDE	LCharSettler_Foundation	0068D3D4	ATX_COMP_Scarberry_VendorFaction					006939DE	006939D4	ATX_COMP_Scarberry_VendorChest	1
006820AC	EncMechTest	Spider Bot				00106C2F	PlayerEnemyFaction								0
006906A6	zzz_MOON_Herd_EncBrahmin05	Track & Field		00020480	EncBrahmin01Template	000330BB	DomesticAnimalFaction								0
006906A1	MOON_Herd_EncBrahmin03	Shock & Awe		00020480	EncBrahmin01Template	000330BB	DomesticAnimalFaction								0
006906A2	MOON_Herd_EncBrahmin01	Boil & Foil		00020480	EncBrahmin01Template	000330BB	DomesticAnimalFaction								0
006906A3	MOON_Herd_EncBrahmin02	Vikki & Vance		00020480	EncBrahmin01Template	000330BB	DomesticAnimalFaction								0
006906A5	MOON_Herd_EncBrahmin04	Hocus & Pocus		00020480	EncBrahmin01Template	000330BB	DomesticAnimalFaction								0
006A1737	Moon_Ambush_BrahminActor	Pack Brahmin		00020480	EncBrahmin01Template	000330BB	DomesticAnimalFaction								0
006A4368	ATX_COMP_Actor_JoeyBello	Joey Bello	Joey	005A1FDE	LCharSettler_Foundation	006A4362	ATX_COMP_JoeyBello_VendorFaction					006A9442	006A9441	ATX_COMP_JoeyBello_VendorChest	1
006DC96E	ATX_COMP_Actor_GrandmaJunko	Grandma Junko	Junko	005A1FDE	LCharSettler_Foundation	006DC968	ATX_COMP_GrandmaJunko_VendorFaction					006DC970	006DC966	ATX_COMP_GrandmaJunko_VendorChest	1
006F28CA	XPD_AC03_MuniTurrets	Machinegun Turret	Turret	0011131F	LCharTurretTripod_Normal	00106C31	PlayerFriendFaction								0
00717DFB	NPE_Vendor_JuneSeaver	June Seaver	June	00630C9D	LvlRefugeResponder_XPD	00717DF9	NPE_RespondersVendorFaction					00717DFC	00717DF8	NPE_Lumbermill_VendorChest_General	1
0072EBCE	XPD_AC_ExpeditionVendor_Muni	Pete Rutledge		00630C9D	LvlRefugeResponder_XPD	0072EBC8	XPD_AC_Muni_ExpeditionVendorFaction					0072EBD1	0072EBC5	XPD_AC_ExpeditionVendorChest_Muni	1
0072EBCF	XPD_AC_ExpeditionVendor_Mobster	Fast Nicky		00630C9D	LvlRefugeResponder_XPD	0072EBC9	XPD_AC_Mobster_ExpeditionVendorFaction					0072EBD2	0072EBC6	XPD_AC_ExpeditionVendorChest_Mobster	1
0072EBCD	XPD_AC_ExpeditionVendor_Showmen	Carmen		00630C9D	LvlRefugeResponder_XPD	0072EBC7	XPD_AC_Showmen_ExpeditionVendorFaction					0072EBD0	0072EBC4	XPD_AC_ExpeditionVendorChest_Showmen	1
00731735	NPE_Raider_Male	Raider	Raider	00558EE0	W05_Raider_GenericM	00106C31	PlayerFriendFaction								0
007318A3	NPE_BrotherhoodInitiate_ForwardTango	Brotherhood Initiate		005C38A2	LvlBrotherhoodInitiate	00106C31	PlayerFriendFaction								0
007318A4	NPE_BrotherhoodHopeful_ForwardTango	Brotherhood Hopeful		005C2F36	LvlBrotherhoodHopeful	00106C31	PlayerFriendFaction								0
007318EB	NPE_SettlerFemale	Outpost Settler		00564200	LCharSettler	00106C31	PlayerFriendFaction								0
007318EA	NPE_SettlerMale	Outpost Settler		00564200	LCharSettler	00106C31	PlayerFriendFaction								0
007318EC	NPE_Raider_Female	Raider	Raider	00558ECA	W05_Raider_GenericF	00106C31	PlayerFriendFaction								0
0073E948	ATX_COMP_Actor_Adelaide	Adelaide	Adelaide	00121D51	LCharAssaultron_Normal	0073E942	ATX_COMP_Adelaide_VendorFaction					007521E6	007521DD	ATX_COMP_Adelaide_VendorChest	1
0075C1F1	ATX_COMP_Actor_DelLawson	Del Lawson	Del	005A1FDE	LCharSettler_Foundation	0075C1EC	ATX_COMP_Lawson_VendorFaction					0076F991	0076F98F	ATX_COMP_Lawson_VendorChest	1
006D65BA	EncStormBoss	Storm Goliath				00106C2F	PlayerEnemyFaction								0
006E2658	Storm_TradingPostVendor	Murry	Murry	00157C5F	EncMrHandy	00786CF8	Storm_TradingPost_Vendor_Faction					00786D1D	00786CFE	Storm_TradingPost_VendorChest	1
006E3187	Storm_SkylineDriveEntrance_LvlCritterCat	Catty	Catty	000C9AD3	EncCritterCat01Template	00106C31	PlayerFriendFaction								0
006E9094	Storm_MQ08_LvlHallucGasShadow	Shadow		006E9090	Storm_MQ08_LCharHallucGasShadow	00106C2F	PlayerEnemyFaction								0
006F61AB	Storm_MysticalJunkieMerchant	Mystical Junkie Merchant	Mystical Junkie Merchant			006F618E	Storm_MJMVendor_Faction		001A9617	VendorItemsChems	FLST	006F61AD	006F618D	Storm_MJM_Chest_Chems	1
006F6651	DO_NOT_PLACE_FillAttackSecondsFromAnimation_WeaponHolder_StormBoss	Surge Protector				00106C2F	PlayerEnemyFaction								0
006F8F5F	Storm_Gumley_CampRapidan	Gumley		001FC6A5	LC060_LvlMrHandyWhitespring_White_Gardener	00106C31	PlayerFriendFaction								0
006F9B9D	EncStormBoss_AllAttacks_DEBUGONLY			006D65BA	EncStormBoss	00106C2F	PlayerEnemyFaction								0
007444F2	Storm_RE_LvlBlueRidgeBrahmin	Blue Ridge Brahmin		00020480	EncBrahmin01Template	000330BB	DomesticAnimalFaction								0
00761087	MILE_PackBrahmin	Pack Brahmin		00020480	EncBrahmin01Template	000330BB	DomesticAnimalFaction								0
007697F9	Storm_RegionBoss_StormBoss			006D65BA	EncStormBoss	00106C2F	PlayerEnemyFaction								0
00769D53	MILE_Module_Dog	Stray Dog	Dog	0056739E	EncBloodEagleDog_Template	00106C31	PlayerFriendFaction								0
0076B14A	MILE_Marley	Marley		00564200	LCharSettler	000035DE	GenericNPCFaction								0
0076EA28	MILE_Headquarters_ImportedGoodsMerchant	Ineke	Ineke			00788AFC	MILE_ImportedGoodsMerchant_VendorFaction					0079AEC8	0079AEC1	MILE_HQ_ImportedGoods_VendorChest	1
0076EA24	MILE_GoldVendor_Headquarters_CryptidHunter	Windy	Windy			00788AFE	MILE_CryptidHunterMerchant_VendorFaction					0085055D	0079AEC2	MILE_HQ_CryptidHunter_VendorChest	1
0076EA22	MILE_Headquarters_AmmoMerchant	Theodore	Theo			00788AFD	MILE_WeaponsMerchant_VendorFaction		00022CE5	VendorItemsMisc	FLST	0079AEC9	0079AEC3	MILE_HQ_AmmoMerchant_VendorChest	1
00784EA6	Mile_Headquaters_Brahmin	Brahmin		00020480	EncBrahmin01Template	000330BB	DomesticAnimalFaction								0
0079B4B8	MILE_Headquarters_MoleMiner	Collector Murmrgh	Collector Murmrgh			00106C31	PlayerFriendFaction								0
007AECAD	MILE_CaravanEscort_EventBackupNameActor	Blue Ridge		00020480	EncBrahmin01Template	000330BB	DomesticAnimalFaction								0
007A8A9F	Fishing_FishermansRest_LVlCritterCat	Little Puss	Lil Puss	000C9AD3	EncCritterCat01Template	00106C31	PlayerFriendFaction								0
007A9B93	Fishing_FishermansRest_LVlCritterCat_2	Poppy	Poppy	000C9AD3	EncCritterCat01Template	00106C31	PlayerFriendFaction								0
007AC576	FISH_Vendor_TheFisherman	The Fisherman				007BC5E5	Fishing_Fisherman_VendorFaction					007BC61E	007BC5E4	Fishing_VendorChest_Fisherman	1
007ACD7A	FISH_NPC_TheCaptain	Captain Raymond Clark				007FDC2E	Fishing_TheCaptain_VendorFaction					007FDC34	007FDC2D	Fishing_VendorChest_TheCaptain	1
007FDC20	ATX_COMP_Actor_Dottie	Dottie	Dottie	005A1FDE	LCharSettler_Foundation	007FDC1A	ATX_COMP_Dottie_VendorFaction					00824D1B	00824D15	ATX_COMP_Dottie_VendorChest	1
00800627	Burn014_HockingHillsStation_Vendor_Neutral	Hocking Hills Vendor Bot	Vendor	00106B07	LvlProtectron	00800624	Burn014_HockingHillsStation_Vendor_Neutral_Faction					00800650	00800623	Burn014_HockingHillsStation_VendorChest_Neutral	1
0080E6A7	zzzBurn_HWT_LVlCritterCat	Janitor	Janitor	000C9AD3	EncCritterCat01Template	00106C31	PlayerFriendFaction								0
0081ACE4	BURN_RE_TravellingDoctore_Doctor	Wandering Doctor	Doctor			0081ACE8	Burn_Doctor_VendorFaction					0081ACE7	0081ACB6	Burn_Doctor_VendorChest_Medicine	1
00824501	LvlSentryBotStrikebreaker_Workshop	Sentry Bot Strikebreaker		0012BC12	LCharSentryBot	00309393	RobotStrikebreakerFaction								0
008244F1	LvlProtectronStrikebreaker_Workshop	Protectron Strikebreaker		00106B07	LvlProtectron	00309393	RobotStrikebreakerFaction								0
008244FC	LvlMrGutsyStrikebreaker_Workshop	Mr. Gutsy Strikebreaker		00146CE3	LCharMrGutsy	00309393	RobotStrikebreakerFaction								0
00824506	LvlAssaultronStrikebreaker_Workshop			00121D51	LCharAssaultron_Normal	00309393	RobotStrikebreakerFaction								0
00828691	zzzBurn_RE_Assualt_ArmoredDeathclaw	Armored Deathclaw		00801010	Burn_EncDeathclaw01_Armored	0005894B	REAssaultFactionFriend								0
008338DA	Burn_HWT_PackBrahmin	Pack Brahmin		00020480	EncBrahmin01Template	000330BB	DomesticAnimalFaction								0
00844095	BURN_HTSettler_FoodVendor	May	May	007F8229	LChar_BURN_GenericHTSettlerFaceMale_Human	00844091	BURN_HTSettlerFoodVendorFaction					00845A70	0084408D	BURN_HTSettler_FoodVendorChest	1
00844096	BURN_HTSettler_GunVendor	Splint	Splint	007F8229	LChar_BURN_GenericHTSettlerFaceMale_Human	00844093	BURN_HTSettlerGunVendorFaction					00845A6E	0084408E	BURN_HTSettler_GunVendorChest	1
00844097	BURN_HTSettler_GeneralVendor	Mac	Mac	007F8229	LChar_BURN_GenericHTSettlerFaceMale_Human	00844092	BURN_HTSettlerGeneralVendorFaction					00845A71	0084408F	BURN_HTSettler_GeneralVendorChest	1
00844094	BURN_HTSettler_ChemVendor	Clark	Clark	007F8229	LChar_BURN_GenericHTSettlerFaceMale_Human	00844090	BURN_HTSettlerChemVendorFaction					00845A6F	0084408C	BURN_HTSettler_ChemVendorChest	1
00897413	Storm_RegionBoss_StormBoss_PartyCrasher	Uninvited Storm Goliath		006D65BA	EncStormBoss	00106C2F	PlayerEnemyFaction								0
008B3C96	ATX_COMP_Actor_Cambot	Cambot		003D7509	LCharEyeBot_Normal	008B4504	ATX_COMP_Cambot_VendorFaction					008F6114	008F6112	ATX_COMP_Cambot_VendorChest	1
