FLST_FormID	FLST_EDID	FLST_FULL	EntryIndex	Entry_Sig	Entry_FormID	Entry_EDID	Entry_FULL
004F7BE2	BabylonReplaceContainerList		254	CONT	00035AD7	PlayerHouse_Ruin_Refrigerator01_Yellow	Refrigerator
004F7BE2	BabylonReplaceContainerList		255	CONT	0035AC81	PostBoxLarge01	Post Box
004F7BE2	BabylonReplaceContainerList		256	CONT	0035AC82	PostBoxLarge02	Post Box
004F7BE2	BabylonReplaceContainerList		257	CONT	0008622A	SanctuaryMailbox_Empty	Mailbox
004F7BE2	BabylonReplaceContainerList		258	CONT	0014419E	CambridgeConstructionLunchbox	Cooler
004F7BE2	BabylonReplaceContainerList		259	CONT	001820AD	EN05_Loot_DuffleBag_Guns	Duffle Bag
004F7BE2	BabylonReplaceContainerList		260	CONT	0009ADA3	ENz09_Fancy_Cabinet01	Cabinet
004F7BE2	BabylonReplaceContainerList		261	CONT	0010CCE0	ENz09_Fancy_Desk01	Desk
004F7BE2	BabylonReplaceContainerList		262	CONT	003DF407	Fancy_Vanity_Empty	Vanity
004F7BE2	BabylonReplaceContainerList		263	CONT	0038F1B5	FS01_MQ_Warn_MiscResponderContainer	Footlocker
004F7BE2	BabylonReplaceContainerList		264	CONT	002DCAEA	LC006_HalluciGenStorageFreezer	Chemical Storage Refrigerator
004F7BE2	BabylonReplaceContainerList		265	CONT	000863D9	LC162_Loot_Raider_Toolbox_NoWeaponsOrAmmo	Toolbox
004F7BE2	BabylonReplaceContainerList		266	CONT	000863CF	LC162_Loot_Trunk_Vault94_NoWeaponsOrAmmo	Steamer Trunk
004F7BE2	BabylonReplaceContainerList		267	CONT	000863BE	LC162_PlayerHouse_Ruin_BathroomMirror02_NoWeaponsOrAmmo	Mirror
004F7BE2	BabylonReplaceContainerList		268	CONT	00058801	LootPriority_Raider_Safe_Wall	Safe
004F7BE2	BabylonReplaceContainerList		269	CONT	00085FA1	Loot_Trunk_Vault96	Vault Trunk
004F7BE2	BabylonReplaceContainerList		270	CONT	0000000E	CUT_LootBag_Backpack	Loot Bag
004F7BE2	BabylonReplaceContainerList		271	CONT	000BD534	OfficeFileCabinet03_Beige_LootPrewar	File Cabinet
004F7BE2	BabylonReplaceContainerList		272	CONT	00054837	PlayerHouse_Dresser02	Dresser
004F7BE2	BabylonReplaceContainerList		273	CONT	0035AC80	PostBoxSmall02	Post Box
004F7BE2	BabylonReplaceContainerList		274	CONT	003DB3FA	RSVP02_Container_Corpse_Brahmin	Brahmin
004F7BE2	BabylonReplaceContainerList		275	CONT	001A3206	SFM01_Glow_SiliconStorageContainer	Silicon Storage
004F7BE2	BabylonReplaceContainerList		276	CONT	000115CE	SFS01_Brew_BoilerContainer	Boiler
004F7BE2	BabylonReplaceContainerList		277	CONT	000115CF	SFS01_Brew_DispenserContainer	Dispenser
004F7BE2	BabylonReplaceContainerList		278	CONT	00345A47	Test_Loot_FootLocker_10mm	Footlocker
004F7BE2	BabylonReplaceContainerList		279	CONT	0010AEF7	WhiteSpring_Fancy_Dresser_Black	Dresser
004F7BE2	BabylonReplaceContainerList		280	CONT	003CD0EA	RSVP02_Container_Pantry	Locked Pantry
004F7BE2	BabylonReplaceContainerList		281	CONT	0031227D	ENz09_LootPrewar_Safe	Safe
004F7BE2	BabylonReplaceContainerList		282	CONT	00165606	FF06_Feed_Container	Ingredient Hopper
004F7BE2	BabylonReplaceContainerList		283	CONT	0005E6D6	FSZ01_LootCache	Metal Box
004F7BE2	BabylonReplaceContainerList		284	CONT	00365CE0	CUT_LC052_WorkshopCollectorSteel_Grafton	Steel Deposit
004F7BE2	BabylonReplaceContainerList		285	CONT	000863F1	LC162_Loot_Medkit_Chems_Dirty_NoWeaponsOrAmmo	First Aid
004F7BE2	BabylonReplaceContainerList		286	CONT	000863DF	LC162_LootPrewar_Medkit_Wall_NoWeaponsOrAmmo	First Aid
004F7BE2	BabylonReplaceContainerList		287	CONT	000863BF	LC162_OfficeFileCabinet03_Steel_NoWeaponsOrAmmo	File Cabinet
004F7BE2	BabylonReplaceContainerList		288	CONT	00086369	LC162_Vault_Desk_L_NoWeaponsOrAmmo	Vault Desk
004F7BE2	BabylonReplaceContainerList		289	CONT	001820A9	EN05_Footlocker	Footlocker
004F7BE2	BabylonReplaceContainerList		290	CONT	000AE536	LootPrewar_Office_Desk_01_Steel	Desk
004F7BE2	BabylonReplaceContainerList		291	CONT	003DF413	LootPrewar_Suitcase_Clothes_Aqua_Clean_Empty	Suitcase
004F7BE2	BabylonReplaceContainerList		292	CONT	001504FD	LootPrewar_TrunkSilver_Empty	Footlocker
004F7BE2	BabylonReplaceContainerList		293	CONT	002E6692	MTNS01_CircuitryPanel	Circuitry Panel
004F7BE2	BabylonReplaceContainerList		294	CONT	0035AC84	PostBoxSmall03	Post Box
004F7BE2	BabylonReplaceContainerList		295	CONT	001E7DA4	QAWeaponChest	All Weapons
004F7BE2	BabylonReplaceContainerList		296	CONT	0012C39C	SF05_ReturnToNormalcy_MannequinFemale01	Mannequin
004F7BE2	BabylonReplaceContainerList		297	CONT	001849F0	SFL02_Track_NariBackpack	Nari's Backpack
004F7BE2	BabylonReplaceContainerList		298	CONT	00386096	SFM04_Organic_DeathclawNest	Deathclaw Nest
004F7BE2	BabylonReplaceContainerList		299	CONT	0010D235	SFM04_Organic_PotassiumStorageContainer	Potassium Storage
004F7BE2	BabylonReplaceContainerList		300	CONT	00081FE2	SFM04_Organic_TEMPContainer	Cooler
004F7BE2	BabylonReplaceContainerList		301	CONT	0033A7B6	CargotbotWreckage	Cargobot Wreckage
004F7BE2	BabylonReplaceContainerList		302	CONT	0008E0DF	WhiteSpring_Fancy_Dresser_Vanilla	Dresser
004F7BE2	BabylonReplaceContainerList		303	CONT	0007850F	76MattDAliasHoldingChest	Locker
004F7BE2	BabylonReplaceContainerList		304	CONT	003EBB79	BoSZ04_MissionContainer	Mission 099-01 Supplies
004F7BE2	BabylonReplaceContainerList		305	CONT	004E5BB9	CB04_LootPrewar_Safe_Wall	Safe
004F7BE2	BabylonReplaceContainerList		306	CONT	004ECF0B	CB04_Reward_LootPrewar_Safe	Safe
004F7BE2	BabylonReplaceContainerList		307	CONT	0033CE9A	CB04_SaboteurHideout_LootPrewar_Office_Desk_01_Beige	Desk
004F7BE2	BabylonReplaceContainerList		308	CONT	00111CB7	DLC05WorkshopWeaponStand01	Heavy Weapon Stand
004F7BE2	BabylonReplaceContainerList		309	CONT	001127E7	DLC06PlayerHouse_Clean_WetBar01	Cabinet
004F7BE2	BabylonReplaceContainerList		310	CONT	0016B532	ENs02_LureChest	
004F7BE2	BabylonReplaceContainerList		311	CONT	0009ADBE	ENz09_Fancy_Desk01_Deposit	Whitespring Desk
004F7BE2	BabylonReplaceContainerList		312	CONT	0031227E	ENz09_LootPrewar_Safe_Floor	Safe
004F7BE2	BabylonReplaceContainerList		313	CONT	0033F7CF	CUT_FF05_Balance_AmySkeleton	Corpse
004F7BE2	BabylonReplaceContainerList		314	CONT	00189142	FFZ10_Light_Container	Lighthouse Lamp
004F7BE2	BabylonReplaceContainerList		315	CONT	003EBE69	LC044_TavernFootLocker	Footlocker
004F7BE2	BabylonReplaceContainerList		316	CONT	003BE6D1	FlipCardSignManager_CounterContainer	Flip Card Counts Items
004F7BE2	BabylonReplaceContainerList		317	CONT	0037084B	CUT_FS_JacobSkeleton	Jacob's Remains
004F7BE2	BabylonReplaceContainerList		318	CONT	004ED4D1	GQ_10_VendorChest_Travelling_Workshops	Locker
004F7BE2	BabylonReplaceContainerList		319	CONT	0015DBC4	HighTechCubicle01	Desk
004F7BE2	BabylonReplaceContainerList		320	CONT	0015DBC5	HighTechCubicle02	Desk
004F7BE2	BabylonReplaceContainerList		321	CONT	003BABEC	LC006_MetalBoxWithRupturedGasCanisters	Metal Box
004F7BE2	BabylonReplaceContainerList		322	CONT	003C17F7	LC019_CamdenPark_VendorChest_Responders	
004F7BE2	BabylonReplaceContainerList		323	CONT	004ECFBC	LC022_InfirmaryChemSafe	Infirmary Safe
004F7BE2	BabylonReplaceContainerList		324	CONT	003C17E9	LC023_Charleston_VendorChest_Responders	
004F7BE2	BabylonReplaceContainerList		325	CONT	003C4228	LC043_RefrigeratorChems	Refrigerator
004F7BE2	BabylonReplaceContainerList		326	CONT	003DB455	LC044_Flatwoods_VendorChest_Responders	
004F7BE2	BabylonReplaceContainerList		327	CONT	003E9251	LC050_LootPrewar_Safe_Wall	Safe
004F7BE2	BabylonReplaceContainerList		328	CONT	003C17F8	LC051_Grafton_VendorChest_Responders	
004F7BE2	BabylonReplaceContainerList		329	CONT	0037D93E	LC060_WhitespringVendorChest_ArmorHuntingSupplies	
004F7BE2	BabylonReplaceContainerList		330	CONT	0037D948	LC060_WhitespringVendorChest_ArtGallery	
004F7BE2	BabylonReplaceContainerList		331	CONT	0037D940	LC060_WhitespringVendorChest_ChildrensStore	
004F7BE2	BabylonReplaceContainerList		332	CONT	0037D936	LC060_WhitespringVendorChest_ClothingCasual	
004F7BE2	BabylonReplaceContainerList		333	CONT	0037D934	LC060_WhitespringVendorChest_ClothingFormal	
004F7BE2	BabylonReplaceContainerList		334	CONT	0037D91C	LC060_WhitespringVendorChest_DiningRoom	
004F7BE2	BabylonReplaceContainerList		335	CONT	0037D942	LC060_WhitespringVendorChest_GourmetFood	
004F7BE2	BabylonReplaceContainerList		336	CONT	0037D944	LC060_WhitespringVendorChest_GourmetRecipes	
004F7BE2	BabylonReplaceContainerList		337	CONT	0037D93A	LC060_WhitespringVendorChest_JewelryAndAccessories	
004F7BE2	BabylonReplaceContainerList		338	CONT	0037D925	LC060_WhitespringVendorChest_LobbyBar	
004F7BE2	BabylonReplaceContainerList		339	CONT	0037D93C	LC060_WhitespringVendorChest_Newsstand	
004F7BE2	BabylonReplaceContainerList		340	CONT	0037D92D	LC060_WhitespringVendorChest_Pharmacy	
004F7BE2	BabylonReplaceContainerList		341	CONT	0037D92A	LC060_WhitespringVendorChest_SodaFountain	
004F7BE2	BabylonReplaceContainerList		342	CONT	0037D947	LC060_WhitespringVendorChest_SurvivalTraining	
004F7BE2	BabylonReplaceContainerList		343	CONT	0037D938	LC060_WhitespringVendorChest_WeaponsAntiqueArms	
004F7BE2	BabylonReplaceContainerList		344	CONT	003C17F9	LC062_HarpersFerry_VendorChest_FreeStates	
004F7BE2	BabylonReplaceContainerList		345	CONT	003C17FA	LC096_MorgantownAirport_VendorChest_Responders	
004F7BE2	BabylonReplaceContainerList		346	CONT	003C2501	LC097_LootPrewar_Safe	Hornwright HQ - Exec. R. Vargas' Safe
004F7BE2	BabylonReplaceContainerList		347	CONT	003C17FB	LC150_TopOfTheWorld_VendorChest_Raiders	
004F7BE2	BabylonReplaceContainerList		348	CONT	000863E4	LC162_Loot_Medkit_Chems_Wall_Dirty_NoWeaponsOrAmmo	First Aid
004F7BE2	BabylonReplaceContainerList		349	CONT	000863DD	LC162_Loot_Raider_Safe_Wall_Boss_NoWeaponsOrAmmo	Wall Safe
004F7BE2	BabylonReplaceContainerList		350	CONT	00086374	LC162_LootPrewar_Cabinet_Garage_04_NoWeaponsOrAmmo	Cabinet
004F7BE2	BabylonReplaceContainerList		351	CONT	000863C0	LC162_OfficeFileCabinet03_Beige_Vault_NoWeaponsOrAmmo	File Cabinet
004F7BE2	BabylonReplaceContainerList		352	CONT	000863BD	LC162_PlayerHouse_Ruin_Refrigerator01_Yellow_NoWeaponsOrAmmo	Refrigerator
004F7BE2	BabylonReplaceContainerList		353	CONT	003C17FC	LC170_Watoga_VendorChest_BoS	
004F7BE2	BabylonReplaceContainerList		354	CONT	00081DE3	Loot_Trunk_Vault63	Vault Trunk
004F7BE2	BabylonReplaceContainerList		355	CONT	00081DE5	Loot_Trunk_Vault65	Vault Trunk
004F7BE2	BabylonReplaceContainerList		356	CONT	00081DD6	Loot_Trunk_Vault76	Vault Trunk
004F7BE2	BabylonReplaceContainerList		357	CONT	0027FEE2	Loot_Trunk_Vault94_1	Steamer Trunk
004F7BE2	BabylonReplaceContainerList		358	CONT	0032E1E8	Loot_Trunk_VaultTecUniversity	Steamer Trunk
004F7BE2	BabylonReplaceContainerList		359	CONT	0022B4A2	LootPrewar_Cooler_Empty	Cooler
004F7BE2	BabylonReplaceContainerList		360	CONT	003EB697	LunchPail_NewRiverGorgeBridge	Lunch Pail
004F7BE2	BabylonReplaceContainerList		361	CONT	001D4A72	MagazineRackContainer02	Magazine Rack
004F7BE2	BabylonReplaceContainerList		362	CONT	00047291	ModernDomesticDresser01DirtyNoName	
004F7BE2	BabylonReplaceContainerList		363	CONT	0008FFE4	ModifiedDistillerDoor	
004F7BE2	BabylonReplaceContainerList		364	CONT	003DF3AD	MSilo_HoldingContainer	Metal Box
004F7BE2	BabylonReplaceContainerList		365	CONT	002F0329	MTNL01_MargiesBackpack	Margie's Backpack
004F7BE2	BabylonReplaceContainerList		366	CONT	002F033F	MTNL01_Rosalynn_Footlocker	Footlocker
004F7BE2	BabylonReplaceContainerList		367	CONT	005182F9	MTNS05_MetalBox	Metal Box
004F7BE2	BabylonReplaceContainerList		368	CONT	0007D4EA	MTR06_HoldingChest	Chest
004F7BE2	BabylonReplaceContainerList		369	CONT	0018E999	MTR08_DrillMachineContainer	Ore Container
004F7BE2	BabylonReplaceContainerList		370	CONT	00358066	MTRZ05_VendingChest_QuestSpecific	Lucky Strike Map Container
004F7BE2	BabylonReplaceContainerList		371	CONT	002A268B	MTRz_Container	DO NOT DELETE
004F7BE2	BabylonReplaceContainerList		372	CONT	003EB69C	NewRiverGorgeBridgeMaintenance_BackPackStrapless	Backpack
004F7BE2	BabylonReplaceContainerList		373	CONT	00091403	PlayerHouse_Washer01	
004F7BE2	BabylonReplaceContainerList		374	CONT	0038E59C	POI238_PrisonerWoodCrate	Prisoner Crate
004F7BE2	BabylonReplaceContainerList		375	CONT	0031D785	PortableWorkshop_NoLogos	
004F7BE2	BabylonReplaceContainerList		376	CONT	0035AC83	PostBoxLarge03	Post Box
004F7BE2	BabylonReplaceContainerList		377	CONT	003E1E07	PowerBox_Container	
004F7BE2	BabylonReplaceContainerList		378	CONT	001E7DA2	QAArmorChest	All Armor
004F7BE2	BabylonReplaceContainerList		379	CONT	001E7DA6	QABookChest	All Books
004F7BE2	BabylonReplaceContainerList		380	CONT	001E7DC8	QAConsumableChest	All Consumables
004F7BE2	BabylonReplaceContainerList		381	CONT	001E7DA9	QAHolotapeGamesChest	Holotape Games
004F7BE2	BabylonReplaceContainerList		382	CONT	001E7DAF	QAHolotapesChest	Holotapes
004F7BE2	BabylonReplaceContainerList		383	CONT	001E7DC9	QAMiscComponentChest	All Misc. Compent Items
004F7BE2	BabylonReplaceContainerList		384	CONT	001E7DC6	QAScrapChest	All Scrap
004F7BE2	BabylonReplaceContainerList		385	CONT	0032CE26	QAVendorChest	
004F7BE2	BabylonReplaceContainerList		386	CONT	00353190	test_QAWeightMaxTestChest100	Max Weight Hundred
004F7BE2	BabylonReplaceContainerList		387	CONT	0035318F	test_QAWeightMaxTestChest50	Max Weight Fifty
004F7BE2	BabylonReplaceContainerList		388	CONT	0008C8D2	ResourceGeneratorContainer	
004F7BE2	BabylonReplaceContainerList		389	CONT	003B56E9	RSVP01_Container_Backpack_TestingKit	Kesha McDermott's Backpack
004F7BE2	BabylonReplaceContainerList		390	CONT	003DCCC4	RSVP02_Container_Safe	Mayor's Safe
004F7BE2	BabylonReplaceContainerList		391	CONT	003CD0EB	RSVP02_Container_Stash	Delbert's Stash
004F7BE2	BabylonReplaceContainerList		392	CONT	004F67D0	RSVP03_Container_Safe_Miguel	Safe
004F7BE2	BabylonReplaceContainerList		393	CONT	003E98C9	RSVP03_Container_Stash	Basic Camping Supplies
004F7BE2	BabylonReplaceContainerList		394	CONT	003E98CA	RSVP03_Container_Tent	Tent
004F7BE2	BabylonReplaceContainerList		395	CONT	001134D7	POST_WorkshopDLC04_NukaBottleRack	Nuka-Cola Display Rack
004F7BE2	BabylonReplaceContainerList		396	CONT	000AEBB6	SanctuaryMailbox	Mailbox
004F7BE2	BabylonReplaceContainerList		397	CONT	0012C39B	SF05_ReturnToNormalcy_MannequinMale01	Mannequin
004F7BE2	BabylonReplaceContainerList		398	CONT	0012D567	SF05_ReturnToNormalcy_MannequinMale02	Mannequin
004F7BE2	BabylonReplaceContainerList		399	CONT	0000899E	CUT_SF08_SuicideRun_BarnesBody	Ranger Barnes' Body
004F7BE2	BabylonReplaceContainerList		400	CONT	001336EB	SFL02_Track_SignalboosterContainer	Supplies
004F7BE2	BabylonReplaceContainerList		401	CONT	001A3214	SFM01_Glow_AluminumStorageContainer	Aluminum Storage
004F7BE2	BabylonReplaceContainerList		402	CONT	0012D3D8	SFM01_Glow_Cooler	Cooler
004F7BE2	BabylonReplaceContainerList		403	CONT	001A3219	SFM01_Glow_OxygenStorageContainer	Oxygen Storage
004F7BE2	BabylonReplaceContainerList		404	CONT	0004FAFA	SFM04_Organic_Backpack	Backpack
004F7BE2	BabylonReplaceContainerList		405	CONT	001156F3	SFM04_Organic_NitrogenStorageContainer	Nitrogen Storage
004F7BE2	BabylonReplaceContainerList		406	CONT	0010D237	SFM04_Organic_PhosphorousStorageContainer	Phosphorous Storage
004F7BE2	BabylonReplaceContainerList		407	CONT	00011993	test_SFS01_Brew_TestCooler	Test Cooler
004F7BE2	BabylonReplaceContainerList		408	CONT	003904A4	SFS02_Play_MiscHavenContainer	File Cabinet
004F7BE2	BabylonReplaceContainerList		409	CONT	00389A84	SFS02_Play_MiscRobCoDesk	Desk
004F7BE2	BabylonReplaceContainerList		410	CONT	004E1F46	TestChest_Caps100	Test Chest with 100 caps
004F7BE2	BabylonReplaceContainerList		411	CONT	001DCD98	DebugCorrieContainer	Test Ingredients
004F7BE2	BabylonReplaceContainerList		412	CONT	00284249	DebugCorrieCooler	Test Cooler
004F7BE2	BabylonReplaceContainerList		413	CONT	00396BB9	DebugKurtFilteredContainer01	Guns Only (keywords)
004F7BE2	BabylonReplaceContainerList		414	CONT	00396BBB	DebugKurtFilteredContainer02	Scavenge Only (components)
004F7BE2	BabylonReplaceContainerList		415	CONT	00396BBD	DebugKurtFilteredContainer03	Shotguns Only (items list)
004F7BE2	BabylonReplaceContainerList		416	CONT	003E0CAF	TestLoot_AmmoBox	Ammo Box
004F7BE2	BabylonReplaceContainerList		417	CONT	00368DAF	TestQAArmorRecipe	Armor Recipes
004F7BE2	BabylonReplaceContainerList		418	CONT	00368DB1	TestQAMiscRecipe	Ammo & Misc Recipes
004F7BE2	BabylonReplaceContainerList		419	CONT	00368DB0	TestQASurvivalRecipe	Survival Recipes
004F7BE2	BabylonReplaceContainerList		420	CONT	00368DAE	TestQAWeaponRecipe	Weapon Recipes
004F7BE2	BabylonReplaceContainerList		421	CONT	0010C1E4	TestSmokeContainerObj	Test Smoke Container
004F7BE2	BabylonReplaceContainerList		422	CONT	003C4023	TestSmokeQuest28MetalBox	Metal Box
004F7BE2	BabylonReplaceContainerList		423	CONT	00484FE8	TW007_LootPrewar_Safe_Floor	Security Office Safe
004F7BE2	BabylonReplaceContainerList		424	CONT	0022838F	CUT_TW007_OtisPikeSkeleton_Container	Otis Pike
004F7BE2	BabylonReplaceContainerList		425	CONT	000134DC	VSTempResourceCollectorContainer	Resource Collector
004F7BE2	BabylonReplaceContainerList		426	CONT	003C4115	zzz_Loot_Babylon_High	Large Supply Crate
004F7BE2	BabylonReplaceContainerList		427	CONT	003C4114	Loot_Babylon_Med	Medium Supply Crate
004F7BE2	BabylonReplaceContainerList		428	CONT	002E662C	Sack_Semifull01	Sack
004F7BE2	BabylonReplaceContainerList		429	CONT	003C3E17	zzz_Loot_Babylon_Low	Small Supply Crate
004F7BE2	BabylonReplaceContainerList		430	CONT	00018425	IsolatedCabin_LootPrewar_Suitcase_Clothes_Clean	Suitcase
004F7BE2	BabylonReplaceContainerList		431	CONT	0052EE45	Loot_Tent	Tent
004F7BE2	BabylonReplaceContainerList		432	CONT	002BA1F5	LC096_Quarantine_Loot_Raider_Safe	Safe
004F7BE2	BabylonReplaceContainerList		433	CONT	00534BBB	Loot_Raider_TrunkSilver_BossPOI	Steamer Trunk
004F7BE2	BabylonReplaceContainerList		434	CONT	00534BBC	Loot_IndustrialTrunk_BossPOI	Industrial Trunk
004F7BE2	BabylonReplaceContainerList		435	CONT	00534BB9	Loot_Raider_TrunkMilitary_BossPOI	Trunk
004F7BE2	BabylonReplaceContainerList		436	CONT	002BA1DB	LC095_Fancy_Desk01	Desk
004F7BE2	BabylonReplaceContainerList		437	CONT	002C6159	Loot_ToolboxLarge_Grey	Large Toolbox
004F7BE2	BabylonReplaceContainerList		438	CONT	002C6152	Loot_Toolbox_Grey	Toolbox
004F7BE2	BabylonReplaceContainerList		439	CONT	0050FD06	OverseersCamp_Toolbox	Toolbox
004F7BE2	BabylonReplaceContainerList		440	CONT	00511B95	MQ_OverseerCacheContainer_08_CampVenture	Overseer's Cache
004F7BE2	BabylonReplaceContainerList		441	CONT	00511B97	MQ_OverseerCacheContainer_07_Charleston	Overseer's Cache
004F7BE2	BabylonReplaceContainerList		442	CONT	00511B8A	MQ_OverseerCacheContainer_06_FreeStates	Overseer's Cache
004F7BE2	BabylonReplaceContainerList		443	CONT	00511B88	MQ_OverseerCacheContainer_02_Flatwoods	Overseer's Cache
004F7BE2	BabylonReplaceContainerList		444	CONT	00511B8C	MQ_OverseerCacheContainer_09_Allegheny	Overseer's Cache
004F7BE2	BabylonReplaceContainerList		445	CONT	00511B87	MQ_OverseerCacheContainer_10_CampMcClintock	Overseer's Cache
004F7BE2	BabylonReplaceContainerList		446	CONT	00511B89	MQ_OverseerCacheContainer_05_TopOfTheWorld	Overseer's Cache
004F7BE2	BabylonReplaceContainerList		447	CONT	00511B8B	MQ_OverseerCacheContainer_11_Defiance	Overseer's Cache
004F7BE2	BabylonReplaceContainerList		448	CONT	00511B8F	MQ_OverseerCacheContainer_X1_MonongahNukeSilo	Overseer's Cache
004F7BE2	BabylonReplaceContainerList		449	CONT	00511B91	MQ_OverseerCacheContainer_X2_Grafton	Overseer's Cache
004F7BE2	BabylonReplaceContainerList		450	CONT	00511B92	MQ_OverseerCacheContainer_X5_SpruceKnobNukeSilo	Overseer's Cache
004F7BE2	BabylonReplaceContainerList		451	CONT	00511B8D	MQ_OverseerCacheContainer_X4_SugarGrove	Overseer's Cache
004F7BE2	BabylonReplaceContainerList		452	CONT	00511B8E	MQ_OverseerCacheContainer_04_Firehouse	Overseer's Cache
004F7BE2	BabylonReplaceContainerList		453	CONT	00511B90	MQ_OverseerCacheContainer_03_Morgantown	Overseer's Cache
004F7BE2	BabylonReplaceContainerList		454	CONT	00130EEC	MQ_OverseerCacheContainer_01_OverseersCamp	Overseer's Cache
004F7BE2	BabylonReplaceContainerList		455	CONT	003D4B05	LootPrewar_WoodCrate_Brown	Wooden Crate
004F7BE2	BabylonReplaceContainerList		456	CONT	0043E66E	RSVP00_LootPrewar_Cooler	Cooler
004F7BE2	BabylonReplaceContainerList		457	CONT	0050EAFA	FF20_ResponderCache_Safe01	Responder Cache
004F7BE2	BabylonReplaceContainerList		458	CONT	0048FB19	FF20_ResponderCache_Safe02	Responder Cache
004F7BE2	BabylonReplaceContainerList		459	CONT	0048FB1A	FF20_ResponderCache_Safe03	Responder Cache
004F7BE2	BabylonReplaceContainerList		460	CONT	0043E671	RSVP00_Loot_Raider_Cooler	Cooler
004F7BE2	BabylonReplaceContainerList		461	CONT	0043E66F	RSVP00_LootPriority_FootLocker	Footlocker
004F7BE2	BabylonReplaceContainerList		462	CONT	0043E66D	RSVP00_Mailbox_Rustic02_Container	Mailbox
004F7BE2	BabylonReplaceContainerList		463	CONT	0043E670	RSVP01_Mailbox_Rustic01_Container	Mailbox
004F7BE2	BabylonReplaceContainerList		464	CONT	002C6160	LootPrewar_Toolcase_Grey	Tool Case
004F7BE2	BabylonReplaceContainerList		465	CONT	00534BB7	LootPrewar_Trunk_BossPOI	Steamer Trunk
004F7BE2	BabylonReplaceContainerList		466	CONT	0043CC41	Loot_CorpseYaoGuaiContainer	Yao Guai Corpse
004F7BE2	BabylonReplaceContainerList		467	CONT	002C615D	Loot_ToolChest_Grey	Tool Chest
004F7BE2	BabylonReplaceContainerList		468	CONT	00534BBA	LootPrewar_TrunkMilitary_BossPOI	Trunk
004F7BE2	BabylonReplaceContainerList		469	CONT	004504FD	BMO_BunkerNote06_GuardNote01_LootPrewar_Cooler	Cooler
004F7BE2	BabylonReplaceContainerList		470	CONT	004504FF	BMO_BunkerKey03_NukaCola_01_LootPriorityPrewar_WoodCrate	Wooden Crate
004F7BE2	BabylonReplaceContainerList		471	CONT	003D7BBE	MetalBox_FoodSupplies	Metal Box
004F7BE2	BabylonReplaceContainerList		472	CONT	003D7F23	Golf_Bag01_NoGolfClubsDUPLICATE000	Golf Bag
004F7BE2	BabylonReplaceContainerList		473	CONT	00523E0B	LootPrewar_Fancy_Curio01_Empty	Curio
004F7BE2	BabylonReplaceContainerList		474	CONT	00523E0A	OfficeDesk01_Beige_Empty	Desk
004F7BE2	BabylonReplaceContainerList		475	CONT	00523E0C	OfficeFileCabinet03_Beige_Empty	File Cabinet
004F7BE2	BabylonReplaceContainerList		476	CONT	0050C648	EN05_DuffleBag	Duffle Bag
004F7BE2	BabylonReplaceContainerList		477	CONT	00523E0D	OfficeFileCabinet03_Empty	File Cabinet
004F7BE2	BabylonReplaceContainerList		478	CONT	004395D0	LC052_WorkshopCollectorMineralSteelGrafton	Mineral Extractor - Steel
004F7BE2	BabylonReplaceContainerList		479	CONT	004E10EF	LC044_HiddenCacheFootLocker	Hidden Cache
004F7BE2	BabylonReplaceContainerList		480	CONT	003D6127	LC043_RefrigeratorChems_EmptyDUPLICATE000	Refrigerator
004F7BE2	BabylonReplaceContainerList		481	CONT	003D7F3A	LC043_RefrigeratorChems_Empty	Refrigerator
004F7BE2	BabylonReplaceContainerList		482	CONT	002BA1DA	LC095_Bookstore_LootPrewar_Safe_Wall01	Safe
004F7BE2	BabylonReplaceContainerList		483	CONT	002B9D3B	LC167_CargobotWreckage_Arktos	Cargobot Wreckage
00525407	BabylonExcludeList		0	MISC	000DEDED	BottleEmptyWine01	Wine Bottle
00525407	BabylonExcludeList		1	LVLI	0001910F	DONOTUSELPI_PowerArmorFurniture_T45_Partial	
00525407	BabylonExcludeList		2	LVLI	00370645	LPI_76CharGenONLY_Kiosk_10mmAmmo	
00525407	BabylonExcludeList		3	LVLI	00370668	LPI_76CharGenONLY_Kiosk_Glasses	
00525407	BabylonExcludeList		4	LVLI	00370665	LPI_76CharGenONLY_Kiosk_PartyHat	
00525407	BabylonExcludeList		5	LVLI	0037066A	LPI_76CharGenONLY_Kiosk_Pen	
00525407	BabylonExcludeList		6	LVLI	00370628	LPI_76CharGenONLY_Kiosk_RadAway	
00525407	BabylonExcludeList		7	LVLI	0037062A	LPI_76CharGenONLY_Kiosk_RadX	
00525407	BabylonExcludeList		8	LVLI	00370627	LPI_76CharGenONLY_Kiosk_Stimpak	
00525407	BabylonExcludeList		9	LVLI	00370629	LPI_76CharGenONLY_Kiosk_WaterPurified	
00525407	BabylonExcludeList		10	LVLI	003577A5	LPI_76CharGenONLY_Kiosk_Weapon_Melee_Hatchet	
00525407	BabylonExcludeList		11	LVLI	003577A4	LPI_76CharGenONLY_Kiosk_Weapon_Ranged_10mm_SemiAuto	
00525407	BabylonExcludeList		12	LVLI	00067381	LPI_Ammo_10mm	
00525407	BabylonExcludeList		13	LVLI	00067384	LPI_Ammo_38Caliber	
00525407	BabylonExcludeList		14	LVLI	000DB29E	LPI_Ammo_44	
00525407	BabylonExcludeList		15	LVLI	00394254	LPI_Ammo_45Caliber	
00525407	BabylonExcludeList		16	LVLI	00394255	LPI_Ammo_50Cal	
