ALCH_FormID	ALCH_EDID	EffectCount	EffectIndex	MGEF_FormID	MGEF_EDID	MGEF_FULL	EFIT_EffectID	EFIT_Magnitude	EFIT_Area	EFIT_Duration	EFIT_Unknown	MAGG_GLOB_FormID	MAGG_GLOB_EDID	MAGG_GLOB_FULL	DURG_GLOB_FormID	DURG_GLOB_EDID	DURG_GLOB_FULL	EIES_FormID	EIES_EDID	EIES_FULL	CODG_GLOB_FormID	CODG_GLOB_EDID	CODG_GLOB_FULL	CODV_CooldownValue
003D5F35	SwampPlantTastyTofuSoup	5	1	00134836	SURV_Drink_Effect	SURV_Drink_Effect	4	0.000000	0	0		00284962	SURV_Drink_RestoreThirst_Mag_1_Normal											0
003D5F35	SwampPlantTastyTofuSoup	5	2	00026874	SURV_Food_Effect	SURV_Food_Effect	5	5400.000976	0	0		002DBF81	SURV_Food_RestoreHunger_Mag_4_Large_Improved											0
003D5F35	SwampPlantTastyTofuSoup	5	3	0000397E	RestoreHealthFood	Restore Health	1	0.000000	0	25		002DB596	SURV_Food_Heal_Mag_5_VeryLarge		002DB4F2	SURV_Food_Heal_Dur_Standard								0
003D5F35	SwampPlantTastyTofuSoup	5	4	007E8B83	FortifyHealRateFood	Fortify Heal Rate	2	0.000000	0	3600		002DBF9D	SURV_Food_Effect_HealthRegen_Mag_3_High		002DBF93	SURV_Food_Effect_Any_Dur_2_Medium								0
003D5F41	SmokedMirelurkGourmet	5	0	00024056	DamageRadiationEating	Eating: Radiation Damage	1	2.000000	0	0		002DBF8C	SURV_Food_RadiationDamage_Mag_1_Low											0
003D5F41	SmokedMirelurkGourmet	5	1	00026874	SURV_Food_Effect	SURV_Food_Effect	2	0.000000	0	0		002DBF83	SURV_Food_RestoreHunger_Mag_5_VeryLarge_Improved											0
003D5F41	SmokedMirelurkGourmet	5	2	0000397E	RestoreHealthFood	Restore Health	3	0.000000	0	25		004351E4	SURV_Food_Heal_Mag_5_Gourmet		002DB4F2	SURV_Food_Heal_Dur_Standard								0
003D5F41	SmokedMirelurkGourmet	5	3	000469AA	FortifyWaterBreathing	Water Breathing	4	4.000000	0	5400					002DBF94	SURV_Food_Effect_Any_Dur_3_Long								0
003D5F41	SmokedMirelurkGourmet	5	4	00150733	FortifyCarryWeightFood	Fortify Carry Weight Food	5	0.000000	0	5400		002DBFB8	SURV_Food_Effect_FortifyCarryCapacity_Mag_3_High		002DBF94	SURV_Food_Effect_Any_Dur_3_Long								0
003D5F3B	MirelurkAndBloodleafGourmet	5	0	00024056	DamageRadiationEating	Eating: Radiation Damage	1	2.000000	0	0		002DBF8C	SURV_Food_RadiationDamage_Mag_1_Low											0
003D5F3B	MirelurkAndBloodleafGourmet	5	1	00026874	SURV_Food_Effect	SURV_Food_Effect	2	0.000000	0	0		002DBF83	SURV_Food_RestoreHunger_Mag_5_VeryLarge_Improved											0
003D5F3B	MirelurkAndBloodleafGourmet	5	2	0000397E	RestoreHealthFood	Restore Health	3	0.000000	0	25		004351E4	SURV_Food_Heal_Mag_5_Gourmet		002DB4F2	SURV_Food_Heal_Dur_Standard								0
003D5F3B	MirelurkAndBloodleafGourmet	5	3	000469AA	FortifyWaterBreathing	Water Breathing	4	4.000000	0	5400					002DBF94	SURV_Food_Effect_Any_Dur_3_Long								0
003D5F3B	MirelurkAndBloodleafGourmet	5	4	00150737	FortifyResistRadsFood	Radiation Resistance Food	5	0.000000	0	5400		002DBFAC	SURV_Food_Effect_FortifyResistRads_Mag_3_High		002DBF94	SURV_Food_Effect_Any_Dur_3_Long								0
003D5F32	CranberryTastyRelish	5	0	00024056	DamageRadiationEating	Eating: Radiation Damage	4	0.000000	0	0		002DBF8C	SURV_Food_RadiationDamage_Mag_1_Low											0
003D5F32	CranberryTastyRelish	5	1	00026874	SURV_Food_Effect	SURV_Food_Effect	5	0.000000	0	0		002DBF81	SURV_Food_RestoreHunger_Mag_4_Large_Improved											0
003D5F32	CranberryTastyRelish	5	2	0000397E	RestoreHealthFood	Restore Health	1	0.000000	0	25		002DB596	SURV_Food_Heal_Mag_5_VeryLarge		002DB4F2	SURV_Food_Heal_Dur_Standard								0
003D5F32	CranberryTastyRelish	5	3	00211891	FortifyXPBonusFood	Food: Fortify XP Bonus	2	0.100000	0	3600		002DBFC1	SURV_Food_Effect_FortifyXPBonus_Mag_3_High		002DBF93	SURV_Food_Effect_Any_Dur_2_Medium								0
003D5F32	CranberryTastyRelish	5	4	002DBFC4	RestoreActionPointsFood	Restore Action Points Food	3	0.000000	0	25		002DBF9F	SURV_Food_Effect_APRestore_Mag_2_Medium		0037F80F	SURV_Food_Effect_APRestore_Dur_3_Long								0
003D5F2F	CranberryTastyJam	4	0	00024056	DamageRadiationEating	Eating: Radiation Damage	3	0.000000	0	0		002DBF8B	SURV_Food_RadiationDamage_Mag_0_Token											0
003D5F2F	CranberryTastyJam	4	1	00026874	SURV_Food_Effect	SURV_Food_Effect	4	0.000000	0	0		002DBF7F	SURV_Food_RestoreHunger_Mag_3_Medium_Improved											0
003D5F2F	CranberryTastyJam	4	2	0000397E	RestoreHealthFood	Restore Health	1	0.000000	0	25		002DBBEB	SURV_Food_Heal_Mag_4_Large_Improved		002DB4F2	SURV_Food_Heal_Dur_Standard								0
003D5F2F	CranberryTastyJam	4	3	002DBFC7	FortifyResistDamageFood	Fortify Damage Resist Food	2	10.000000	0	3600		002DBFB4	SURV_Food_Effect_FortifyResistDamage_Mag_2_Medium		002DBF93	SURV_Food_Effect_Any_Dur_2_Medium								0
003D5F3E	BlackberryHoneyCrispGourmet	5	0	00024056	DamageRadiationEating	Eating: Radiation Damage	1	0.000000	0	0		002DBF8C	SURV_Food_RadiationDamage_Mag_1_Low											0
003D5F3E	BlackberryHoneyCrispGourmet	5	1	00026874	SURV_Food_Effect	SURV_Food_Effect	2	0.000000	0	0		002DBF82	SURV_Food_RestoreHunger_Mag_5_VeryLarge											0
003D5F3E	BlackberryHoneyCrispGourmet	5	2	0000397E	RestoreHealthFood	Restore Health	3	0.000000	0	25		002DBBEC	SURV_Food_Heal_Mag_5_VeryLarge_Improved		002DB4F2	SURV_Food_Heal_Dur_Standard								0
003D5F3E	BlackberryHoneyCrispGourmet	5	3	002DBFC4	RestoreActionPointsFood	Restore Action Points Food	4	0.000000	0	25		002DBFA0	SURV_Food_Effect_APRestore_Mag_3_High		0037F80F	SURV_Food_Effect_APRestore_Dur_3_Long								0
003D5F3E	BlackberryHoneyCrispGourmet	5	4	002DBFC8	FortifyActionPointRegenFood	+AP Regen Food	5	0.000000	0	5400		002DBFA6	SURV_Food_Effect_APRegen_Mag_3_High		002DBF94	SURV_Food_Effect_Any_Dur_3_Long								0
003D5F37	VenisonWithStarlightBerriesGourmet	4	0	00024056	DamageRadiationEating	Eating: Radiation Damage	1	2.000000	0	0		002DBF8C	SURV_Food_RadiationDamage_Mag_1_Low											0
003D5F37	VenisonWithStarlightBerriesGourmet	4	1	00026874	SURV_Food_Effect	SURV_Food_Effect	2	0.000000	0	0		002DBF83	SURV_Food_RestoreHunger_Mag_5_VeryLarge_Improved											0
003D5F37	VenisonWithStarlightBerriesGourmet	4	2	0000397E	RestoreHealthFood	Restore Health	3	0.000000	0	25		004351E4	SURV_Food_Heal_Mag_5_Gourmet		002DB4F2	SURV_Food_Heal_Dur_Standard								0
003D5F37	VenisonWithStarlightBerriesGourmet	4	3	002DBFC6	FortifyLuckFood	Fortify Luck Food	4	0.000000	0	5400		002DBF97	SURV_Food_Effect_SPECIAL_Mag_3_High		002DBF94	SURV_Food_Effect_Any_Dur_3_Long								0
003A2026	GrannysTea_RSVP02	4	0	00024056	DamageRadiationEating	Eating: Radiation Damage	3	0.000000	0	0		002DBF8C	SURV_Food_RadiationDamage_Mag_1_Low											0
003A2026	GrannysTea_RSVP02	4	1	00134836	SURV_Drink_Effect	SURV_Drink_Effect	4	0.000000	0	0		00284968	SURV_Drink_RestoreThirst_Mag_2_PureWater											0
003A2026	GrannysTea_RSVP02	4	2	0000397E	RestoreHealthFood	Restore Health	1	0.000000	0	10		0037F811	SURV_Food_Heal_Mag_6_NukaCola_Small		003E98EE	SURV_Food_Heal_Dur_Water								0
003A2026	GrannysTea_RSVP02	4	3	007E8B83	FortifyHealRateFood	Fortify Heal Rate	2	0.000000	0	3600		002DBF9C	SURV_Food_Effect_HealthRegen_Mag_2_Medium		002DBF93	SURV_Food_Effect_Any_Dur_2_Medium								0
003A2020	SweetLabradorTea_RSVP02	4	0	00024056	DamageRadiationEating	Eating: Radiation Damage	3	0.000000	0	0		002DBF8C	SURV_Food_RadiationDamage_Mag_1_Low											0
003A2020	SweetLabradorTea_RSVP02	4	1	00134836	SURV_Drink_Effect	SURV_Drink_Effect	4	0.000000	0	0		00284968	SURV_Drink_RestoreThirst_Mag_2_PureWater											0
003A2020	SweetLabradorTea_RSVP02	4	2	002DBFC8	FortifyActionPointRegenFood	+AP Regen Food	1	5.000000	0	3600		002DBFA6	SURV_Food_Effect_APRegen_Mag_3_High		002DBF93	SURV_Food_Effect_Any_Dur_2_Medium								0
003A2020	SweetLabradorTea_RSVP02	4	3	0000397E	RestoreHealthFood	Restore Health	2	0.000000	0	10		0037F811	SURV_Food_Heal_Mag_6_NukaCola_Small		003E98EE	SURV_Food_Heal_Dur_Water								0
003D082A	FloraSpecimen_Failed	3	0	00024056	DamageRadiationEating	Eating: Radiation Damage	2	5.000000	0	0														0
003D082A	FloraSpecimen_Failed	3	1	00134836	SURV_Drink_Effect	SURV_Drink_Effect	3	900.000000	0	0														0
003D082A	FloraSpecimen_Failed	3	2	0007DFE9	SURV_IncreaseDiseaseResistance_Food_Effect	Disease Resistance	1	5.000000	0	1800														0
003D0829	MTNZ03_FormulaB	5	0	002466E6	FortifyStrengthChemEffect	Chem: Fortify Strength	2	3.000000	0	600														0
003D0829	MTNZ03_FormulaB	5	1	002466EB	FortifyPerceptionChemEffect	Chem: Fortify Perception	6	3.000000	0	600														0
003D0829	MTNZ03_FormulaB	5	2	002466E8	FortifyEnduranceChemEffect	Chem: Fortify Endurance	3	3.000000	0	600														0
003D0829	MTNZ03_FormulaB	5	3	00246BF8	FortifyAgilityChemEffect	Chem: Fortify Agility	8	3.000000	0	600														0
003D0829	MTNZ03_FormulaB	5	4	002466EA	FortifyHealthChemEffect	Chem: Fortify Health	5	65.000000	0	600														0
0050B5AA	MTN04_BeerBottleReserve	8	0	00134836	SURV_Drink_Effect	SURV_Drink_Effect	7	900.000000	0	0		00284962	SURV_Drink_RestoreThirst_Mag_1_Normal											0
0050B5AA	MTN04_BeerBottleReserve	8	1	00245EF2	AddictionOddsAlcohol	Chance Addiction Alcohol	8	15.000000	0	0														0
0050B5AA	MTN04_BeerBottleReserve	8	2	00102253	FortifyStrengthAlcohol	Alcohol: Fortify Strength	1	1.000000	0	180														0
0050B5AA	MTN04_BeerBottleReserve	8	3	0018E145	PerkHappyGoLuckyFortifyLuck	Happy-Go-Lucky - Fortify Luck	2	2.000000	0	180														0
0050B5AA	MTN04_BeerBottleReserve	8	4	0018E146	PerkHappyGoLucky02FortifyLuck	Happy-Go-Lucky02 - Fortify Luck	3	3.000000	0	180														0
0050B5AA	MTN04_BeerBottleReserve	8	5	00102252	FortifyCharismaAlcohol	Alcohol: Fortify Charisma	4	1.000000	0	180														0
0050B5AA	MTN04_BeerBottleReserve	8	6	00102254	ReduceIntelligenceAlcohol	Alcohol: Reduce Intelligence	5	1.000000	0	180														0
0050B5AA	MTN04_BeerBottleReserve	8	7	001B5B29	FortifyLuckMagazineLiveLove	Live & Love - Fortify Luck	6	1.000000	0	180														0
0042FEE2	BobbleHead_SmallGuns_Potion	1	0	0000574E	Bobblehead_FortifyDamageBallistic_Effect	Fortify Ballistic Damage	1	20.000000	0	3600					0008FA00	BobbleHead_BuffDurationGlobal								0
0042FEE4	BobbleHead_Sneak_Potion	1	0	0005B393	Bobblehead_FortifySneak_Effect	Fortify Sneak	1	30.000000	0	3600					0008FA00	BobbleHead_BuffDurationGlobal								0
004FE4E4	Magazine_AstonishingTales01_Potion	1	0	002BA574	Magazine_AstonishingTales01Effect	Damage Bonus vs. Mothman	1	15.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
0042FEE6	BobbleHead_Strength_Potion	1	0	00436F73	Bobblehead_FortifyStrength_Effect	Fortify Strength	1	0.000000	0	3600		00026DCB	BobbleHead_SPECIALGlobal		0008FA00	BobbleHead_BuffDurationGlobal								0
004FE4E8	BobbleHead_BigGuns_Potion	1	0	002C962B	Bobblehead_FortifyDamageHeavyGuns_Effect	Fortify Heavy Gun Damage	1	20.000000	0	3600					0008FA00	BobbleHead_BuffDurationGlobal								0
0042FEE8	BobbleHead_Unarmed_Potion	1	0	00028285	Bobblehead_FortifyUnarmedDamage_Effect	Fortify Fists Damage	1	25.000000	0	3600					0008FA00	BobbleHead_BuffDurationGlobal								0
004FE4EA	BobbleHead_Caps_Potion	1	0	0037A25D	BobbleHead_Caps_Effect	BobbleHead_CapsEffect	1	1.000000	0	3600					0008FA00	BobbleHead_BuffDurationGlobal								0
004FE4EC	BobbleHead_Charisma_Potion	1	0	00436F6D	Bobblehead_FortifyCharisma_Effect	Fortify Charisma	1	0.000000	0	3600		00026DCB	BobbleHead_SPECIALGlobal		0008FA00	BobbleHead_BuffDurationGlobal								0
004FE4EE	BobbleHead_Endurance_Potion	1	0	00436F6E	Bobblehead_FortifyEndurance_Effect	Fortify Endurance	1	0.000000	0	3600		00026DCB	BobbleHead_SPECIALGlobal		0008FA00	BobbleHead_BuffDurationGlobal								0
004FE4F0	BobbleHead_EnergyWeapons_Potion	1	0	00005757	Bobblehead_FortifyDamageEnergy_Effect	Fortify Energy Damage	1	20.000000	0	3600					0008FA00	BobbleHead_BuffDurationGlobal								0
004FE4F2	BobbleHead_Explosives_Potion	1	0	00026DAC	Bobblehead_FortifyExplosiveDamage_Effect	Explosive Dmg	1	30.000000	0	3600					0008FA00	BobbleHead_BuffDurationGlobal								0
004FE4F4	BobbleHead_Intelligence_Potion	1	0	00436F6F	Bobblehead_FortifyIntelligence_Effect	Fortify Intelligence	1	0.000000	0	3600		00026DCB	BobbleHead_SPECIALGlobal		0008FA00	BobbleHead_BuffDurationGlobal								0
0042FED2	BobbleHead_Leader_Potion	1	0	00436F70	Bobblehead_FortifyXPBonus_Effect	XP Bonus	1	5.000000	0	3600					0008FA00	BobbleHead_BuffDurationGlobal								0
0042FED4	BobbleHead_LockPicking_Potion	1	0	00026DEA	Bobblehead_FortifyLockpicking_Effect	Fortify Lockpicking	1	30.000000	0	3600					0008FA00	BobbleHead_BuffDurationGlobal								0
004FE4E3	Bobblehead_Agility_Potion	1	0	00436F6B	Bobblehead_FortifyAgility_Effect	Fortify Agility	1	0.000000	0	3600		00026DCB	BobbleHead_SPECIALGlobal		0008FA00	BobbleHead_BuffDurationGlobal								0
0042FED6	BobbleHead_Luck_Potion	1	0	00436F71	Bobblehead_FortifyLuck_Effect	Fortify Luck	1	0.000000	0	3600		00026DCB	BobbleHead_SPECIALGlobal		0008FA00	BobbleHead_BuffDurationGlobal								0
0042FED8	BobbleHead_Medicine_Potion	1	0	00026E6B	Bobblehead_FortifyStimpakHealing_Effect	Stimpak Healing	1	30.000000	0	3600					0008FA00	BobbleHead_BuffDurationGlobal								0
0042FEDA	BobbleHead_Melee_Potion	1	0	0052CFAF	Bobblehead_FortifyDmgMeleeWeapons_Effect	Fortify Melee Weapon Damage	1	20.000000	0	3600					0008FA00	BobbleHead_BuffDurationGlobal								0
0042FEDC	BobbleHead_Perception_Potion	1	0	00436F72	Bobblehead_FortifyPerception_Effect	Fortify Perception	1	0.000000	0	3600		00026DCB	BobbleHead_SPECIALGlobal		0008FA00	BobbleHead_BuffDurationGlobal								0
0042FEDE	BobbleHead_Repair_Potion	2	0	00028192	BobbleHead_Repair_Effect	BobbleHead_RepairEffect	1	30.000000	0	3600					0008FA00	BobbleHead_BuffDurationGlobal								0
0042FEDE	BobbleHead_Repair_Potion	2	1	0052CFB3	Bobblehead_ReducePABatteryDamageRate_Effect	Reduce PA Battery Damage Rate Effect	2	0.300000	0	3600					0008FA00	BobbleHead_BuffDurationGlobal								0
0042FEE0	BobbleHead_Science_Potion	1	0	000281A9	BobbleHead_Science_Effect	BobbleHead_ScienceEffect	1	1.000000	0	3600					0008FA00	BobbleHead_BuffDurationGlobal								0
004303FB	Magazine_GunsAndBullets03_Potion	1	0	00005725	Magazine_FortifyCritDamageBallistic_Effect	Fortify Ballistic Crit Damage	1	0.000000	0	1800		00379173	Magazine_WeaponCritDamageBuff		00009CBC	Magazine_BuffDurationGlobal								0
004303F8	Magazine_GunsAndBullets02_Potion	1	0	00004F9A	Magazine_FortifyCritDamageLaser_Effect	Fortify Laser Crit Damage	1	0.000000	0	1800		00379173	Magazine_WeaponCritDamageBuff		00009CBC	Magazine_BuffDurationGlobal								0
00430394	Magazine_AwesomeTales04_Potion	1	0	0000A229	Magazine_AwesomeTales04_Effect	Fortify Alien Blaster Damage	1	25.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
00430391	Magazine_AwesomeTales03_Potion	3	0	00436F76	Magazine_FortifyHealRate_Effect	Fortify Heal Rate	8	1.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
00430391	Magazine_AwesomeTales03_Potion	3	1	004303B0	Magazine_AwesomeTales03_UIDummyEffect	UI Text Dummy	7	100.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
00430391	Magazine_AwesomeTales03_Potion	3	2	005F26A8	Magazine_FortifyWaterBreathing	Water Breathing	9	4.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
0043038E	Magazine_AwesomeTales02_Potion	1	0	00436F75	Magazine_FortifyDamageVsSuperMutants_Effect	Fortify Damage Vs. Super Mutants	1	0.000000	0	1800		00004654	Magazine_VsEnemyDamageBuff		00009CBC	Magazine_BuffDurationGlobal								0
004303AF	Magazine_AwesomeTales13_Potion	1	0	0000BBC2	Magazine_AwesomeTales13_Effect	Fortify RadAway	1	30.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
004303E5	Magazine_GrognakTheBarbarian09_Potion	1	0	00436F7A	Magazine_FortifyCarryWeight_Effect	Fortify Carry Weight	1	25.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
004303AC	Magazine_AwesomeTales12_Potion	1	0	00007A97	Magazine_ReduceDiseaseChance_Effect	Reduce Disease Chance	1	30.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
004303E2	Magazine_GrognakTheBarbarian08_Potion	1	0	007B11C4	Magazine_FortifyResistCryo_Effect	Fortify Cryo Resist	1	25.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
0043038B	Magazine_AwesomeTales01_Potion	1	0	0018EEFA	Magazine_FortifyDamageVsMirelurks_Effect	Fortify Damage Vs. Mirelurks	1	0.000000	0	1800		00004654	Magazine_VsEnemyDamageBuff		00009CBC	Magazine_BuffDurationGlobal								0
004303DF	Magazine_GrognakTheBarbarian07_Potion	1	0	000090C7	Magazine_GrognakTheBarbarian07_Effect	Magazine_GrognakTheBarbarian07Effect	1	50.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
004303DC	Magazine_GrognakTheBarbarian06_Potion	1	0	00008D14	Magazine_GrognakTheBarbarian06_Effect	Magazine_GrognakTheBarbarian06Effect	1	75.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
004303D9	Magazine_GrognakTheBarbarian05_Potion	1	0	00058D35	Magazine_FortifyDamageVsScorched_Effect	Fortify Damage Vs. Scorched	1	0.000000	0	1800		00004654	Magazine_VsEnemyDamageBuff		00009CBC	Magazine_BuffDurationGlobal								0
004303D6	Magazine_GrognakTheBarbarian04_Potion	1	0	00436F79	Magazine_FortifyCritDamageMelee_Effect	Fortify Melee Crit Damage	1	0.000000	0	1800		00379173	Magazine_WeaponCritDamageBuff		00009CBC	Magazine_BuffDurationGlobal								0
004303D2	Magazine_GrognakTheBarbarian02_Potion	1	0	00007035	Magazine_GrognakTheBarbarian02Effect	Harder to Detect	1	20.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
004303D4	Magazine_GrognakTheBarbarian03_Potion	1	0	00046958	Magazine_FortifyResistPoison_Effect	Fortify Poison Resist	1	25.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
004303D0	Magazine_GrognakTheBarbarian01_Potion	1	0	00436F78	Magazine_FortifyDmgMeleeAll_Effect	Fortify All Melee Damage	1	0.000000	0	1800		00019E38	Magazine_WeaponDamageBuff		00009CBC	Magazine_BuffDurationGlobal								0
004303CE	Magazine_Backwoodsman10_Potion	1	0	00379171	Magazine_Backwoodsman10Effect	Fortify Workshop Turrets	1	50.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
004303E8	Magazine_GrognakTheBarbarian10_Potion	1	0	00436F7B	Magazine_FortifyResistEnergy_Effect	Fortify Energy Resist	1	25.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
004303CB	Magazine_Backwoodsman09_Potion	1	0	00346E9F	Magazine_Backwoodsman09Effect	Reduced Workshop Repair Cost	1	50.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
004303BF	Magazine_Backwoodsman05_Potion	1	0	0018EEF6	Magazine_FortifyDamageVsAnimals_Effect	Fortify Damage Vs. Animals	1	0.000000	0	1800		00004654	Magazine_VsEnemyDamageBuff		00009CBC	Magazine_BuffDurationGlobal								0
004303C5	Magazine_Backwoodsman07_Potion	1	0	0030F5B6	Magazine_Backwoodsman07Effect	Reduce Disease/Poison from Food/Drink	1	50.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
004303C2	Magazine_Backwoodsman06_Potion	1	0	0030F596	Magazine_Backwoodsman06Effect	Magazine_Backwoodsman06Effect	1	50.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
004303C8	Magazine_Backwoodsman08_Potion	1	0	0030F5A1	Magazine_Backwoodsman08Effect	Fortify Hunger/Thirst Healing	1	30.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
004303BC	Magazine_Backwoodsman04_Potion	1	0	002ED842	Magazine_Backwoodsman04Effect	Increased Food from Plants	1	0.000000	0	1800		006BBAC4	Backwoodsman04_Chance_Global		00009CBC	Magazine_BuffDurationGlobal								0
004303A6	Magazine_AwesomeTales10_Potion	1	0	001477A9	Magazine_FortifyDamageScoped_Effect	Fortify Scoped Gun Damage	1	35.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
00430388	Magazine_AstonishingTales05_Potion	1	0	002BA579	Magazine_AstonishingTales05Effect	Damage Bonus vs. Wendigo	1	15.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
004303B9	Magazine_Backwoodsman03_Potion	1	0	0033843D	Magazine_Backwoodsman03Effect	Cheaper Weapon Crafting	1	1.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
00430397	Magazine_AwesomeTales05_Potion	1	0	0000A6C0	Magazine_AwesomeTales05_Effect	Fortify Cryolator Damage	1	25.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
004303A9	Magazine_AwesomeTales11_Potion	1	0	00436F77	Magazine_FortifyDamageVsGhouls_Effect	Fortify Damage Vs. Ghouls	1	0.000000	0	1800		00004654	Magazine_VsEnemyDamageBuff		00009CBC	Magazine_BuffDurationGlobal								0
0043039D	Magazine_AwesomeTales07_Potion	1	0	0003693F	Magazine_FortifyActionPoints_Effect	Fortify Action Points	1	25.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
004303B6	Magazine_Backwoodsman02_Potion	1	0	0030F585	Magazine_Backwoodsman02Effect	Fortify Throwing Weapon Damage	1	50.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
004303A3	Magazine_AwesomeTales09_Potion	1	0	00046958	Magazine_FortifyResistPoison_Effect	Fortify Poison Resist	1	15.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
00430382	Magazine_AstonishingTales03_Potion	1	0	002BA577	Magazine_AstonishingTales03Effect	Damage Bonus vs. Snallygaster	1	15.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
004303A0	Magazine_AwesomeTales08_Potion	1	0	0000B20F	Magazine_AwesomeTales08Effect	Reduce Damage From Robots	1	25.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
004303B3	Magazine_Backwoodsman01_Potion	1	0	0030F584	Magazine_Backwoodsman01Effect	Search Meat from Animals	1	1.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
00430410	Magazine_GunsAndBullets10_Potion	1	0	003789AB	Magazine_FortifyDamageVsLiberators_Effect	Fortify Damage Vs. Liberators	1	15.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
00430385	Magazine_AstonishingTales04_Potion	1	0	002BA578	Magazine_AstonishingTales04Effect	Damage Bonus vs. Flatwoods Alien	1	15.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
0043040D	Magazine_GunsAndBullets09_Potion	1	0	00005736	Magazine_FortifyCritDamagePlasma_Effect	Fortify Plasma Crit Damage	1	0.000000	0	1800		00379173	Magazine_WeaponCritDamageBuff		00009CBC	Magazine_BuffDurationGlobal								0
004303F5	Magazine_GunsAndBullets01_Potion	1	0	00436F7C	Magazine_FortifyDamageVsRobots_Effect	Fortify Damage Vs. Robots	1	0.000000	0	1800		00004654	Magazine_VsEnemyDamageBuff		00009CBC	Magazine_BuffDurationGlobal								0
0043040A	Magazine_GunsAndBullets08_Potion	1	0	0018EEFE	Magazine_FortifyDamageVsYaoGuai_Effect	Fortify Damage Vs. Yao Guai	1	0.000000	0	1800		00004654	Magazine_VsEnemyDamageBuff		00009CBC	Magazine_BuffDurationGlobal								0
0043037F	Magazine_AstonishingTales02_Potion	1	0	002BA576	Magazine_AstonishingTales02Effect	Damage Bonus vs. Grafton Monster	1	15.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
00430407	Magazine_GunsAndBullets07_Potion	1	0	001EFC28	Magazine_GunsAndBullets07Effect	Magazine_GunsAndBullets07Effect	1	10.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
00430404	Magazine_GunsAndBullets06_Potion	2	0	0005B15E	Magazine_FortifyDamageResistNight_Effect	Damage Resist at Night	1	75.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
00430404	Magazine_GunsAndBullets06_Potion	2	1	0043041B	Magazine_GunsAndBullets06_UIDummyEffect	UI Text Dummy	8	75.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
0043039A	Magazine_AwesomeTales06_Potion	1	0	00436F76	Magazine_FortifyHealRate_Effect	Fortify Heal Rate	1	0.200000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
00430401	Magazine_GunsAndBullets05_Potion	1	0	001EFDCB	Magazine_GunsAndBullets05Effect	Magazine_GunsAndBullets05Effect	1	50.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
004303FE	Magazine_GunsAndBullets04_Potion	1	0	001142FC	Magazine_FortifyActionPointRegen_Effect	Fortify AP Regen	1	6.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
00432D45	Magazine_USCovertOps05_Potion	1	0	00436F81	Magazine_FortifyPerception_Effect	Fortify Perception	1	1.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
00432D42	Magazine_USCovertOps04_Potion	1	0	0018EEFB	Magazine_FortifyDamageVsPlayers_Effect	Fortify Damage Vs. Players	1	10.000000	0	1800					00009CBC	Magazine_BuffDurationGlobal								0
