NPC_FormID	NPC_EDID	NPC_FULL	NPC_SHRT	TPLT_FormID	TPLT_EDID	MerchantFaction_FormID	MerchantFaction_EDID	VendorFlags	BuySellList_FormID	BuySellList_EDID	BuySellList_Sig	MerchantContainerRef_FormID	MerchantContainerBase_FormID	MerchantContainerBase_EDID	PlacementCount
0043C423	EN05_Combat_LvlMrGutsy_Boss	Communist Trooper		00146CE3	LCharMrGutsy	0015E040	EN05_CombatBotFaction								0
0049865F	E01B_Herd_BrahminForest	Brahmin		00020480	EncBrahmin01Template	000330BB	DomesticAnimalFaction								0
0049508D	Loot_CorpseBoSSoldier_CombatArmor_MissileEmpty	Brotherhood Corpse		0039CCA0	EncBoSSoldierCorpseTemplate	001479C1	BoSGenericNPCFaction								0
00495083	Loot_CorpseBoSScribeFieldEmpty	Brotherhood Corpse		0039CCA9	Loot_CorpseBoSBase	001479C1	BoSGenericNPCFaction								0
0049508C	MTR08_Loot_CorpseAutoMinerEmpty	Auto-Miner	Auto-Miner	001D77A0	EncProtectronConstruction01	0010A3D6	MTR08_AutoMinerFaction								0
00495085	Loot_CorpseBoSSoldier_PowerArmor_SemiEmpty	Brotherhood Corpse		0039CCA0	EncBoSSoldierCorpseTemplate	001479C1	BoSGenericNPCFaction								0
00495084	Loot_CorpseBoSScribeEngineerEmpty	Brotherhood Corpse		0039CCA9	Loot_CorpseBoSBase	001479C1	BoSGenericNPCFaction								0
004971B9	LvlTurretASAM_PlayerFriendly	Automated Surface to Air Missile	Turret	0043C163	LCharTurretASAM_Normal	0010D85B	ASAM_Faction								0
00481F11	RE_ObjectDWD01_EncMrHandy	Mr. Squeeze		00157C9A	LvlMrHandy_Standard	00481F0D	RE_ObjectDWD01_Faction					0045CB9C	0045CB9B	RE_ObjectDWD01_VendorChest_General	1
0045EC26	RE_SceneCMB02_Brahmin	Brahmin		00020480	EncBrahmin01Template	000330BB	DomesticAnimalFaction								0
0046DBE1	LvlAlbinoRadStag	Albino Radstag	Radstag	00090E56	LCharCritterRadStag	003F2DC6	AlbinoRadstagFaction								0
003EC2AD	P02T_MarshallFetchQuest_Ernesto	Ernesto		00157C9D	LCharMrHandy_Standard	00106C31	PlayerFriendFaction								0
003EC5C8	DELETED_UD001_LvlMainTurretBubble	Machine Gun Turret	Turret	00111321	LCharTurretBubble_Normal	00106C31	PlayerFriendFaction								0
003EC5B3	UD001_LvlMainTurretTripodMounted_NonHostileRepairable	Machinegun Turret Mk I	Turret	00116667	LCharTurretTripodMounted_Normal	00106C31	PlayerFriendFaction								0
003EC5D8	_DELETE_LvlMainTurretBubble	Machinegun Turret Mk I	Turret	00111321	LCharTurretBubble_Normal	00106C31	PlayerFriendFaction								0
003F878E	LGV01_MoleMiner	Purveyor Murmrgh	Murmrgh			003FEC8D	LGV01_MoleMiner_VendorFaction					0059A658	003FEC8C	LGV01_MoleMiner_VendorChest	1
003FBC03	W05_Raider_Molly	Molly	Molly	005A1FE1	LCharRaider_Crater	004270EE	W05_Molly_Vendor_Raiders_Faction					004270EA	004270E8	W05_Raiders_VendorChest_Molly	1
003FBC06	W05_Raider_AeRi	Ae-Ri	Ae-Ri			004270E9	W05_AeRi_Vendor_Raiders_Faction					004270EC	004270E6	W05_Raiders_VendorChest_AeRi	1
003FBC05	W05_Raider_Raf	Raf	Raf	00022E48	LCharRaider	004270ED	W05_Raf_Vendor_Raiders_Faction					004270EB	004270E7	W05_Raiders_VendorChest_Raf	1
00405EA1	W05_Wayward_Duchess	Duchess				0042B13A	W05_Wayward_VendorFaction_Duchess					0042B140	0042B139	W05_Wayward_VendorChest_Duchess	4
0040D4C5	W05_Raider_Chompkins	Chompkins	Chompkins	00230793	EncGuardDogTemplate	00106C31	PlayerFriendFaction								0
004102B6	CUT_LC060_WhitespringVendor_Neutral	Vendor Bot Neutral	Vendor	0037A28F	LvlProtectronWatogaGovt	001FC69F	WhitespringFaction								0
004102B5	CUT_LC060_WhitespringVendor_BoS	Vendor Bot BoS	Phoenix	00106B07	LvlProtectron	001FC69F	WhitespringFaction								0
004102B8	CUT_LC060_WhitespringVendor_Responders	Vendor Bot Responders	Mack	00090659	LvlProtectronResponderMedic	001FC69F	WhitespringFaction								0
004102B9	CUT_LC060_WhitespringVendor_FreeStates	Vendor Bot Free States	Wallace	00106B07	LvlProtectron	001FC69F	WhitespringFaction								0
004102B7	CUT_LC060_WhitespringVendor_Raiders	Vendor Bot Raider	Vendor	00106B07	LvlProtectron	001FC69F	WhitespringFaction								0
004124AD	LC060_WhitespringVendor_BoS	Brotherhood Vendor		00106B07	LvlProtectron	004124A7	LC060_WhitespringVendor_BoS_Faction					00629E02	004102AB	LC060_WhitespringVendorChest_BoS	1
004124AE	LC060_WhitespringVendor_Neutral	Shopping Mall Vendor		0037A28F	LvlProtectronWatogaGovt	004124AA	LC060_WhitespringVendor_Neutral_Faction					00629E0C	004102AF	LC060_WhitespringVendorChest_Neutral	1
004124B0	LC060_WhitespringVendor_Responders	Responders Vendor		00090659	LvlProtectronResponderMedic	004124AC	LC060_WhitespringVendor_Responders_Faction					00629E10	004102AC	LC060_WhitespringVendorChest_Responders	1
004124AF	LC060_WhitespringVendor_Raiders	Raiders Vendor		00106B07	LvlProtectron	004124AB	LC060_WhitespringVendor_Raiders_Faction					00629E0F	004102AD	LC060_WhitespringVendorChest_Raiders	1
004124A9	LC060_WhitespringVendor_FreeStates	Free States Vendor		00106B07	LvlProtectron	004124A8	LC060_WhitespringVendor_FreeStates_Faction					00629E07	004102AE	LC060_WhitespringVendorChest_FreeStates	1
004161D4	E01B_Herd_BrahminMountains	Brahmin		00020480	EncBrahmin01Template	000330BB	DomesticAnimalFaction								0
004161D5	E01B_Herd_BrahminMire	Brahmin		00020480	EncBrahmin01Template	000330BB	DomesticAnimalFaction								0
0041B858	W05_Raider_Aldridge	Aldridge		005647AD	LvlRaiderDUPLICATE000	00106C31	PlayerFriendFaction								0
0041CB3C	W05_Raider_Gail	Gail		0010924D	LvlSupermutantMinigun	00106C31	PlayerFriendFaction								1
0041F419	WorkshopTurretSpotlightWallOverseer	Spotlight - Wall-Mounted	Spotlight	00111320	EncTurretBubble_Template	000035DE	GenericNPCFaction								0
00424A5F	W05_Settler_Livestock_Brahmin			00020480	EncBrahmin01Template	000330BB	DomesticAnimalFaction								0
0042517C	W05_GoldVendor_Settler_Samuel	Samuel	Samuel	00564200	LCharSettler	0059672B	W05_Settler_Samuel_GoldVendorFaction					0059672E	0059672A	W05_Settler_Samuel_GoldVendorChest	7
00425182	W05_Settler_SunnyVendor_General	Sunny	Sunny	00090659	LvlProtectronResponderMedic	0059673F	W05_Settler_SunnyVendor_General_VendorFaction					00596743	0059673D	W05_Settler_SunnyVendor_General_VendorChest	1
004253A0	W05_Settler_SunnyVendor_Kitchen	Sunny	Sunny	00090659	LvlProtectronResponderMedic	00596740	W05_Settler_SunnyVendor_Kitchen_VendorFaction					00596745	0059673E	W05_Settler_SunnyVendor_Kitchen_VendorChest	2
0042539F	W05_Settler_SunnyVendor_Armory	Sunny	Sunny	00090659	LvlProtectronResponderMedic	00596732	W05_Settler_SunnyVendor_Armory_VendorFaction					0059673C	00596731	W05_Settler_SunnyVendor_Armory_VendorChest	1
00427126	W05_MQ_003P_Muscle_LvlMainTurretBubble_Hostile_Handy			00111321	LCharTurretBubble_Normal	00553846	W05_MQ_003P_Muscle_DuncanAndDuncan_HandyRoomFaction					0041A385	0041A335	W05_MQ_003P_Muscle_VendorChest_Skinner	1
00538358	W05_DialogueTestHandy			003EB326	LChar76CharGenMrHandy	00106C31	PlayerFriendFaction								0
0053878B	DebugDobert02_LvlProtectronConstruction_Hostile	Utility Protectron		001D779F	LCharProtectronConstruction01	0053878D	DebugDobert02_Robot_Faction					0045CB9C	0045CB9B	RE_ObjectDWD01_VendorChest_General	1
005427AE	W05_GoldVendor_SecretService_ReginaldStone	Regs				0057CE6B	W05_SecretService_Reginald_GoldVendorFaction					0057CE6F	0057CE6D	W05_SecretService_GoldVendorChest_Reginald	1
0055382C	W05_MQ_003P_Muscle_LvlMainTurretBubble_Hostile_Protecton			00111321	LCharTurretBubble_Normal	00427127	W05_MQ_003P_Muscle_DuncanAndDuncan_ProtectronRoomFaction					0041A385	0041A335	W05_MQ_003P_Muscle_VendorChest_Skinner	1
0055382E	W05_MQ_003P_Muscle_LvlProtectron			00106B08	LCharProtectron_Normal	00553845	W05_MQ_003P_Muscle_DuncanAndDuncan_AssaultronRoomFaction					0041A385	0041A335	W05_MQ_003P_Muscle_VendorChest_Skinner	1
0055382D	W05_MQ_003P_Muscle_LvlMainTurretBubble_Hostile_Assaultron			00111321	LCharTurretBubble_Normal	00553845	W05_MQ_003P_Muscle_DuncanAndDuncan_AssaultronRoomFaction					0041A385	0041A335	W05_MQ_003P_Muscle_VendorChest_Skinner	1
003F474D	EncRadAnt12	Venomous Glowing Ant	Radant	00112BEE	EncRadAnt01Template	00113EB8	DLC04RadAntFriendFaction								0
003F474B	EncRadAnt10	Venomous Forager Ant	Radant	00112BEE	EncRadAnt01Template	00113EB8	DLC04RadAntFriendFaction								0
003F474C	EncRadAnt11	Venomous Soldier Ant	Radant	00112BEE	EncRadAnt01Template	00113EB8	DLC04RadAntFriendFaction								0
003F474E	EncRadAnt13	Deadly Soldier Ant	Radant	00112BEE	EncRadAnt01Template	00113EB8	DLC04RadAntFriendFaction								0
003F474F	EncRadAnt14	Deadly Glowing Ant	Radant	00112BEE	EncRadAnt01Template	00113EB8	DLC04RadAntFriendFaction								0
003F7FF5	LvlRadAntGlowing			00519679	LCharRadAnt_Glowing	00113EB8	DLC04RadAntFriendFaction								0
00405CDC	LvlRadAnt_Vault			00519677	LCharRadAnt_Normal	00113EB8	DLC04RadAntFriendFaction								0
00559EE0	W05_COMP_Actor_Astronaut_Visitor_Emerson	Dr. Emerson Hale	Emerson			00106C31	PlayerFriendFaction								0
00560B14	E05_Caravan_Brahmin_Front	Blue Ridge Brahmin		0014055E	EncBrahminPack	000330BB	DomesticAnimalFaction								0
00562930	ZZZ_E05_Radiation_AntiRadEnemy	Anti-Rad Raider		00022E48	LCharRaider	000D356D	RaiderEnemyFaction								0
00562BAC	W05_RE_CampAF01_Merchant_Chems	Trader		00564200	LCharSettler	00562BAD	W05_RE_CampAF01_VendorFaction		00022CE5	VendorItemsMisc	FLST	00562BAF	00562BAE	W05_RE_CampAF01_Merchant_VendorChest_Chems	1
00563B2A	W05_COMP_Actor_Astronaut_Visitor_Vendor_Emerson			00559EE0	W05_COMP_Actor_Astronaut_Visitor_Emerson	00596E8B	COMP_VisitorVendor_Faction_Emerson					00596E95	00596E87	COMP_VisitorVendor_VendorChest_Emerson	1
00567E30	E05_Caravan_Brahmin_Back	Blue Ridge Brahmin		0014055E	EncBrahminPack	000330BB	DomesticAnimalFaction								0
00569CBE	W05_COMP_Actor_Beckett_Full	Beckett	Beckett	005A1FE1	LCharRaider_Crater	005A1FB1	COMP_VendorFaction_Beckett					005A1FAF	005A1FB2	COMP_VisitorVendor_VendorChest_Beckett	1
0056EFC8	E05_Caravan_Eugenie	Eugenie	Eugenie			00590B42	E05_Caravan_Eugenie_VendorFaction					00590B41	00590B40	E05_Caravan_VendorChest_Eugenie	3
0056F2CF	W05_RE_TravelBB01_LvlSettlerMale			00564200	LCharSettler	005A20B0	W05_RE_TravelBB01_Faction					0045CB9C	0045CB9B	RE_ObjectDWD01_VendorChest_General	1
0056F2D0	W05_RE_TravelBB01_SoundtrackBot	EyeBot	EyeBot	003D7509	LCharEyeBot_Normal	005A20B0	W05_RE_TravelBB01_Faction					0045CB9C	0045CB9B	RE_ObjectDWD01_VendorChest_General	1
00570D56	W05_MQS_202P_ActorSpy	Agent Mochou	Mochou			00062555	WorkshopVendorFactionMisc					001B2C15	0010FCC2	WorkshopVendorChestMisc01	2
00573CEB	W05_COMP_Actor_Generic_Visitor_Vendor_LvlVisitor	Traveling Merchant	Merchant	00564200	LCharSettler	00573CEA	W05_TravelingVendor_Vendor_Faction					00573CE7	00573CE6	COMP_VisitorVendor_VendorChest_General	1
00573F21	W05_RE_JP02_LvlBrahminPack	Pack Brahmin		0059D9CC	LCharBrahmin	000330BB	DomesticAnimalFaction								0
00574698	W05_COMP_Actor_Astronaut_Visitor_Vendor_Athena	A.T.H.E.N.A.	A.T.H.E.N.A.			00596E8A	COMP_VisitorVendor_Faction_Athena					00596E94	00596E86	COMP_VisitorVendor_VendorChest_Athena	1
0057502D	E05_Caravan_RudyFernandez	Rudy Fernandez	Rudy	00564200	LCharSettler	00590B3E	E05_Caravan_Rudy_VendorFaction					00590B3C	00590B3A	E05_Caravan_VendorChest_Rudy	3
0057502B	E05_Caravan_CarverTimmerman	Carver Timmerman	Carver	00564200	LCharSettler	00590B3F	E05_Caravan_Carver_VendorFaction					00590B3D	00590B3B	E05_Caravan_VendorChest_Carver	2
00582E2B	W05_COMP_Actor_Astronaut_Corpse_Crewmember_Male	Corpse		00113340	corpse_NPCMaleFarmer01Template	00062555	WorkshopVendorFactionMisc					001B2C15	0010FCC2	WorkshopVendorChestMisc01	1
0058736B	W05_GoldVendor_Raider_Mortimer	Mortimer		005A1FE1	LCharRaider_Crater	0058736D	W05_Raider_Mortimer_GoldVendorFaction					0058736F	0058736E	W05_Raiders_GoldVendorChest_Mortimer	1
00573E00	E03A_Mischief_SentryBot			0018152B	LC060_LvlSentryBotWhitespring_Standard	001FC69F	WhitespringFaction								0
00590370	W05_Livestock_Brahmin_Pen			00020480	EncBrahmin01Template	000330BB	DomesticAnimalFaction								0
00590FE8	DELETED_W05_COMP_Actor_Generic_Visitor_Vendor_Trader	Trader	Trader	00564200	LCharSettler	00573CEA	W05_TravelingVendor_Vendor_Faction					00573CE7	00573CE6	COMP_VisitorVendor_VendorChest_General	1
005913F0	W05_RE_CampAF04_Merchant_Clinic	Scavenger Trader		00564200	LCharSettler	00573CEA	W05_TravelingVendor_Vendor_Faction					00573CE7	00573CE6	COMP_VisitorVendor_VendorChest_General	1
0059193B	W05_RE_CampAF09_Merchant_Weapon	Scavenger Trader		00564200	LCharSettler	00573CEA	W05_TravelingVendor_Vendor_Faction					00573CE7	00573CE6	COMP_VisitorVendor_VendorChest_General	1
0059192F	W05_RE_CampAF05_Merchant_Armor	Scavenger Trader		00564200	LCharSettler	00573CEA	W05_TravelingVendor_Vendor_Faction					00573CE7	00573CE6	COMP_VisitorVendor_VendorChest_General	1
00591938	W05_RE_CampAF08_Merchant_Misc	Scavenger Trader		00564200	LCharSettler	00573CEA	W05_TravelingVendor_Vendor_Faction					00573CE7	00573CE6	COMP_VisitorVendor_VendorChest_General	1
00591932	W05_RE_CampAF06_Merchant_Food	Scavenger Trader		00564200	LCharSettler	00573CEA	W05_TravelingVendor_Vendor_Faction					00573CE7	00573CE6	COMP_VisitorVendor_VendorChest_General	1
00591933	W05_RE_CampAF07_Merchant_Clothing	Scavenger Trader		00564200	LCharSettler	00573CEA	W05_TravelingVendor_Vendor_Faction					00573CE7	00573CE6	COMP_VisitorVendor_VendorChest_General	1
00592874	DELETED_W05_COMP_Actor_Generic_Visitor_Vendor_Hunter	Hunter	Hunter	00564200	LCharSettler	00573CEA	W05_TravelingVendor_Vendor_Faction					00573CE7	00573CE6	COMP_VisitorVendor_VendorChest_General	1
00592873	W05_COMP_Actor_Beckett_Visitor_Vendor_Frankie	Frankie	Frankie	00587A26	W05_COMP_Actor_Beckett_BloodEagle_Frankie	00596E8D	COMP_VisitorVendor_Faction_Frankie					00596E97	00596E89	COMP_VisitorVendor_VendorChest_Sage	1
00594976	W05_Wayward_Livestock_Brahmin_Pen			00020480	EncBrahmin01Template	000330BB	DomesticAnimalFaction								0
00596728	W05_COMP_RQ_Beckett_Rescue_MissNanny	Miss Nanny	Miss Nanny	00157C9A	LvlMrHandy_Standard	001FC69F	WhitespringFaction								0
0059D9CF	EncBrahmin03	Brahmin		00020480	EncBrahmin01Template	000330BB	DomesticAnimalFaction								0
0059D9CE	EncBrahmin02	Brahmin		00020480	EncBrahmin01Template	000330BB	DomesticAnimalFaction								0
0059D9D0	EncBrahmin04	Brahmin		00020480	EncBrahmin01Template	000330BB	DomesticAnimalFaction								0
0059D9D1	EncBrahmin05	Brahmin		00020480	EncBrahmin01Template	000330BB	DomesticAnimalFaction								0
0059E081	W05_COMP_Actor_Astronaut_Visitor_Emerson_Instanced	Dr. Emerson Hale	Emerson			00106C31	PlayerFriendFaction								0
0059F26A	LvlMainTurretBubble_Overseer			00111321	LCharTurretBubble_Normal	00106C31	PlayerFriendFaction								0
0059F2AE	Loot_CorpseBrahminPack	Pack Brahmin		00020480	EncBrahmin01Template	000330BB	DomesticAnimalFaction								0
0059F652	W05_Settler_AubrieCombat	Aubrie	Aubrie	00564204	LvlSettler	00106C31	PlayerFriendFaction								0
005A0413	LC203_MrGutsyStrikebreaker	Mr. Gutsy Strikebreaker		00146CE3	LCharMrGutsy	00309393	RobotStrikebreakerFaction								0
005A1A92	Test_JoshMorettoNPC_01	Doctor Legitimate	Doc Legit	004267D2	W05_TestDialogueNPC	00106C31	PlayerFriendFaction								0
005A1FF2	Test_JoshMorettoNPC_02	Devin Hardway		004267D2	W05_TestDialogueNPC	00106C31	PlayerFriendFaction								0
005A23DB	Test_JoshMorettoNPC_03	Rebecca Brant		004267D2	W05_TestDialogueNPC	00106C31	PlayerFriendFaction								0
005A2A57	test_WST_RobotTrackingBug_Protectron	Mr. Fluffy		00106B09	EncProtectron01Template	003C5B86	RSVP00_Faction_RespondersVolunteers								0
005A2A79	E05_Caravan_Brahmin_Exterior	Blue Ridge Brahmin		0014055E	EncBrahminPack	000330BB	DomesticAnimalFaction								0
005A2D0D	RE_TravelTS01_BrahminPack	Pack Brahmin		0014055E	EncBrahminPack	0037E1CF	RE_TravelTS01_Vendor_Faction					0037E1D4	0037E1CE	RE_TravelTS01_VendorChest_General	1
005A384D	Test_JoshMorettoNPC_04	Automated System Message		004267D2	W05_TestDialogueNPC	00106C31	PlayerFriendFaction								0
0056911B	DLC01RobotCompanionBleepBDummy	BleepB Dummy Voice Bot				00023C01	CurrentCompanionFaction								0
0056911C	DLC01RobotCompanionBleepCDummy	BleepC Dummy Voice Bot				00023C01	CurrentCompanionFaction								0
0056911A	DLC01RobotCompanionBleepADummy	BleepA Dummy Voice Bot				00023C01	CurrentCompanionFaction								0
005A4EA3	E06_LvlProtectronConstruction_Hostile1HP	Utility Protectron		001D779F	LCharProtectronConstruction01	0053878D	DebugDobert02_Robot_Faction					0045CB9C	0045CB9B	RE_ObjectDWD01_VendorChest_General	1
005ADC42	BS00_MaxsonRadio_SpeakerNPC	Encrypted Transmission	Radio	004267D2	W05_TestDialogueNPC	00106C31	PlayerFriendFaction								0
005ADC43	BS00_PaladinRadio_SpeakerNPC	Brotherhood Broadcast		004267D2	W05_TestDialogueNPC	00106C31	PlayerFriendFaction								0
005AD411	LvlRaiderFemale_COMP_Bronx			00022E48	LCharRaider	00106C2F	PlayerEnemyFaction								0
005C71BA	BS001_LvlTurretASAM_PlayerFriendly	Automated Surface to Air Missile	Turret	0043C163	LCharTurretASAM_Normal	0010D85B	ASAM_Faction								0
005ACC4B	Test_BossRoomEBSNPC	Boss Room		004267D2	W05_TestDialogueNPC	00106C31	PlayerFriendFaction								0
005C420C	BS01_COMP_Medic_Actor	Solomon Hardy	Solomon	005A1FDE	LCharSettler_Foundation	005D29B4	BS01_COMP_Medic_VendorFaction					005D29B5	005D29B3	BS01_COMP_Medic_VendorChest	1
005DBE6B	BS01_COMP_Actor_Lite_Chef	Yasmin Chowdhury	Yasmin	005A1FE1	LCharRaider_Crater	005EE418	BS01_COMP_Chef_VendorFaction					005EE41A	005EE417	BS01_COMP_Chef_VendorChest	1
005FFDEC	BS02_SpecialVendor_Minerva	Minerva	Minerva	0058F320	LCharSettler_Normal	003FEC8D	LGV01_MoleMiner_VendorFaction					0059A658	003FEC8C	LGV01_MoleMiner_VendorChest	1
005FFF8F	BS02_Loot_CorpseHellcatMercenary_Initiate	Hellcat Mercenary Corpse		0039CCA9	Loot_CorpseBoSBase	001479C1	BoSGenericNPCFaction								0
005FFF8D	BS02_Loot_CorpseHellcatMercenary_PowerArmor	Hellcat Mercenary Corpse		0039CCA0	EncBoSSoldierCorpseTemplate	001479C1	BoSGenericNPCFaction								0
005FFF90	BS02_Loot_CorpseHellcatMercenary_Soldier	Hellcat Mercenary Corpse		0039CCA0	EncBoSSoldierCorpseTemplate	001479C1	BoSGenericNPCFaction								0
0060006C	BS02_Loot_CorpseHellcatMercenary_InitiateEmpty	Hellcat Mercenary Corpse		0039CCA9	Loot_CorpseBoSBase	001479C1	BoSGenericNPCFaction								0
0060006B	BS02_Loot_CorpseHellcatMercenary_Soldier_Empty	Hellcat Mercenary Corpse		0039CCA0	EncBoSSoldierCorpseTemplate	001479C1	BoSGenericNPCFaction								0
0061DA94	RE_Object_Zetan_01_BrahminCorpse	Brahmin		00020480	EncBrahmin01Template	000330BB	DomesticAnimalFaction								0
0061DAD8	RE_Travel_Zetan04_EncBrahminWild			00020480	EncBrahmin01Template	000330BB	DomesticAnimalFaction								0
0061E065	zzzSCORE_S5_COMP_SuperMutant_Maul	Maul		005A1FDE	LCharSettler_Foundation	0061E05B	SCORE_S5_COMP_SuperMutant_VendorFaction					0061E05F	0061E05D	SCORE_S5_COMP_SuperMutant_VendorChest	1
0061E03F	ATX_COMP_Mechanic_Sam	Sam Nguyen	Sam	005A1FDE	LCharSettler_Foundation	0061E049	ATX_COMP_Mechanic_VendorFaction					0061E060	0061E048	ATX_COMP_Mechanic_VendorChest	1
0061E064	zzzSCORE_S5_COMP_Inspector_Daphne	Daphne		005A1FDE	LCharSettler_Foundation	0061E049	ATX_COMP_Mechanic_VendorFaction					0061E060	0061E048	ATX_COMP_Mechanic_VendorChest	1
006275BF	E07A_Mothman_WiseMothmanActor	Wise Mothman				00528CEF	FFZ10_Light_WiseMothmanFaction								0
006273A8	SCORE_S6_COMP_Actor_Lite_Inspector	Daphne		005A1FDE	LCharSettler_Foundation	0061E05C	SCORE_S5_COMP_Inspector_VendorFaction					0061E061	0061E05E	SCORE_S5_COMP_Inspector_VendorChest	1
006273A9	SCORE_S6_COMP_Actor_Lite_Mutant	Maul		005A1FDE	LCharSettler_Foundation	0061E05B	SCORE_S5_COMP_SuperMutant_VendorFaction					0061E05F	0061E05D	SCORE_S5_COMP_SuperMutant_VendorChest	1
0062CB90	ATX_COMP_Actor_Lite_Ghoul	Xerxo	Xerxo	005A1FDE	LCharSettler_Foundation	0062CB8B	ATX_COMP_Ghoul_VendorFaction					0062CB92	0062CB8A	ATX_COMP_Ghoul_VendorChest	1
0062DD71	ATX_COMP_Actor_Lite_Astronomer	Katherine Swan	Kat	005A1FDE	LCharSettler_Foundation	0063164D	ATX_COMP_Astronomer_VendorFaction					00631658	0063164C	ATX_COMP_Astronomer_VendorChest	1
00634726	EX001_LvlMrHandyWhitespring_White_Janitor_ActorCap	Whitespring Mr Janitor		0064DFCC	LCharMrHandy_Standard_ActorCap	001FC69F	WhitespringFaction								0
00634727	EX001_LvlMsNannyWhitespring_White_Maid_ActorCap	Whitespring Ms Maid	Ms Maid	0064DFCC	LCharMrHandy_Standard_ActorCap	001FC69F	WhitespringFaction								0
00634725	EX001_LvlProtectronWhitespring_Butler_ActorCap	Whitespring Butler		0064DFCD	LCharProtectron_Normal_ActorCap	001FC69F	WhitespringFaction								0
00634724	EX001_LvlProtectronWhitespring_White_ActorCap	Whitespring Protectron	Protectron	0064DFCD	LCharProtectron_Normal_ActorCap	001FC69F	WhitespringFaction								0
00634728	EX001_LvlProtectronWhitespring_Construction_ActorCap	Whitespring Construction Protectron		0064DFCD	LCharProtectron_Normal_ActorCap	001FC69F	WhitespringFaction								0
006351F2	LvlRefugeResponder_WhitespringExterior_XPD	Responder		00630C9D	LvlRefugeResponder_XPD	001FC69F	WhitespringFaction								0
00639670	XPD_ExpeditionVendor_Giuseppe	Giuseppe	Giuseppe	00630C9D	LvlRefugeResponder_XPD	0063966E	XPD_Giuseppe_ExpeditionVendorFaction					00639672	0063966D	XPD_ExpeditionVendorChest_Giuseppe	2
006482D7	EX001_LvlWhitespringNPC_Greeter	Whitespring Greeter		003A2931	LC060_WhitespringNPC_Greeter	001FC69F	WhitespringFaction								0
0065408B	Test_JMoretto_MrHandy	Whitespring Mr Janitor		0064DFCC	LCharMrHandy_Standard_ActorCap	001FC69F	WhitespringFaction								0
0065450C	XPD_HubRE_LvlProtectronWhitespring_Butler	Whitespring Butler		0064DFCD	LCharProtectron_Normal_ActorCap	001FC69F	WhitespringFaction								0
00654884	XPD_LvlProtectronWhitespring_White	Whitespring Protectron	Protectron	0064DFCD	LCharProtectron_Normal_ActorCap	001FC69F	WhitespringFaction								0
00654958	XPD_LvlMrHandyWhitespring_Standard_Gardener	Whitespring Mr Gardener	Mr Gardener	0064DFCC	LCharMrHandy_Standard_ActorCap	001FC69F	WhitespringFaction								0
00663CBB	LvlUnionTurretTripod_XPD	Machinegun Turret	Turret	00116667	LCharTurretTripodMounted_Normal	00106C31	PlayerFriendFaction								0
00668ABC	NWOT_NPC_Del	Del Walsh	Del			0067F19E	NWOT_Del_VendorFaction					0067F1A0	0067F19C	NWOT_Del_VendorChest	1
0066D17D	NWOT_Clown_Bot	Chloe the Clown	Chloe			0066D16C	NWOT_Clown_VendorFaction					0066D17E	0066D16B	NWOT_Clown_VendorChest	1
0066DBDF	E09B_TippableBrahmin	Brahmin				000330BB	DomesticAnimalFaction								0
0066F9AF	NWOT_NPC_Betty	Betty Hill	Betty			0067F19F	NWOT_Betty_VendorFaction					0067F1A1	0067F19D	NWOT_Betty_VendorChest	1
00674969	ATX_COMP_Actor_NukaAgent_Leo	Leo Petrov	Leo	005A1FDE	LCharSettler_Foundation	00674963	ATX_COMP_NukaAgent_VendorFaction					0067C2B6	0067C2B4	ATX_COMP_NukaAgent_VendorChest	1
0068D3DA	ATX_COMP_Actor_StevenScarberry	Steven Scarberry	Steven	005A1FDE	LCharSettler_Foundation	0068D3D4	ATX_COMP_Scarberry_VendorFaction					006939DE	006939D4	ATX_COMP_Scarberry_VendorChest	1
006820AC	EncMechTest	Spider Bot				00106C2F	PlayerEnemyFaction								0
006906A6	zzz_MOON_Herd_EncBrahmin05	Track & Field		00020480	EncBrahmin01Template	000330BB	DomesticAnimalFaction								0
006906A1	MOON_Herd_EncBrahmin03	Shock & Awe		00020480	EncBrahmin01Template	000330BB	DomesticAnimalFaction								0
006906A2	MOON_Herd_EncBrahmin01	Boil & Foil		00020480	EncBrahmin01Template	000330BB	DomesticAnimalFaction								0
006906A3	MOON_Herd_EncBrahmin02	Vikki & Vance		00020480	EncBrahmin01Template	000330BB	DomesticAnimalFaction								0
006906A5	MOON_Herd_EncBrahmin04	Hocus & Pocus		00020480	EncBrahmin01Template	000330BB	DomesticAnimalFaction								0
006A1737	Moon_Ambush_BrahminActor	Pack Brahmin		00020480	EncBrahmin01Template	000330BB	DomesticAnimalFaction								0
006A4368	ATX_COMP_Actor_JoeyBello	Joey Bello	Joey	005A1FDE	LCharSettler_Foundation	006A4362	ATX_COMP_JoeyBello_VendorFaction					006A9442	006A9441	ATX_COMP_JoeyBello_VendorChest	1
006B4D83	Moon_SQ05_Jacque	Jacque		001FC68F	LC060_LvlProtectronWhitespring_Standard	001FC69F	WhitespringFaction								0
006DC96E	ATX_COMP_Actor_GrandmaJunko	Grandma Junko	Junko	005A1FDE	LCharSettler_Foundation	006DC968	ATX_COMP_GrandmaJunko_VendorFaction					006DC970	006DC966	ATX_COMP_GrandmaJunko_VendorChest	1
006F28CA	XPD_AC03_MuniTurrets	Machinegun Turret	Turret	0011131F	LCharTurretTripod_Normal	00106C31	PlayerFriendFaction								0
