WEAP_FormID	WEAP_EDID	WEAP_FULL	OBTE_Count	CombinationIndex	OBTF_EditorOnly	Combination_FULL	OBTS_IncludeCount	OBTS_PropertyCount	OBTS_LevelMin	OBTS_LevelMax	OBTS_Default	IncludeIndex	Include_Mod	Include_AttachPointIndex	Include_Optional	Include_DontUseAll
00334E8A	zzz_TestAudio_PipeGun_FastAuto	TA Pipe Fast	16	12		Rifle (non-assault) Epic	6	0	0	0	False	3	modcol_PipeGun_Magazines_Any [OMOD:001642B1]	0	False	True
00334E8A	zzz_TestAudio_PipeGun_FastAuto	TA Pipe Fast	16	12		Rifle (non-assault) Epic	6	0	0	0	False	4	modcol_PipeGun_Scopes_Any [OMOD:001642BB]	0	False	True
00334E8A	zzz_TestAudio_PipeGun_FastAuto	TA Pipe Fast	16	12		Rifle (non-assault) Epic	6	0	0	0	False	5	modcol_PipeGun_Muzzles_Bayonets [OMOD:001642B6]	0	False	True
00334E8A	zzz_TestAudio_PipeGun_FastAuto	TA Pipe Fast	16	13		Assault Rifle Epic	6	0	0	0	False	0	modcol_PipeGun_Receivers_Auto [OMOD:001642B9]	0	False	True
00334E8A	zzz_TestAudio_PipeGun_FastAuto	TA Pipe Fast	16	13		Assault Rifle Epic	6	0	0	0	False	1	modcol_PipeGun_Grips_Rifle [OMOD:001642B0]	0	False	True
00334E8A	zzz_TestAudio_PipeGun_FastAuto	TA Pipe Fast	16	13		Assault Rifle Epic	6	0	0	0	False	2	modcol_PipeGun_Barrels_Long [OMOD:001642AC]	0	False	True
00334E8A	zzz_TestAudio_PipeGun_FastAuto	TA Pipe Fast	16	13		Assault Rifle Epic	6	0	0	0	False	3	modcol_PipeGun_Magazines_Large [OMOD:001642B2]	0	False	True
00334E8A	zzz_TestAudio_PipeGun_FastAuto	TA Pipe Fast	16	13		Assault Rifle Epic	6	0	0	0	False	4	modcol_PipeGun_Scopes_Sights [OMOD:001642BE]	0	False	True
00334E8A	zzz_TestAudio_PipeGun_FastAuto	TA Pipe Fast	16	13		Assault Rifle Epic	6	0	0	0	False	5	modcol_PipeGun_Muzzles_Any [OMOD:001642B5]	0	False	True
00334E8A	zzz_TestAudio_PipeGun_FastAuto	TA Pipe Fast	16	14		Sniper Rifle Epic	6	0	0	0	False	0	modcol_PipeGun_Receivers_SemiAuto [OMOD:001642BA]	0	False	True
00334E8A	zzz_TestAudio_PipeGun_FastAuto	TA Pipe Fast	16	14		Sniper Rifle Epic	6	0	0	0	False	1	modcol_PipeGun_Grips_Rifle [OMOD:001642B0]	0	False	True
00334E8A	zzz_TestAudio_PipeGun_FastAuto	TA Pipe Fast	16	14		Sniper Rifle Epic	6	0	0	0	False	2	modcol_PipeGun_Barrels_Long [OMOD:001642AC]	0	False	True
00334E8A	zzz_TestAudio_PipeGun_FastAuto	TA Pipe Fast	16	14		Sniper Rifle Epic	6	0	0	0	False	3	modcol_PipeGun_Magazines_Small [OMOD:001642B4]	0	False	True
00334E8A	zzz_TestAudio_PipeGun_FastAuto	TA Pipe Fast	16	14		Sniper Rifle Epic	6	0	0	0	False	4	modcol_PipeGun_Scopes_ScopesAlwaysHave [OMOD:001642BD]	0	False	True
00334E8A	zzz_TestAudio_PipeGun_FastAuto	TA Pipe Fast	16	14		Sniper Rifle Epic	6	0	0	0	False	5	modcol_PipeGun_Muzzles_NonBayonets [OMOD:001642B7]	0	False	True
00334E8A	zzz_TestAudio_PipeGun_FastAuto	TA Pipe Fast	16	15		SMG Epic	5	0	0	0	False	0	modcol_PipeGun_Receivers_Auto [OMOD:001642B9]	0	False	True
00334E8A	zzz_TestAudio_PipeGun_FastAuto	TA Pipe Fast	16	15		SMG Epic	5	0	0	0	False	1	modcol_PipeGun_Grips_Rifle [OMOD:001642B0]	0	False	True
00334E8A	zzz_TestAudio_PipeGun_FastAuto	TA Pipe Fast	16	15		SMG Epic	5	0	0	0	False	2	modcol_PipeGun_Barrels_Short [OMOD:001642AD]	0	False	True
00334E8A	zzz_TestAudio_PipeGun_FastAuto	TA Pipe Fast	16	15		SMG Epic	5	0	0	0	False	3	modcol_PipeGun_Scopes_Sights [OMOD:001642BE]	0	False	True
00334E8A	zzz_TestAudio_PipeGun_FastAuto	TA Pipe Fast	16	15		SMG Epic	5	0	0	0	False	4	modcol_PipeGun_Muzzles_Any [OMOD:001642B5]	0	False	True
00334E9A	zzz_TestAudio_50CalMachineGun_FastAuto	TA 50 Cal Machine Gun Fast	2	0		Default	5	0	0	0	True	0	mod_50CalMachineGun_Barrel "Standard Barrel" [OMOD:0003A0B8]	0	False	True
00334E9A	zzz_TestAudio_50CalMachineGun_FastAuto	TA 50 Cal Machine Gun Fast	2	0		Default	5	0	0	0	True	1	mod_50CalMachineGun_Grip "Standard Grip" [OMOD:0003A0CA]	0	False	True
00334E9A	zzz_TestAudio_50CalMachineGun_FastAuto	TA 50 Cal Machine Gun Fast	2	0		Default	5	0	0	0	True	2	mod_50CalMachineGun_Sight "Standard Sights" [OMOD:0003A0CD]	0	False	True
00334E9A	zzz_TestAudio_50CalMachineGun_FastAuto	TA 50 Cal Machine Gun Fast	2	0		Default	5	0	0	0	True	3	mod_50CalMachineGun_AmmoCan "Standard Magazine" [OMOD:0003A0B7]	0	False	True
00334E9A	zzz_TestAudio_50CalMachineGun_FastAuto	TA 50 Cal Machine Gun Fast	2	0		Default	5	0	0	0	True	4	TestAudio_Mod_50CalMachineGun_Receiver_Fast "Standard Receiver" [OMOD:00334E83]	0	False	True
00334E9A	zzz_TestAudio_50CalMachineGun_FastAuto	TA 50 Cal Machine Gun Fast	2	1		Simple Rifle	5	0	0	0	False	0	mod_50CalMachineGun_Barrel "Standard Barrel" [OMOD:0003A0B8]	0	False	True
00334E9A	zzz_TestAudio_50CalMachineGun_FastAuto	TA 50 Cal Machine Gun Fast	2	1		Simple Rifle	5	0	0	0	False	1	mod_50CalMachineGun_Grip "Standard Grip" [OMOD:0003A0CA]	0	False	True
00334E9A	zzz_TestAudio_50CalMachineGun_FastAuto	TA 50 Cal Machine Gun Fast	2	1		Simple Rifle	5	0	0	0	False	2	mod_50CalMachineGun_Sight "Standard Sights" [OMOD:0003A0CD]	0	False	True
00334E9A	zzz_TestAudio_50CalMachineGun_FastAuto	TA 50 Cal Machine Gun Fast	2	1		Simple Rifle	5	0	0	0	False	3	mod_50CalMachineGun_Receiver "Standard Receiver" [OMOD:0003A0B6]	0	False	True
00334E9A	zzz_TestAudio_50CalMachineGun_FastAuto	TA 50 Cal Machine Gun Fast	2	1		Simple Rifle	5	0	0	0	False	4	mod_50CalMachineGun_AmmoCan "Standard Magazine" [OMOD:0003A0B7]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	0		Default	7	0	0	0	True	0	mod_UniversalOffset_Range_Shotgun "Range offset for Shotguns" [OMOD:000498A1]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	0		Default	7	0	0	0	True	1	mod_CombatShotgun_barrel_short_Base "Standard Short Barrel" [OMOD:001F673D]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	0		Default	7	0	0	0	True	2	mod_CombatShotgun_Magazine_Base "Standard Magazine" [OMOD:00203022]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	0		Default	7	0	0	0	True	3	mod_CombatRifle_SCOPE_Ironsights_Base "Standard Sights" [OMOD:00242F37]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	0		Default	7	0	0	0	True	4	mod_CombatShotgun_Grip_Base "Standard Stock" [OMOD:001F7FDC]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	0		Default	7	0	0	0	True	5	mod_CombatShotgun_muzzle_suppressor_Base "Suppressor" [OMOD:002048FA]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	0		Default	7	0	0	0	True	6	TestAudio_Mod_CombatShotgun_receiver_Automatic_Fast "Automatic Receiver" [OMOD:00334E86]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	1		Simple Rifle	7	0	0	0	False	0	mod_UniversalOffset_Range_Shotgun "Range offset for Shotguns" [OMOD:000498A1]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	1		Simple Rifle	7	0	0	0	False	1	mod_CombatShotgun_receiver_Base "Standard Receiver" [OMOD:0020498F]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	1		Simple Rifle	7	0	0	0	False	2	mod_CombatShotgun_barrel_short_Base "Standard Short Barrel" [OMOD:001F673D]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	1		Simple Rifle	7	0	0	0	False	3	mod_CombatShotgun_Magazine_Base "Standard Magazine" [OMOD:00203022]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	1		Simple Rifle	7	0	0	0	False	4	mod_CombatRifle_SCOPE_Ironsights_Base "Standard Sights" [OMOD:00242F37]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	1		Simple Rifle	7	0	0	0	False	5	mod_Null_Muzzle "No Muzzle" [OMOD:0004F21D]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	1		Simple Rifle	7	0	0	0	False	6	mod_CombatShotgun_Grip_Base "Standard Stock" [OMOD:001F7FDC]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	2		Random	7	0	0	0	False	0	mod_UniversalOffset_Range_Shotgun "Range offset for Shotguns" [OMOD:000498A1]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	2		Random	7	0	0	0	False	1	modcol_CombatShotgun_Receivers_Any [OMOD:00186597]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	2		Random	7	0	0	0	False	2	modcol_CombatShotgun_Barrels_Any [OMOD:0018658C]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	2		Random	7	0	0	0	False	3	modcol_CombatShotgun_Grips [OMOD:0018658F]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	2		Random	7	0	0	0	False	4	modcol_CombatShotgun_Magazines_Any [OMOD:00186590]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	2		Random	7	0	0	0	False	5	modcol_CombatShotgun_Scopes_Any [OMOD:0018659A]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	2		Random	7	0	0	0	False	6	modcol_CombatShotgun_Muzzles_Any [OMOD:00186594]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	3		Short Rifle	7	0	0	0	False	0	mod_UniversalOffset_Range_Shotgun "Range offset for Shotguns" [OMOD:000498A1]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	3		Short Rifle	7	0	0	0	False	1	mod_CombatShotgun_receiver_Base "Standard Receiver" [OMOD:0020498F]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	3		Short Rifle	7	0	0	0	False	2	mod_CombatShotgun_barrel_short_Base "Standard Short Barrel" [OMOD:001F673D]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	3		Short Rifle	7	0	0	0	False	3	mod_CombatShotgun_Magazine_Base "Standard Magazine" [OMOD:00203022]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	3		Short Rifle	7	0	0	0	False	4	mod_CombatShotgun_SCOPE_ironsights_Base "Standard Sights" [OMOD:002049A2]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	3		Short Rifle	7	0	0	0	False	5	mod_Null_Muzzle "No Muzzle" [OMOD:0004F21D]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	3		Short Rifle	7	0	0	0	False	6	mod_CombatShotgun_Grip_Base "Standard Stock" [OMOD:001F7FDC]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	4		Rifle	7	0	0	0	False	0	mod_UniversalOffset_Range_Shotgun "Range offset for Shotguns" [OMOD:000498A1]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	4		Rifle	7	0	0	0	False	1	mod_CombatShotgun_receiver_Base "Standard Receiver" [OMOD:0020498F]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	4		Rifle	7	0	0	0	False	2	mod_CombatShotgun_barrel_long_Base "Standard Long Barrel" [OMOD:001F66B4]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	4		Rifle	7	0	0	0	False	3	mod_CombatShotgun_Grip_Base "Standard Stock" [OMOD:001F7FDC]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	4		Rifle	7	0	0	0	False	4	mod_CombatShotgun_Magazine_Base "Standard Magazine" [OMOD:00203022]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	4		Rifle	7	0	0	0	False	5	mod_CombatShotgun_SCOPE_ironsights_Base "Standard Sights" [OMOD:002049A2]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	4		Rifle	7	0	0	0	False	6	mod_Null_Muzzle "No Muzzle" [OMOD:0004F21D]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	5		Assault Rifle	7	0	0	0	False	0	mod_UniversalOffset_Range_Shotgun "Range offset for Shotguns" [OMOD:000498A1]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	5		Assault Rifle	7	0	0	0	False	1	mod_CombatShotgun_receiver_Automatic_base "Automatic Receiver" [OMOD:0020498E]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	5		Assault Rifle	7	0	0	0	False	2	mod_CombatShotgun_barrel_long_Base "Standard Long Barrel" [OMOD:001F66B4]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	5		Assault Rifle	7	0	0	0	False	3	mod_CombatShotgun_Grip_Base "Standard Stock" [OMOD:001F7FDC]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	5		Assault Rifle	7	0	0	0	False	4	mod_CombatShotgun_Magazine_Base "Standard Magazine" [OMOD:00203022]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	5		Assault Rifle	7	0	0	0	False	5	mod_CombatShotgun_SCOPE_ironsights_Base "Standard Sights" [OMOD:002049A2]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	5		Assault Rifle	7	0	0	0	False	6	mod_Null_Muzzle "No Muzzle" [OMOD:0004F21D]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	8		Short Rifle Epic	7	0	0	0	False	0	mod_UniversalOffset_Range_Shotgun "Range offset for Shotguns" [OMOD:000498A1]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	8		Short Rifle Epic	7	0	0	0	False	1	modcol_CombatShotgun_Receivers_SemiAuto [OMOD:00186599]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	8		Short Rifle Epic	7	0	0	0	False	2	modcol_CombatShotgun_Barrels_Short [OMOD:0018658E]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	8		Short Rifle Epic	7	0	0	0	False	3	modcol_CombatShotgun_Grips [OMOD:0018658F]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	8		Short Rifle Epic	7	0	0	0	False	4	modcol_CombatShotgun_Magazines_Small [OMOD:00186593]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	8		Short Rifle Epic	7	0	0	0	False	5	modcol_CombatShotgun_Scopes_Sights "***INCLUDE a Standard Sight***" [OMOD:0018659D]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	8		Short Rifle Epic	7	0	0	0	False	6	modcol_CombatShotgun_Muzzles_Bayonets "***INCLUDE a NULL Muzzle***" [OMOD:00186595]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	9		Rifle Epic	7	0	0	0	False	0	mod_UniversalOffset_Range_Shotgun "Range offset for Shotguns" [OMOD:000498A1]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	9		Rifle Epic	7	0	0	0	False	1	modcol_CombatShotgun_Receivers_SemiAuto [OMOD:00186599]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	9		Rifle Epic	7	0	0	0	False	2	modcol_CombatShotgun_Barrels_Long [OMOD:0018658D]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	9		Rifle Epic	7	0	0	0	False	3	modcol_CombatShotgun_Grips [OMOD:0018658F]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	9		Rifle Epic	7	0	0	0	False	4	modcol_CombatShotgun_Magazines_Large [OMOD:00186591]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	9		Rifle Epic	7	0	0	0	False	5	modcol_CombatShotgun_Scopes_Sights "***INCLUDE a Standard Sight***" [OMOD:0018659D]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	9		Rifle Epic	7	0	0	0	False	6	modcol_CombatShotgun_Muzzles_Any [OMOD:00186594]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	10		Assault Rifle	7	0	0	0	False	0	mod_UniversalOffset_Range_Shotgun "Range offset for Shotguns" [OMOD:000498A1]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	10		Assault Rifle	7	0	0	0	False	1	modcol_CombatShotgun_Receivers_Auto [OMOD:00186598]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	10		Assault Rifle	7	0	0	0	False	2	modcol_CombatShotgun_Barrels_Long [OMOD:0018658D]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	10		Assault Rifle	7	0	0	0	False	3	modcol_CombatShotgun_Grips [OMOD:0018658F]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	10		Assault Rifle	7	0	0	0	False	4	modcol_CombatShotgun_Magazines_Large [OMOD:00186591]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	10		Assault Rifle	7	0	0	0	False	5	modcol_CombatShotgun_Scopes_Any [OMOD:0018659A]	0	False	True
00334E97	zzz_TestAudio_CombatShotgun_FastAuto_Supp	TA Combat Shotgun Fast	11	10		Assault Rifle	7	0	0	0	False	6	modcol_CombatShotgun_Muzzles_Any [OMOD:00186594]	0	False	True
002C619B	zzz_TestAudio_AssaultRifle_SlowAuto	TA Assault Rifle Slow	14	0		Default	6	0	0	0	True	0	mod_AssaultRifle_grip_Base "Standard Short Stock" [OMOD:003128BB]	0	False	True
002C619B	zzz_TestAudio_AssaultRifle_SlowAuto	TA Assault Rifle Slow	14	0		Default	6	0	0	0	True	1	mod_AssaultRifle_barrel_short_Base "Standard Short Barrel" [OMOD:0030EB3F]	0	False	True
002C619B	zzz_TestAudio_AssaultRifle_SlowAuto	TA Assault Rifle Slow	14	0		Default	6	0	0	0	True	2	mod_AssaultRifle_Magazine_Base "Standard Magazine" [OMOD:003128D6]	0	False	True
002C619B	zzz_TestAudio_AssaultRifle_SlowAuto	TA Assault Rifle Slow	14	0		Default	6	0	0	0	True	3	mod_AssaultRifle_SCOPE_ironsights_Base "Standard Sights" [OMOD:0031295D]	0	False	True
002C619B	zzz_TestAudio_AssaultRifle_SlowAuto	TA Assault Rifle Slow	14	0		Default	6	0	0	0	True	4	TestAudio_Mod_AssaultRifle_receiver_Automatic_Slow "Automatic Receiver" [OMOD:002C619A]	0	False	True
002C619B	zzz_TestAudio_AssaultRifle_SlowAuto	TA Assault Rifle Slow	14	0		Default	6	0	0	0	True	5	mod_Null_Muzzle "No Muzzle" [OMOD:0004F21D]	0	False	True
002C619B	zzz_TestAudio_AssaultRifle_SlowAuto	TA Assault Rifle Slow	14	1		Simple Rifle	6	0	0	0	False	0	mod_AssaultRifle_receiver_Base "Standard Receiver" [OMOD:00312913]	0	False	True
002C619B	zzz_TestAudio_AssaultRifle_SlowAuto	TA Assault Rifle Slow	14	1		Simple Rifle	6	0	0	0	False	1	mod_AssaultRifle_grip_Base "Standard Short Stock" [OMOD:003128BB]	0	False	True
002C619B	zzz_TestAudio_AssaultRifle_SlowAuto	TA Assault Rifle Slow	14	1		Simple Rifle	6	0	0	0	False	2	mod_AssaultRifle_barrel_short_Base "Standard Short Barrel" [OMOD:0030EB3F]	0	False	True
002C619B	zzz_TestAudio_AssaultRifle_SlowAuto	TA Assault Rifle Slow	14	1		Simple Rifle	6	0	0	0	False	3	mod_AssaultRifle_Magazine_Base "Standard Magazine" [OMOD:003128D6]	0	False	True
002C619B	zzz_TestAudio_AssaultRifle_SlowAuto	TA Assault Rifle Slow	14	1		Simple Rifle	6	0	0	0	False	4	mod_AssaultRifle_SCOPE_ironsights_Base "Standard Sights" [OMOD:0031295D]	0	False	True
002C619B	zzz_TestAudio_AssaultRifle_SlowAuto	TA Assault Rifle Slow	14	1		Simple Rifle	6	0	0	0	False	5	mod_Null_Muzzle "No Muzzle" [OMOD:0004F21D]	0	False	True
002C619B	zzz_TestAudio_AssaultRifle_SlowAuto	TA Assault Rifle Slow	14	2		Random Rifle	6	0	0	0	False	0	modcol_AssaultRifle_Receivers_Any [OMOD:001C6F3F]	0	False	True
002C619B	zzz_TestAudio_AssaultRifle_SlowAuto	TA Assault Rifle Slow	14	2		Random Rifle	6	0	0	0	False	1	modcol_AssaultRifle_Grips [OMOD:001C6F42]	0	False	True
002C619B	zzz_TestAudio_AssaultRifle_SlowAuto	TA Assault Rifle Slow	14	2		Random Rifle	6	0	0	0	False	2	modcol_AssaultRifle_Barrels_Any [OMOD:001C6F43]	0	False	True
002C619B	zzz_TestAudio_AssaultRifle_SlowAuto	TA Assault Rifle Slow	14	2		Random Rifle	6	0	0	0	False	3	modcol_AssaultRifle_Magazines_Any [OMOD:001C6F46]	0	False	True
002C619B	zzz_TestAudio_AssaultRifle_SlowAuto	TA Assault Rifle Slow	14	2		Random Rifle	6	0	0	0	False	4	modcol_AssaultRifle_Scopes_Any [OMOD:001C6F49]	0	False	True
002C619B	zzz_TestAudio_AssaultRifle_SlowAuto	TA Assault Rifle Slow	14	2		Random Rifle	6	0	0	0	False	5	modcol_AssaultRifle_Muzzles [OMOD:001C6F4E]	0	False	True
002C619B	zzz_TestAudio_AssaultRifle_SlowAuto	TA Assault Rifle Slow	14	3		Rifle Short Semi-Auto	6	0	0	0	False	0	mod_AssaultRifle_receiver_Base "Standard Receiver" [OMOD:00312913]	0	False	True
002C619B	zzz_TestAudio_AssaultRifle_SlowAuto	TA Assault Rifle Slow	14	3		Rifle Short Semi-Auto	6	0	0	0	False	1	mod_AssaultRifle_grip_Base "Standard Short Stock" [OMOD:003128BB]	0	False	True
002C619B	zzz_TestAudio_AssaultRifle_SlowAuto	TA Assault Rifle Slow	14	3		Rifle Short Semi-Auto	6	0	0	0	False	2	mod_AssaultRifle_barrel_short_Base "Standard Short Barrel" [OMOD:0030EB3F]	0	False	True
002C619B	zzz_TestAudio_AssaultRifle_SlowAuto	TA Assault Rifle Slow	14	3		Rifle Short Semi-Auto	6	0	0	0	False	3	mod_AssaultRifle_Magazine_Base "Standard Magazine" [OMOD:003128D6]	0	False	True
002C619B	zzz_TestAudio_AssaultRifle_SlowAuto	TA Assault Rifle Slow	14	3		Rifle Short Semi-Auto	6	0	0	0	False	4	mod_AssaultRifle_SCOPE_ironsights_Base "Standard Sights" [OMOD:0031295D]	0	False	True
002C619B	zzz_TestAudio_AssaultRifle_SlowAuto	TA Assault Rifle Slow	14	3		Rifle Short Semi-Auto	6	0	0	0	False	5	mod_Null_Muzzle "No Muzzle" [OMOD:0004F21D]	0	False	True
002C619B	zzz_TestAudio_AssaultRifle_SlowAuto	TA Assault Rifle Slow	14	4		Rifle Semi-Auto	6	0	0	0	False	0	mod_AssaultRifle_receiver_Base "Standard Receiver" [OMOD:00312913]	0	False	True
002C619B	zzz_TestAudio_AssaultRifle_SlowAuto	TA Assault Rifle Slow	14	4		Rifle Semi-Auto	6	0	0	0	False	1	mod_AssaultRifle_Grip_HipAccuracy "True Stock" [OMOD:003128C5]	0	False	True
002C619B	zzz_TestAudio_AssaultRifle_SlowAuto	TA Assault Rifle Slow	14	4		Rifle Semi-Auto	6	0	0	0	False	2	mod_AssaultRifle_barrel_long_Base "Standard Long Barrel" [OMOD:0030EB31]	0	False	True
002C619B	zzz_TestAudio_AssaultRifle_SlowAuto	TA Assault Rifle Slow	14	4		Rifle Semi-Auto	6	0	0	0	False	3	mod_AssaultRifle_Magazine_Base "Standard Magazine" [OMOD:003128D6]	0	False	True
002C619B	zzz_TestAudio_AssaultRifle_SlowAuto	TA Assault Rifle Slow	14	4		Rifle Semi-Auto	6	0	0	0	False	4	mod_AssaultRifle_SCOPE_ironsights_Base "Standard Sights" [OMOD:0031295D]	0	False	True
002C619B	zzz_TestAudio_AssaultRifle_SlowAuto	TA Assault Rifle Slow	14	4		Rifle Semi-Auto	6	0	0	0	False	5	mod_Null_Muzzle "No Muzzle" [OMOD:0004F21D]	0	False	True
002C619B	zzz_TestAudio_AssaultRifle_SlowAuto	TA Assault Rifle Slow	14	5		Automatic Rifle	6	0	0	0	False	0	mod_AssaultRifle_receiver_Automatic_base "Automatic Receiver" [OMOD:00312909]	0	False	True
